"SVCCD","Description","PRICE1","As of Date"
"282808","CAR SEAT BED TST 60M",214.75,"2/5/2019"
"282809","CAR SE-BED TST AD 30",110.50,"2/5/2019"
"282811","DELIVERY LEVEL 1    ",2487.75,"2/5/2019"
"282812","DELIVERY LEVEL 2    ",2870.00,"2/5/2019"
"282813","DELIVERY LEVEL 3    ",3254.50,"2/5/2019"
"282820","BLOOD TRANSFUSION   ",3479.50,"2/5/2019"
"282821","L&D REC LEV 1 PER HR",163.75,"2/5/2019"
"282822","L&D REC LVL 2 PER HR",240.25,"2/5/2019"
"282823","PULSE OXIMTRY SINGLE",52.25,"2/5/2019"
"282824","IMM ADM HEP B VACCIN",33.25,"2/5/2019"
"282843","EXTERNAL CEPHALIC VE",4974.00,"2/5/2019"
"282844","FETAL CONTRACTION ST",1055.75,"2/5/2019"
"282845","FETAL NON STRESS TES",1055.75,"2/5/2019"
"282846","CIRCUMCISION NEWBORN",865.25,"2/5/2019"
"282851","OB TRIAGE LVL 1 EP  ",250.00,"2/5/2019"
"282910","IMM ADM 1ST VACCINE ",169.00,"2/5/2019"
"282920","IV HYDRATION 1 HR   ",408.75,"2/5/2019"
"282921","IV HYDRAT EA ADD HR ",113.75,"2/5/2019"
"282930","IV THERAPY DX 1 HR  ",664.50,"2/5/2019"
"282931","IV THERAPY EA AD HR ",113.75,"2/5/2019"
"282940","THERAPEUTIC IV PUSH ",408.75,"2/5/2019"
"282941","THERA EA AD IV PUSH ",169.00,"2/5/2019"
"282942","THER AD IVP SAME MED",44.50,"2/5/2019"
"282950","IMM ADM FLU VACCINE ",50.50,"2/5/2019"
"2850034","OXYGEN PER HOUR     ",80.50,"2/5/2019"
"2850039","CC-DRUM ADM-HEMODYNC",168.00,"2/5/2019"
"2850082","IR-ABD AORTA SERIAL ",9293.00,"2/5/2019"
"2850101","IR-VENOGRAM EXT UNI ",2953.75,"2/5/2019"
"2852002","MSED SAMEGT5 1ST15  ",423.50,"2/5/2019"
"2852003","MODSED SAME ADD15MIN",317.62,"2/5/2019"
"335200","R&B ICU/CCU         ",5901.25,"2/5/2019"
"355207","R&B STEPDOWN SEMI   ",5231.25,"2/5/2019"
"395001","S-IN PICC WOIMG LT5Y",2118.50,"2/5/2019"
"395003","S-IN PICC WOIMG GT5Y",2118.50,"2/5/2019"
"625120","R&B SEMI SWING BED  ",2007.00,"2/5/2019"
"7210015","BUPIV.5%/EPI PF 30ML",69.40,"2/5/2019"
"7210024","ALBUTEROL 0.083% NEB",5.30,"2/5/2019"
"7210029","LIDOCAINE HCL 1OMGIJ",50.40,"2/5/2019"
"7210031","AMIODARONE 200MG TAB",1.90,"2/5/2019"
"7210034","LISINOPRIL 2.5MG TAB",2.10,"2/5/2019"
"7210069","AMOX 400MG/5ML 50ML ",8.70,"2/5/2019"
"7210080","RANITIDIN 15MG/ML 1M",11.90,"2/5/2019"
"7210081","MEMANTINE 5MG TAB   ",10.60,"2/5/2019"
"7210091","CINACALCET 30MG TAB ",52.00,"2/5/2019"
"7210102","M-M-R II INJ        ",313.50,"2/5/2019"
"7210103","HYDROCOD5-APAP325 TB",3.80,"2/5/2019"
"7210116","TIOTROP 18MCG INH CP",165.30,"2/5/2019"
"7210119","TOPIRAMATE SP 15MGCP",2.45,"2/5/2019"
"7210161","ALBUTEROL 90MCG 8.5G",0.76,"2/5/2019"
"7210162","AMINOCAP ACID 5GM IJ",55.00,"2/5/2019"
"7210175","FLUTICASO 44MCG 10.6",3.60,"2/5/2019"
"7210184","CARBA PERO6.5%OTIC15",12.30,"2/5/2019"
"7210185","MULTIVITAMIN LIQ 5ML",1.30,"2/5/2019"
"7210209","LEVETIRA 100MG/ML 1M",15.80,"2/5/2019"
"7210226","BUPROPION 150MG SRTB",8.50,"2/5/2019"
"7210238","BUPROPION 150MG SRTB",4.00,"2/5/2019"
"7210241","FENOFIBRAT 145MG TAB",9.10,"2/5/2019"
"7210248","SOD CHLOR 14.6% 40ML",35.00,"2/5/2019"
"7210256","OLANZAPINE 10MG INJ ",288.80,"2/5/2019"
"7210264","DULOXETINE 30MG CAP ",4.00,"2/5/2019"
"7210270","STRONG IOD 5% 14ML  ",51.40,"2/5/2019"
"7210287","TRYPAN BLU.06%OS .5M",640.00,"2/5/2019"
"7210297","PHENYTOI EX 100MG CP",2.10,"2/5/2019"
"7210323","DULOXETINE 20MG CAP ",3.70,"2/5/2019"
"7210325","SACCROMYCE 250MG PKT",2.50,"2/5/2019"
"7210344","GLUCOSE 40% GEL 38GM",7.20,"2/5/2019"
"7210352","ROSUVASTATIN 20MG TB",14.50,"2/5/2019"
"7210361","PREGABALIN 50MG CAP ",19.30,"2/5/2019"
"7210366","PREGABALIN 25MG CAP ",17.80,"2/5/2019"
"7210367","PREGABALIN 75MG CAP ",19.30,"2/5/2019"
"7210368","PREGABALIN 100MG CAP",19.30,"2/5/2019"
"7210385","SILDENAFIL 20MG TAB ",29.00,"2/5/2019"
"7210387","FINASTERIDE 5MG TAB ",5.90,"2/5/2019"
"7210412","RIVASTIGMINE 3MG CAP",17.10,"2/5/2019"
"7210426","ESOMEPRAZO 40MG DRCP",2.95,"2/5/2019"
"7210438","PRAMIPEXOLE 0.5MG TB",2.40,"2/5/2019"
"7210451","CA POLYCARB 625MG TB",1.20,"2/5/2019"
"7210457","HYDRALAZINE 100MG TB",2.20,"2/5/2019"
"7210476","VITAMIN D 400IU TAB ",1.00,"2/5/2019"
"7210482","PENICIL VK 250MG TAB",2.10,"2/5/2019"
"7210487","MULTIVITAMIN W/MINER",8.50,"2/5/2019"
"7210488","METOPROLOL 25MG SRTB",2.90,"2/5/2019"
"7210495","TOBR.3-DEX.1%OS 5ML ",99.90,"2/5/2019"
"7210502","LEVETIRACET 500MG TB",6.00,"2/5/2019"
"7210505","RAMELTEON 8MG TAB   ",25.60,"2/5/2019"
"7210509","OXYTOC 30U/NS 500ML ",93.70,"2/5/2019"
"7210516","OMEGA-3 AC 1050MG CP",1.10,"2/5/2019"
"7210518","WARFARIN 4MG TAB    ",5.20,"2/5/2019"
"7210529","FENTANYL 12MCG/HR PT",35.10,"2/5/2019"
"7210530","PANTOPRAZO 20MG ECTB",7.00,"2/5/2019"
"7210536","METOPROLOL 25MG TAB ",1.60,"2/5/2019"
"7210541","FLUTICAS 50MCG/A 16G",23.25,"2/5/2019"
"7210546","PHENOL 1.4%SPR 177ML",4.90,"2/5/2019"
"7210549","STRONG IOD 5% 500ML ",133.60,"2/5/2019"
"7210562","KETOTIF .025% OS 5ML",29.10,"2/5/2019"
"7210565","METHIMAZOLE 10MG TAB",2.20,"2/5/2019"
"7210573","FENTANY CIT 0.1MGINJ",17.50,"2/5/2019"
"7210576","MEMANTINE 10MG TAB  ",10.60,"2/5/2019"
"7210577","ESMOLOL 10MG/ML 250M",1683.60,"2/5/2019"
"7210622","ARIPIPRAZOLE 5MG TAB",1.80,"2/5/2019"
"7210623","BRIMONIDIN.2%OS 5ML ",55.60,"2/5/2019"
"7210630","PREDNISONE 1MG ORAL ",1.60,"2/5/2019"
"7210631","NACL INJ 30ML (BACT)",35.00,"2/5/2019"
"7210647","PSEUDOEP 30MG/5ML 5M",1.30,"2/5/2019"
"7210663","ATORVASTATIN 80MG TB",4.00,"2/5/2019"
"7210665","EMTRICI/TENO 200/300",106.90,"2/5/2019"
"7210684","AMOX600/CLAV42.9 75M",61.40,"2/5/2019"
"7210725","TORSEMIDE 100MG TAB ",2.05,"2/5/2019"
"7210736","CYANOCOBAL 250MCG TB",1.60,"2/5/2019"
"7210754","IPRATROPI 17MCG PUF ",7.40,"2/5/2019"
"7210757","PETR-MIN OIL OIN3.5G",14.30,"2/5/2019"
"7210760","COENZYME Q10 100MGCP",2.00,"2/5/2019"
"7210772","VALPROATE 250MG/5ML ",2.20,"2/5/2019"
"7210784","TD IM NO PRSRV GE 7Y",422.00,"2/5/2019"
"7210786","ALCOHOLIC BEV 1 SRV ",2.60,"2/5/2019"
"7210787","CLIND 18MG/ML D5W 50",126.80,"2/5/2019"
"7210788","CLIND 12MG/ML D5W 50",103.80,"2/5/2019"
"7210790","RANOLAZI 500MG SR TB",12.30,"2/5/2019"
"7210791","OXYCOD10-APAP325MGTB",8.60,"2/5/2019"
"7210794","DIPH/TET/ACPERT .5ML",379.10,"2/5/2019"
"7210796","DAKINS .25%SOL 473ML",24.10,"2/5/2019"
"7210805","ARIPIPRAZOLE 2MG TAB",1.90,"2/5/2019"
"7210842","LUBIPROSTONE 24MCG  ",12.70,"2/5/2019"
"7210851","ALBUTER 100MG/20 NEB",7.20,"2/5/2019"
"7210855","VALSARTAN 320MG TAB ",11.00,"2/5/2019"
"7210857","LOSARTAN 100MG TAB  ",4.40,"2/5/2019"
"7210874","VALPROATE 500MG/5ML ",145.20,"2/5/2019"
"7210903","IPRATROPIU .02% 2.5M",6.80,"2/5/2019"
"7210930","LIDOCAIN 2%/EPI 20ML",132.00,"2/5/2019"
"7210972","FENT2MCG-ROP.2% 100M",328.50,"2/5/2019"
"7210979","DOCUS NA 10MG/ML 10M",2.10,"2/5/2019"
"7211007","EPLERENONE 50MG     ",8.40,"2/5/2019"
"7211020","NA HYA.55/CHON.5 KIT",780.00,"2/5/2019"
"7211055","ZONISAMIDE  25MG CAP",0.85,"2/5/2019"
"7211058","MISOPROSTOL 25MCG TB",2.40,"2/5/2019"
"7211065","PROMETHAZINE 25MG TB",1.80,"2/5/2019"
"7211080","BUPIVAC .25% MPF 30M",35.00,"2/5/2019"
"7211116","DORZOLAMID 2%OS 10ML",109.50,"2/5/2019"
"7211156","MIDODRINE 10MG TAB  ",17.00,"2/5/2019"
"7211157","OXYCO7.5-APAP325MGTB",7.30,"2/5/2019"
"7211169","ZIDOVUDINE 50MG/5ML ",123.80,"2/5/2019"
"7211170","HYDROCORT 10MG TAB  ",4.20,"2/5/2019"
"7211183","MONTELUKAST 5MG CHEW",7.50,"2/5/2019"
"7211190","PHENAZOPYRID 95MG TB",1.80,"2/5/2019"
"7211295","LOPERAMIDE 1MG/7.5ML",10.50,"2/5/2019"
"7211354","SOD CHLOR .9% 20ML  ",35.00,"2/5/2019"
"7211413","PENTOSAN 100MG CAP  ",18.50,"2/5/2019"
"7211442","SITAGLIPTIN 50MG TAB",29.50,"2/5/2019"
"7211455","ALBUTEROL 90MCG 6.7G",4.90,"2/5/2019"
"7211461","LEVOTHYROX 100MCG TB",2.70,"2/5/2019"
"7211464","HYALURON12.8MG/0.8ML",702.20,"2/5/2019"
"7211478","CALC500-VITD200MG TB",1.20,"2/5/2019"
"7211483","HYDROMO 1MG/MLPCA 30",101.25,"2/5/2019"
"7211485","MYCOPHENOLATE 250MG ",3.10,"2/5/2019"
"7211486","OXYCOD5-APAP325MG TB",5.20,"2/5/2019"
"7211488","HYDROCORT 1%CR 1.5GM",4.70,"2/5/2019"
"7211489","PALIPERIDON 3MG SRTB",45.00,"2/5/2019"
"7211490","PALIPERIDON 6MG SRTB",52.51,"2/5/2019"
"7211493","CLIND 6MG/ML D5W 50M",68.80,"2/5/2019"
"7211585","AMOX200/CLAV28.5 50M",30.20,"2/5/2019"
"7211599","LIDOCAINE 2%VIS 15ML",2.70,"2/5/2019"
"7211603","VERAPAMIL 5MG/2ML   ",138.40,"2/5/2019"
"7211618","ONDANSETRON 1MG ODT ",9.38,"2/5/2019"
"7211644","SOD BICARB 325MG TAB",1.00,"2/5/2019"
"7211647","ACTIV CHARC LIQ 240M",38.40,"2/5/2019"
"7211679","AMPHETAMIN 25MG SRCP",12.70,"2/5/2019"
"7211695","MIDAZOLAM 2MG/ML 5ML",14.60,"2/5/2019"
"7211731","H-COD7.5/APAP325MGTB",4.00,"2/5/2019"
"7211742","CEFDIN 125MG/5ML 60M",81.60,"2/5/2019"
"7211747","ACETYLCYST 600MG CAP",1.10,"2/5/2019"
"7211756","OXYCODONE 10MG SR TB",10.80,"2/5/2019"
"7211770","HEPATITIS B GLOB 1ML",707.20,"2/5/2019"
"7211782","RABIES IG IM/SC 150U",1365.60,"2/5/2019"
"7211790","RABIES VAC IM       ",1282.90,"2/5/2019"
"7211803","HEP B VAC PED       ",198.20,"2/5/2019"
"7211805","PANTOPRAZOLE SOD VL ",42.00,"2/5/2019"
"7211807","DAPTOMYCIN 1 MG INJ ",2.88,"2/5/2019"
"7211819","ABCIXIMAB 10MG      ",4853.50,"2/5/2019"
"7211827","BIVALIRUDIN 1MG INJ ",14.04,"2/5/2019"
"7211828","BOTULINUM TOXI A 1U ",22.75,"2/5/2019"
"7211834","ERTAPENEM SOD/500MG ",320.00,"2/5/2019"
"7211844","LINEZOLID 200 MG    ",140.00,"2/5/2019"
"7211849","PAMIDRONATE 30MG IJ ",226.80,"2/5/2019"
"7211862","TIROFIBAN 0.25MG INJ",37.28,"2/5/2019"
"7211933","EPO NESRD 1000 U INJ",76.60,"2/5/2019"
"7211934","FOSPHENYTOIN 50MG   ",17.50,"2/5/2019"
"7211938","AMINOPHYLL 250MG INJ",95.50,"2/5/2019"
"7211939","COSYNTROPN .25MG INJ",640.00,"2/5/2019"
"7211955","METHACHOLI INH 100MG",131.00,"2/5/2019"
"7211960","D5W/SOD CHL.9% 500ML",17.50,"2/5/2019"
"7211966","MAGNES SULF 500MGINJ",1.18,"2/5/2019"
"7211970","ENOXAPARIN 10MG INJ ",16.70,"2/5/2019"
"7211972","SUCCINYLCHN 20MG INJ",16.11,"2/5/2019"
"7211974","DIMERCAPRO 100MG INJ",247.07,"2/5/2019"
"7211978","CALCIUM GLUC 10%10ML",5.89,"2/5/2019"
"7211979","CALCITONIN,SAL 400IU",4152.90,"2/5/2019"
"7211983","CEFTRIAXONE 250MGINJ",35.00,"2/5/2019"
"7211991","METHYLPR ACE 40MGINJ",88.80,"2/5/2019"
"7211994","DIGOXIN 0.5MG INJ   ",52.30,"2/5/2019"
"7211997","HYDROMORPH UP TO 4MG",35.00,"2/5/2019"
"7211998","DIMETH SULF 50% 50ML",2046.80,"2/5/2019"
"7212002","ERYTHROMYC 500MG INJ",625.00,"2/5/2019"
"7212003","HALOPERIDOL 5MG INJ ",35.00,"2/5/2019"
"7212006","HYDROCORTIS 100MGINJ",225.70,"2/5/2019"
"7212007","IRON SUCROSE 1MG INJ",4.20,"2/5/2019"
"7212012","KETOROLAC 15MG INJ  ",21.00,"2/5/2019"
"7212013","FUROSEMIDE 20MG INJ ",35.00,"2/5/2019"
"7212016","LORAZEPAM 2MG INJ   ",35.00,"2/5/2019"
"7212020","MORPHINE PF 10MG INJ",40.56,"2/5/2019"
"7212021","NALOXONE HCL 1MG INJ",132.90,"2/5/2019"
"7212022","PHENYLEPHRIN 1ML INJ",35.00,"2/5/2019"
"7212023","ONDANSETRON 1MG INJ ",8.75,"2/5/2019"
"7212024","PIPER/TAZOB 1G/.125G",50.75,"2/5/2019"
"7212027","DESMOPRESSIN 1MCGINJ",123.48,"2/5/2019"
"7212032","METOCLOPRAM 10MG INJ",35.00,"2/5/2019"
"7212034","ROPIVACAINE 1MG INJ ",1.75,"2/5/2019"
"7212036","SOD FERRIC 12.5MGINJ",53.42,"2/5/2019"
"7212037","METHYLPRED 40MG INJ ",50.50,"2/5/2019"
"7212039","FENTANY CIT 0.1MGINJ",35.00,"2/5/2019"
"7212041","CHLORPROM UP TO 50MG",253.00,"2/5/2019"
"7212048","VANCOMYCIN 500MG INJ",58.80,"2/5/2019"
"7212050","VIT B12 CYAN 1000MCG",61.20,"2/5/2019"
"7212051","PHYTONADIONE 1MG INJ",35.00,"2/5/2019"
"7212054","NORM SALIN 1000ML IV",35.00,"2/5/2019"
"7212055","NORM SAL STER500MLIV",35.00,"2/5/2019"
"7212062","DEX 5%/WATER 500ML  ",35.00,"2/5/2019"
"7212063","DEX 5%/WATER 250ML  ",35.00,"2/5/2019"
"7212064","DEX 5%/WATER 100ML  ",35.00,"2/5/2019"
"7212073","BUDESON INH .25MG/2M",18.90,"2/5/2019"
"7212077","METHOTREXATE 2.5MGPO",10.80,"2/5/2019"
"7212083","ALBUMIN 5% 250ML IV ",582.10,"2/5/2019"
"7212085","ALBUMIN 25% 50ML IV ",482.20,"2/5/2019"
"7212086","PROCHLORPERAZ 5MG PO",2.00,"2/5/2019"
"7212104","THIAMINE 100MG INJ  ",43.50,"2/5/2019"
"7212105","TERBUTALINE 1MG INJ ",35.00,"2/5/2019"
"7212109","AMPICILLIN 500MG INJ",35.00,"2/5/2019"
"7212111","HYDRALAZINE 20MG INJ",109.80,"2/5/2019"
"7212115","DICYCLOMINE 20MG INJ",407.20,"2/5/2019"
"7212117","GLUCAGON 1MG INJ    ",780.00,"2/5/2019"
"7212119","DIPHENHYDRAM 50MGINJ",35.00,"2/5/2019"
"7212121","ESTROGEN CNJ 25MGINJ",1068.50,"2/5/2019"
"7212122","METHOCARBAML 10MLINJ",35.00,"2/5/2019"
"7212124","AMIODARONE 30MG INJ ",7.00,"2/5/2019"
"7212125","METHYLERGONV .2MGINJ",216.10,"2/5/2019"
"7212126","METHYLPRED 125MG INJ",81.30,"2/5/2019"
"7212127","OXYTOCIN UP TO 10UN ",35.00,"2/5/2019"
"7212129","NALBUPHINE 10MG INJ ",35.00,"2/5/2019"
"7212133","KETOROLAC 15MG INJ  ",35.00,"2/5/2019"
"7212137","FLUCONAZOL 200MG INJ",50.40,"2/5/2019"
"7212142","DEX 5%/WATER 1000ML ",35.00,"2/5/2019"
"7212147","CEFOTAXIME NA 1GM   ",35.00,"2/5/2019"
"7212148","CEFEPIME 500MG INJ  ",23.95,"2/5/2019"
"7212149","MANNITOL 25% 50MLINJ",35.00,"2/5/2019"
"7212150","NORM SALINE 250ML IV",35.00,"2/5/2019"
"7212155","MEROPENEM 100MG INJ ",24.48,"2/5/2019"
"7212157","PYRIDOXINE 100MG INJ",127.70,"2/5/2019"
"7212160","ACYCLOVIR 5MG INJ   ",1.05,"2/5/2019"
"7212164","DEXTRAN 40 500ML INF",229.40,"2/5/2019"
"7212170","METHYLPRED 80MG INJ ",154.10,"2/5/2019"
"7212174","PNEUMO-VAC 2YR-ADULT",640.00,"2/5/2019"
"7212190","PHENTOLAMINE 5MG INJ",1604.90,"2/5/2019"
"7212193","TETANUS IG HUM 250U ",1907.60,"2/5/2019"
"7212201","ACTYLCYSTN INJ 100MG",17.50,"2/5/2019"
"7212208","DIGOXIN IMMUNE FAB  ",13100.40,"2/5/2019"
"7212225","SINCALIDE INJ 5MCG  ",640.00,"2/5/2019"
"7212241","BETAM ACE/SOD PHO3MG",314.20,"2/5/2019"
"7212244","PROMETHAZI UPTO 50MG",35.00,"2/5/2019"
"7212247","AZITHROMYC 500MG IV ",42.00,"2/5/2019"
"7212248","GENTAMICIN UPTO 80MG",35.00,"2/5/2019"
"7212252","MORPHINE UP TO 10MG ",35.00,"2/5/2019"
"7212258","MICAFUNGIN 1MG INJ  ",7.80,"2/5/2019"
"7212259","TIGECYCLINE 1 MG INJ",16.00,"2/5/2019"
"7212274","HYDROMORPH UP TO 4MG",35.00,"2/5/2019"
"7212275","ZIDOVUDINE 10MG INJ ",12.26,"2/5/2019"
"7212279","SUMATRIPTAN 6MG INJ ",33.25,"2/5/2019"
"7212314","MINOCYCLINE 1MG IJ  ",7.46,"2/5/2019"
"7212319","IBUTILIDE 1MG INJ   ",1628.20,"2/5/2019"
"7212326","DIPTH/TETA/PERT PED ",255.90,"2/5/2019"
"7212330","BACLOFEN 10MG INJ   ",850.63,"2/5/2019"
"7212334","PIPER/TAZOB 1G/.125G",50.77,"2/5/2019"
"7212335","FONDAPARINUX 0.5MG  ",80.78,"2/5/2019"
"7219013","MEROPENEM 100MG INJ ",18.84,"2/5/2019"
"7819008","LOC3 300-399MG/ML ML",8.23,"2/5/2019"
"7819009","LOC4 300-399MG/ML ML",6.40,"2/5/2019"
"7819010","LOC5 300-399MG/ML ML",6.40,"2/5/2019"
"7819018","LOC7 300-399MG/ML ML",4.27,"2/5/2019"
