"HospitalName","Description","Price"
"Saint Luke's Des Peres Hospital","CADEXOMER IODIN 9 40GMGL",271
"Saint Luke's Des Peres Hospital","CALAMINE 120ML LT",16
"Saint Luke's Des Peres Hospital","CALAMINE 180ML LT",7
"Saint Luke's Des Peres Hospital","CALCITONIN NS200U 2ML SP",486
"Saint Luke's Des Peres Hospital","CALCITONIN UPTO 400U IJ",471
"Saint Luke's Des Peres Hospital","CALCITONINNS200U 3 7MLSP",381
"Saint Luke's Des Peres Hospital","CALCITRIOL 1MCG/ML ORAL SOLUTION",29
"Saint Luke's Des Peres Hospital","CALCITRIOL 1MCG/ML ORAL SOLUTION",29
"Saint Luke's Des Peres Hospital","CALCITRIOL 25MCG CP",11
"Saint Luke's Des Peres Hospital","CALCIUM ACETATE 667MG TB",8
"Saint Luke's Des Peres Hospital","CALCIUM CARB 1 25GM TB",9
"Saint Luke's Des Peres Hospital","CALCIUM CARB 500MG TB",4
"Saint Luke's Des Peres Hospital","CALCIUM CARB 650MG TB",9
"Saint Luke's Des Peres Hospital","CALCIUM CARBONATE CTB",8
"Saint Luke's Des Peres Hospital","CALCIUM CITRATE 950MG TB",8
"Saint Luke's Des Peres Hospital","CAMPHOR MENTHOL240MLLT",44
"Saint Luke's Des Peres Hospital","CANAGLIFLOZIN 100MG TB",40
"Saint Luke's Des Peres Hospital","CANDESARTAN 8MG TB",12
"Saint Luke's Des Peres Hospital","CANDIDA SKIN TEST PER IJ",81
"Saint Luke's Des Peres Hospital","CAPSAICIN 025 60GM CR",66
"Saint Luke's Des Peres Hospital","CAPTOPRIL 12 5MG TB",8
"Saint Luke's Des Peres Hospital","CAPTOPRIL 25MG TB",9
"Saint Luke's Des Peres Hospital","CAPTOPRIL 6 25MG TB",5
"Saint Luke's Des Peres Hospital","CARBAMAZE 100 5 450ML LQ",87
"Saint Luke's Des Peres Hospital","CARBAMAZEPINE 100MG CTB",12
"Saint Luke's Des Peres Hospital","CARBAMAZEPINE 100MG XRTB",18
"Saint Luke's Des Peres Hospital","CARBAMAZEPINE 200MG TB",6
"Saint Luke's Des Peres Hospital","CARBAMAZEPINE 200MG XRTB",19
"Saint Luke's Des Peres Hospital","CARBAMIDE PEROXID15ML LQ",9
"Saint Luke's Des Peres Hospital","CARBAMIDE PERX6 5 15MLOT",9
"Saint Luke's Des Peres Hospital","CARBIDOPA 25MG TB",7
"Saint Luke's Des Peres Hospital","CARBIDOPA LEVD 10 100 TB",8
"Saint Luke's Des Peres Hospital","CARBIDOPA LEVD 12 50 TB",4
"Saint Luke's Des Peres Hospital","CARBIDOPA LEVD 25 100 TB",9
"Saint Luke's Des Peres Hospital","CARBIDOPA LEVD 25 250 TB",9
"Saint Luke's Des Peres Hospital","CARBIDOPA LEVD25 100XRTB",4
"Saint Luke's Des Peres Hospital","CARBIDOPA LEVD50 200XRTB",14
"Saint Luke's Des Peres Hospital","CARDIOPLEG SOL 1000ML IJ",416
"Saint Luke's Des Peres Hospital","CARISOPRODOL 350MG TB",9
"Saint Luke's Des Peres Hospital","CARVEDILOL 12 5MG TB",15
"Saint Luke's Des Peres Hospital","CARVEDILOL 25MG TB",17
"Saint Luke's Des Peres Hospital","CARVEDILOL 3 125MG TB",14
"Saint Luke's Des Peres Hospital","CARVEDILOL 6 25MG TB",16
"Saint Luke's Des Peres Hospital","CARVEDL1.563 TB",4
"Saint Luke's Des Peres Hospital","CASTOR OIL 60ML LQ",16
"Saint Luke's Des Peres Hospital","CEFAZOLIN 500MG IJ",77
"Saint Luke's Des Peres Hospital","CEFEPIME PER 500MG IJ",58
"Saint Luke's Des Peres Hospital","CEFOTAXIME PER 1GM IJ",96
"Saint Luke's Des Peres Hospital","CEFOXITIN PER 1GM PMX IJ",68
"Saint Luke's Des Peres Hospital","CEFPODOXIME 100MG TB",18
"Saint Luke's Des Peres Hospital","CEFPODOXIME 200MG TB",31
"Saint Luke's Des Peres Hospital","CEFTAZIDIME PER 500MG IJ",118
"Saint Luke's Des Peres Hospital","CEFTRIAX PER250MG IVPBIJ",51
"Saint Luke's Des Peres Hospital","CEFUROXIME 250MG TB",41
"Saint Luke's Des Peres Hospital","CEFUROXIME PER 750MG IJ",133
"Saint Luke's Des Peres Hospital","CELECOXIB 100MG CP",15
"Saint Luke's Des Peres Hospital","CELECOXIB 200MG CP",25
"Saint Luke's Des Peres Hospital","CELLULOSE OXIDIZ 1X2 EA",311
"Saint Luke's Des Peres Hospital","CELLULOSE OXIDIZ 3X4 EA",245
"Saint Luke's Des Peres Hospital","CELLULOSE OXIDIZ 4X8 EA",350
"Saint Luke's Des Peres Hospital","CEPHALEXIN 250MG CP",18
"Saint Luke's Des Peres Hospital","CEPHALEXIN 500MG CP",47
"Saint Luke's Des Peres Hospital","CETIRIZINE 10MG",4
"Saint Luke's Des Peres Hospital","CETIRIZINE-PSEUDOEPHEDR 5MG/120MG",6
"Saint Luke's Des Peres Hospital","CETYLPYRDN BENZ 1 EA LZ",4
"Saint Luke's Des Peres Hospital","CETYLPYRIDINIUM LZ",1
"Saint Luke's Des Peres Hospital","CHAR SORB50GM 240ML LQ",98
"Saint Luke's Des Peres Hospital","CHARCOAL 250MG TB",2
"Saint Luke's Des Peres Hospital","CHARCOAL 50GM 240ML LQ",157
"Saint Luke's Des Peres Hospital","CHLORDIAZEPOXIDE 10MG CP",29
"Saint Luke's Des Peres Hospital","CHLORDIAZEPOXIDE 25MG CP",29
"Saint Luke's Des Peres Hospital","CHLORDIAZEPOXIDE 5MG CP",19
"Saint Luke's Des Peres Hospital","CHLORDIZ CLID 5 2 5MG CP",8
"Saint Luke's Des Peres Hospital","CHLORHEXID 12 480ML MMTS",81
"Saint Luke's Des Peres Hospital","CHLORHEXIDINE 15ML LQ",6
"Saint Luke's Des Peres Hospital","CHLORHEXIDINE4 480ML TS",86
"Saint Luke's Des Peres Hospital","CHLORPHENIRAMINE 4MG TB",7
"Saint Luke's Des Peres Hospital","CHLORPROMAZ UPTO 50MG IJ",54
"Saint Luke's Des Peres Hospital","CHLORPROMAZINE 10MG TB",5
"Saint Luke's Des Peres Hospital","CHLORPROMAZINE 25MG TB",8
"Saint Luke's Des Peres Hospital","CHLORTHALIDONE 25MG TB",8
"Saint Luke's Des Peres Hospital","CHLORZOXAZONE 500MG TB",9
"Saint Luke's Des Peres Hospital","CILOSTAZOL 100MG TB",15
"Saint Luke's Des Peres Hospital","CILOSTAZOL 50MG TB",15
"Saint Luke's Des Peres Hospital","CINACALCET 30MG TB",83
"Saint Luke's Des Peres Hospital","CIPROFLOX DEXM 7 5ML OT",454
"Saint Luke's Des Peres Hospital","CIPROFLOX PER200MG PMXIJ",42
"Saint Luke's Des Peres Hospital","CIPROFLOXACIN 250MG TB",43
"Saint Luke's Des Peres Hospital","CIPROFLOXACIN 3 2 5MLOS",377
"Saint Luke's Des Peres Hospital","CIPROFLOXACIN 3 3 5GM OO",272
"Saint Luke's Des Peres Hospital","CIPROFLOXACIN 3 5ML OS",161
"Saint Luke's Des Peres Hospital","CIPROFLOXACIN 500MGTB",50
"Saint Luke's Des Peres Hospital","CISATRACURM 2MG ML10MLIJ",408
"Saint Luke's Des Peres Hospital","CITALOPRAM 10MG TB",13
"Saint Luke's Des Peres Hospital","CITALOPRAM 20MG TB",20
"Saint Luke's Des Peres Hospital","CITALOPRAM 40MG TB",22
"Saint Luke's Des Peres Hospital","CITRATE MG 300ML LQ",13
"Saint Luke's Des Peres Hospital","CLARITHROMYCIN 250MG TB",43
"Saint Luke's Des Peres Hospital","CLARITHROMYCIN 500MG TB",43
"Saint Luke's Des Peres Hospital","CLINDAMYCIN 1 60ML TS",191
"Saint Luke's Des Peres Hospital","CLINDAMYCIN 150MG CP",10
"Saint Luke's Des Peres Hospital","CLINDAMYCIN PER 300MG IJ",106
"Saint Luke's Des Peres Hospital","CLOBETASOL 05 15GM CR",232
"Saint Luke's Des Peres Hospital","CLOBETASOL 05 30GM CR",131
"Saint Luke's Des Peres Hospital","CLOMIPRAMINE 25MG CP",8
"Saint Luke's Des Peres Hospital","CLONAZEPAM 1MG TB",29
"Saint Luke's Des Peres Hospital","CLONAZEPAM 25MG DT",4
"Saint Luke's Des Peres Hospital","CLONAZEPAM 5MG TB",19
"Saint Luke's Des Peres Hospital","CLONIDINE 0 1MG TB",8
"Saint Luke's Des Peres Hospital","CLONIDINE 0 2MG TB",8
"Saint Luke's Des Peres Hospital","CLONIDINE 1MG XR TD",143
"Saint Luke's Des Peres Hospital","CLONIDINE 2MG XR TD",241
"Saint Luke's Des Peres Hospital","CLONIDINE 3MG XR TD",368
"Saint Luke's Des Peres Hospital","CLOPIDOGREL 300MG TB",77
"Saint Luke's Des Peres Hospital","CLOPIDOGREL 75MG TB",19
"Saint Luke's Des Peres Hospital","CLORAZEPATE 3 75MG TB",19
"Saint Luke's Des Peres Hospital","CLORAZEPATE 7 5MG TB",26
"Saint Luke's Des Peres Hospital","CLOTRIMAZ BETAMET 15GMCR",96
"Saint Luke's Des Peres Hospital","CLOTRIMAZOLE 1 15GM CR",74
"Saint Luke's Des Peres Hospital","CLOTRIMAZOLE 1 45GM VCR",102
"Saint Luke's Des Peres Hospital","CLOTRIMAZOLE 10MG LZ",14
"Saint Luke's Des Peres Hospital","CLOZAPINE 100MG TB",37
"Saint Luke's Des Peres Hospital","CLOZAPINE 25MG TB",15
"Saint Luke's Des Peres Hospital","COCAINE 4 4ML TS",204
"Saint Luke's Des Peres Hospital","CODEINE 30MG TB",17
"Saint Luke's Des Peres Hospital","CODEINE PER 30MG IJ",46
"Saint Luke's Des Peres Hospital","COLCHICINE 6MG CP",16
"Saint Luke's Des Peres Hospital","COLCHICINE 6MG TB",23
"Saint Luke's Des Peres Hospital","COLESEVELAM 625MG TB",7
"Saint Luke's Des Peres Hospital","COLESTIPOL 1GM TB",4
"Saint Luke's Des Peres Hospital","COLISTIMETHA UPTO150MGIJ",316
"Saint Luke's Des Peres Hospital","COLLAGENASE250U GM15GMOI",205
"Saint Luke's Des Peres Hospital","COLLAGENASE250U GM30GMOI",369
"Saint Luke's Des Peres Hospital","CONJ ESTROG SYN1 25MG TB",7
"Saint Luke's Des Peres Hospital","CONJ ESTROGEN 3MG TB",8
"Saint Luke's Des Peres Hospital","CONJ ESTROGEN 625MG TB",10
"Saint Luke's Des Peres Hospital","CONJUGAT ESTRGN 30GM VCR",1140
"Saint Luke's Des Peres Hospital","CONJUGAT ESTRGN42 5GMVCR",680
"Saint Luke's Des Peres Hospital","CONJUGATED ESTR 1 25MG",11
"Saint Luke's Des Peres Hospital","CORTISONE 25MG TB",10
"Saint Luke's Des Peres Hospital","CORTROSYN PER 25MG IJ",678
"Saint Luke's Des Peres Hospital","CROTAMITON 10 60ML LT",56
"Saint Luke's Des Peres Hospital","CRRT REPL B32 K4 CA2 5L",384
"Saint Luke's Des Peres Hospital","CRRT REPL B32/CA0 5L",150
"Saint Luke's Des Peres Hospital","CRRT REPL B32/K2/CA3 5L",150
"Saint Luke's Des Peres Hospital","CYANIDE HYDROCOBL KT IJ",3450
"Saint Luke's Des Peres Hospital","CYCLOBENZAPRINE 10MG TB",8
"Saint Luke's Des Peres Hospital","CYCLOBENZAPRINE 5MG TB",9
"Saint Luke's Des Peres Hospital","CYCLOPENTOLATE 1 2ML OS",111
"Saint Luke's Des Peres Hospital","CYCLOPENTOLATE 2 2ML OS",144
"Saint Luke's Des Peres Hospital","CYCLOPENTOLATE 2 5ML OS",130
"Saint Luke's Des Peres Hospital","CYCLOPHOSPH PER 100MG IJ",54
"Saint Luke's Des Peres Hospital","CYCLOPHOSPHAMIDE 25MG TB",20
"Saint Luke's Des Peres Hospital","CYCLOSPORIN 100MG CP",30
"Saint Luke's Des Peres Hospital","CYCLOSPORIN 25MG CP",11
"Saint Luke's Des Peres Hospital","CYCLOSPORINE 05 4ML OS",25
"Saint Luke's Des Peres Hospital","CYCLOSPORINE 25MG GEL CP",9
"Saint Luke's Des Peres Hospital","CYPROHEPTADINE 4MG TB",9
"Saint Luke's Des Peres Hospital","D10W 1000ML TPN",283
"Saint Luke's Des Peres Hospital","D10W 500ML TPN",109
"Saint Luke's Des Peres Hospital","D20W 500ML TPN",94
"Saint Luke's Des Peres Hospital","D5 100ML IVF",174
"Saint Luke's Des Peres Hospital","D5 250ML IVF",36
"Saint Luke's Des Peres Hospital","D5 500ML IVF",181
"Saint Luke's Des Peres Hospital","D5 50ML IVF",173
"Saint Luke's Des Peres Hospital","D5 L RINGERS 1000ML IVF",36
"Saint Luke's Des Peres Hospital","D5 L RINGERS 500ML IVF",268
"Saint Luke's Des Peres Hospital","D5 NACL 0 2 1000ML IVF",270
"Saint Luke's Des Peres Hospital","D5 NACL 0 2 500ML IVF",239
"Saint Luke's Des Peres Hospital","D5 NACL 0 45 1000ML IVF",40
"Saint Luke's Des Peres Hospital","D5 NACL 0 45 250ML IVF",36
"Saint Luke's Des Peres Hospital","D5 NACL 0 45 500ML IVF",146
"Saint Luke's Des Peres Hospital","D5 NACL 0 9 1000ML IVF",38
"Saint Luke's Des Peres Hospital","D5 NACL 0 9 500ML IVF",186
"Saint Luke's Des Peres Hospital","D5 NACL 2 KCL40 1L IVF",275
"Saint Luke's Des Peres Hospital","D5 NACL 45 KCL20 1L IVF",370
"Saint Luke's Des Peres Hospital","D5 NACL 45 KCL40 1L IVF",272
"Saint Luke's Des Peres Hospital","D5 NACL 9 KCL20 1L IVF",22
"Saint Luke's Des Peres Hospital","D5W 1000ML IVF",38
"Saint Luke's Des Peres Hospital","D70W 1000ML TPN",1471
"Saint Luke's Des Peres Hospital","DABIGATRAN 75MG CP",19
"Saint Luke's Des Peres Hospital","DALTEPARIN PER 2500U IJ",105
"Saint Luke's Des Peres Hospital","DANTROLENE 25MG CP",9
"Saint Luke's Des Peres Hospital","DAPAGLIFLOZIN 5MG TB",45
"Saint Luke's Des Peres Hospital","DAPSONE 100MG TB",10
"Saint Luke's Des Peres Hospital","DARBEPO ALFA PER 1MCG IJ",18
"Saint Luke's Des Peres Hospital","DEMECLOCYCLINE 150MG TB",86
"Saint Luke's Des Peres Hospital","DERMAGRAFT PER SQ CM",117
"Saint Luke's Des Peres Hospital","DESFLURANE 240ML IA",1418
"Saint Luke's Des Peres Hospital","DESFLURANE PER DOSE IA 58.",676
"Saint Luke's Des Peres Hospital","DESIPRAMINE 25MG TB",10
"Saint Luke's Des Peres Hospital","DESLORATADINE 5MG TB",19
"Saint Luke's Des Peres Hospital","DESMOPRESSIN 01 5ML SP",2168
"Saint Luke's Des Peres Hospital","DESMOPRESSIN 1MG TB",13
"Saint Luke's Des Peres Hospital","DESMOPRESSIN PER 1MCG IJ",19
"Saint Luke's Des Peres Hospital","DESOXIMETASONE 25 60GMOI",430
"Saint Luke's Des Peres Hospital","DESVENLAFAXINE 50MG XRTB",18
"Saint Luke's Des Peres Hospital","DEXAMETH NEO POLY 5ML OS",96
"Saint Luke's Des Peres Hospital","DEXAMETH NEO POLY3 5GMOO",66
"Saint Luke's Des Peres Hospital","DEXAMETHASONE 1 5ML OS",301
"Saint Luke's Des Peres Hospital","DEXAMETHASONE 4MG TB",10
"Saint Luke's Des Peres Hospital","DEXAMETHASONE 5MG TB",8
"Saint Luke's Des Peres Hospital","DEXMEDETM400MCG 100PMXIJ",650
"Saint Luke's Des Peres Hospital","DEXMEDETOMIDINE200MCGIJ",391
"Saint Luke's Des Peres Hospital","DEXTRAN40NACL 9 500MLIVF",2601
"Saint Luke's Des Peres Hospital","DEXTROSE 50 50ML IJ",91
"Saint Luke's Des Peres Hospital","DIATR MEGNASOL66 10 120M",284
"Saint Luke's Des Peres Hospital","DIATR MEGNASOL66 10 30ML",112
"Saint Luke's Des Peres Hospital","DIAZEPAM 10MG TB",26
"Saint Luke's Des Peres Hospital","DIAZEPAM 2MG TB",19
"Saint Luke's Des Peres Hospital","DIAZEPAM 5MG TB",24
"Saint Luke's Des Peres Hospital","DIAZEPAM UPTO 5MG SG IJ",29
"Saint Luke's Des Peres Hospital","DIBUCAINE 1 30GM OI",20
"Saint Luke's Des Peres Hospital","DICLOFENAC 1 100GM GL",195
"Saint Luke's Des Peres Hospital","DICLOFENAC 1 2 5ML OS",287
"Saint Luke's Des Peres Hospital","DICLOFENAC NA 25MG XRTB",8
"Saint Luke's Des Peres Hospital","DICLOFENAC NA 75MG XRTB",10
"Saint Luke's Des Peres Hospital","DICLOXACIL 250MG CP",10
"Saint Luke's Des Peres Hospital","DICYCLOMINE 10MG CP",8
"Saint Luke's Des Peres Hospital","DICYCLOMINE UPTO 20MG IJ",137
"Saint Luke's Des Peres Hospital","DIGOXIN 0 0625MG TB",9
"Saint Luke's Des Peres Hospital","DIGOXIN 0 125MG TB",8
"Saint Luke's Des Peres Hospital","DIGOXIN 0 25MG TB",9
"Saint Luke's Des Peres Hospital","DIGOXIN 05MG ML 5ML LQ",21
"Saint Luke's Des Peres Hospital","DIGOXIN 05MG ML 60ML LQ",14
"Saint Luke's Des Peres Hospital","DIGOXIN 1MG ML PEDI IJ",148
"Saint Luke's Des Peres Hospital","DIGOXIN IMM FB PER VL IJ",13463
"Saint Luke's Des Peres Hospital","DIGOXIN UPTO 5MG IJ",34
"Saint Luke's Des Peres Hospital","DIHYDROERGOTAM PER1MGIJ",361
"Saint Luke's Des Peres Hospital","DILTIAZEM 120MG XR24 CP",10
"Saint Luke's Des Peres Hospital","DILTIAZEM 125 MG IJ",654
"Saint Luke's Des Peres Hospital","DILTIAZEM 180MG XR24 CP",13
"Saint Luke's Des Peres Hospital","DILTIAZEM 240MG XR24 CP",14
"Saint Luke's Des Peres Hospital","DILTIAZEM 25 MG IJ",162
"Saint Luke's Des Peres Hospital","DILTIAZEM 300MG XR CP",21
"Saint Luke's Des Peres Hospital","DILTIAZEM 300MG XR24 CP",16
"Saint Luke's Des Peres Hospital","DILTIAZEM 30MG TB",8
"Saint Luke's Des Peres Hospital","DILTIAZEM 60MG TB",9
"Saint Luke's Des Peres Hospital","DILTIAZEM 60MG XR CP",9
"Saint Luke's Des Peres Hospital","DILTIAZEM 90MG XR CP",10
"Saint Luke's Des Peres Hospital","DIMETHYL SULFOX 50 50ML",437
"Saint Luke's Des Peres Hospital","DIPHENHYD ZINC 2 30GMCR",16
"Saint Luke's Des Peres Hospital","DIPHENHYDR UPTO 50MG IJ",49
"Saint Luke's Des Peres Hospital","DIPHENHYDRA 2 30GM CR",23
"Saint Luke's Des Peres Hospital","DIPHENHYDRAMINE 25MG CP",8
"Saint Luke's Des Peres Hospital","DIPHENHYDRAMINE 50MG CP",9
"Saint Luke's Des Peres Hospital","DIPHENOX ATROP 2 5 TB",14
"Saint Luke's Des Peres Hospital","DIPHTHER TET 7YR PF IJ",113
"Saint Luke's Des Peres Hospital","DIPIVEFRIN 1 5ML OS",116
"Saint Luke's Des Peres Hospital","DIPYRDAML ASA200 25 XRCP",18
"Saint Luke's Des Peres Hospital","DIPYRIDAMOLE 25MG TB",8
"Saint Luke's Des Peres Hospital","DIPYRIDAMOLE 50MG TB",9
"Saint Luke's Des Peres Hospital","DISOPYRAMIDE 150MG TB",6
"Saint Luke's Des Peres Hospital",NA,9
"Saint Luke's Des Peres Hospital",NA,9
"Saint Luke's Des Peres Hospital",NA,9
"Saint Luke's Des Peres Hospital",NA,7
"Saint Luke's Des Peres Hospital",NA,13
"Saint Luke's Des Peres Hospital",NA,18
"Saint Luke's Des Peres Hospital",NA,57
"Saint Luke's Des Peres Hospital",NA,316
"Saint Luke's Des Peres Hospital",NA,92
"Saint Luke's Des Peres Hospital",NA,130
"Saint Luke's Des Peres Hospital",NA,6
"Saint Luke's Des Peres Hospital",NA,9
"Saint Luke's Des Peres Hospital",NA,6
"Saint Luke's Des Peres Hospital",NA,16
"Saint Luke's Des Peres Hospital",NA,16
"Saint Luke's Des Peres Hospital",NA,16
"Saint Luke's Des Peres Hospital",NA,170
"Saint Luke's Des Peres Hospital",NA,42
"Saint Luke's Des Peres Hospital",NA,24
"Saint Luke's Des Peres Hospital",NA,597
"Saint Luke's Des Peres Hospital",NA,191
"Saint Luke's Des Peres Hospital",NA,239
"Saint Luke's Des Peres Hospital",NA,280
"Saint Luke's Des Peres Hospital",NA,414
"Saint Luke's Des Peres Hospital",NA,733
"Saint Luke's Des Peres Hospital",NA,9
"Saint Luke's Des Peres Hospital",NA,11
"Saint Luke's Des Peres Hospital",NA,9
"Saint Luke's Des Peres Hospital",NA,10
"Saint Luke's Des Peres Hospital",NA,69
"Saint Luke's Des Peres Hospital",NA,10
"Saint Luke's Des Peres Hospital",NA,202
"Saint Luke's Des Peres Hospital",NA,5
"Saint Luke's Des Peres Hospital",NA,4
"Saint Luke's Des Peres Hospital",NA,36
"Saint Luke's Des Peres Hospital",NA,19
"Saint Luke's Des Peres Hospital",NA,74
"Saint Luke's Des Peres Hospital","DTAP VACC <7YR IF",114
"Saint Luke's Des Peres Hospital","DULOXETINE 20MG XR CP",23
"Saint Luke's Des Peres Hospital","DULOXETINE 30MG XR CP",25
"Saint Luke's Des Peres Hospital","DULOXETINE 60MG XR CP",29
"Saint Luke's Des Peres Hospital","DX I131 SOD CAP PER MCI",521
"Saint Luke's Des Peres Hospital","ECONAZOLE 1 15GM CR",86
"Saint Luke's Des Peres Hospital","EFAVIRENZ 600MG TB",112
"Saint Luke's Des Peres Hospital","ELETRIPTAN 20MG TB",77
"Saint Luke's Des Peres Hospital","EMOLLIENT 120GM CR",63
"Saint Luke's Des Peres Hospital","EMOLLIENT 180ML LT",23
"Saint Luke's Des Peres Hospital","EMOLLIENT 360ML LT",62
"Saint Luke's Des Peres Hospital","EMTRICITBINE/TENFOVIR 200/300 TB",131
"Saint Luke's Des Peres Hospital","ENALAPRIL 2 5MG 2ML IJ",162
"Saint Luke's Des Peres Hospital","ENALAPRIL 2 5MG TB",5
"Saint Luke's Des Peres Hospital","ENALAPRIL 20MG TB",14
"Saint Luke's Des Peres Hospital","ENALAPRIL 5MG TB",10
"Saint Luke's Des Peres Hospital","ENALAPRIL1 25MG 1ML IJ",207
"Saint Luke's Des Peres Hospital","ENOXAPARN PER 10MG PFSIJ",40
"Saint Luke's Des Peres Hospital","ENTACAPONE 200MG TB",15
"Saint Luke's Des Peres Hospital","EPHEDRINE 25MG 1ML IJ",63
"Saint Luke's Des Peres Hospital","EPHEDRINE 50MG 1ML IJ",127
"Saint Luke's Des Peres Hospital","EPHEDRINE25MGNS 5MLPFSIJ",51
"Saint Luke's Des Peres Hospital","EPIFIX INJECT PER 1MG",58
"Saint Luke's Des Peres Hospital","EPIFIX PER SQ CM",485
"Saint Luke's Des Peres Hospital","EPINEPHRINE 2 25 5ML IS",24
"Saint Luke's Des Peres Hospital","EPINEPHRINE PER 0 1MG IJ",6
"Saint Luke's Des Peres Hospital","EPINEPHRINE1 1000 30MLTS",265
"Saint Luke's Des Peres Hospital","EPLERENONE 25MG TB",23
"Saint Luke's Des Peres Hospital","EPOETIN ESRD PER 100U IJ",8
"Saint Luke's Des Peres Hospital","EPOETIN NON ESRD1000U IJ",74
"Saint Luke's Des Peres Hospital","EPOPROSTENOL DILUE50MLIJ",72
"Saint Luke's Des Peres Hospital","EPOPROSTENOL PER 5MG IJ",88
"Saint Luke's Des Peres Hospital","EPTIFIBATIDE PER 5MG IJ",165
"Saint Luke's Des Peres Hospital","ERGOCALCIFEROL 50000U CP",9
"Saint Luke's Des Peres Hospital","ERTAPENEM PER 500MG IJ",260
"Saint Luke's Des Peres Hospital","ERYTHROMY200 5 100ML LQ",903
"Saint Luke's Des Peres Hospital","ERYTHROMYC BASE 250MG TB",14
"Saint Luke's Des Peres Hospital","ERYTHROMYCIN 2 30GM GL",109
"Saint Luke's Des Peres Hospital","ERYTHROMYCIN 5 3 5GM OO",55
"Saint Luke's Des Peres Hospital","ERYTHROMYCIN LA500MG IJ",46
"Saint Luke's Des Peres Hospital","ESCITALOPRAM 10MG TB",21
"Saint Luke's Des Peres Hospital","ESCITALOPRAM 20MG TB",25
"Saint Luke's Des Peres Hospital","ESCITALOPRAM 5MG TB",22
"Saint Luke's Des Peres Hospital","ESMOLOL 10MG ML 10ML IJ",448
"Saint Luke's Des Peres Hospital","ESMOLOL NACL 250ML PMXIJ",850
"Saint Luke's Des Peres Hospital","ESMOLOL250MG ML 10ML IJ",1506
"Saint Luke's Des Peres Hospital","ESOMEPRAZOL40MGXR PWLQ",31
"Saint Luke's Des Peres Hospital","ESOMEPRAZOLE 40MG IJ",172
"Saint Luke's Des Peres Hospital","ESTRADIOL 0 5MG TB",4
"Saint Luke's Des Peres Hospital","ESTRADIOL 05BIWK EA TD",35
"Saint Luke's Des Peres Hospital","ESTRADIOL 1MG GM42 5GMCR",338
"Saint Luke's Des Peres Hospital","ESTRADIOL 1MG TB",12
"Saint Luke's Des Peres Hospital","ESTROG METH 625 1 25MGTB",11
"Saint Luke's Des Peres Hospital","ESTROGEN CONJ PER25MG IJ",1383
"Saint Luke's Des Peres Hospital","ESTROPIPATE 0 625MG TB",19
"Saint Luke's Des Peres Hospital","ESTROPIPATE 0 75MG TB",4
"Saint Luke's Des Peres Hospital","ETHACRYNIC ACID 25MG TB",6
"Saint Luke's Des Peres Hospital","ETHAMBUTOL 100MG TB",6
"Saint Luke's Des Peres Hospital","ETHAMBUTOL 400MG TB",4
"Saint Luke's Des Peres Hospital","ETHYL CHLORIDE 105ML SP",89
"Saint Luke's Des Peres Hospital","ETHYL CL 100ML SP",156
"Saint Luke's Des Peres Hospital","ETIDRONATE 200MG TB",20
"Saint Luke's Des Peres Hospital","ETODOLAC 200MG CP",17
"Saint Luke's Des Peres Hospital","ETODOLAC 400MG TB",31
"Saint Luke's Des Peres Hospital","ETOMIDATE20MG 10ML IJ",487
"Saint Luke's Des Peres Hospital","ETOPOSIDE 50MG CP",213
"Saint Luke's Des Peres Hospital","ETOPOSIDE PER 10MG IJ",9
"Saint Luke's Des Peres Hospital","EXEMESTANE 25MG TB",41
"Saint Luke's Des Peres Hospital","EXENATIDE 5MCG 60 DS IJ",950
"Saint Luke's Des Peres Hospital","EYEWASH SOLUTION 4OZ",10
"Saint Luke's Des Peres Hospital","EZETIMIBE 10MG TB",15
"Saint Luke's Des Peres Hospital","EZETIMIBE 5MG TB",14
"Saint Luke's Des Peres Hospital","FAC 8 VWF CMPL PER 1U IJ",6
"Saint Luke's Des Peres Hospital","FACTOR VIIA PER 1MCG IJ",5
"Saint Luke's Des Peres Hospital","FAMCICLOVIR 125MG TB",29
"Saint Luke's Des Peres Hospital","FAMCICLOVIR 250MG TB",30
"Saint Luke's Des Peres Hospital","FAMOTIDINE 20MG TB",15
"Saint Luke's Des Peres Hospital","FAMOTIDINE PER 20MG IJ",217
"Saint Luke's Des Peres Hospital","FAT EMULS 10 500ML TPN",507
"Saint Luke's Des Peres Hospital","FAT EMULS 20 250ML TPN",215
"Saint Luke's Des Peres Hospital","FAT EMULS 20 500ML TPN",581
"Saint Luke's Des Peres Hospital","FE DEXTRAN PER 50MG IJ",181
