Mnemonic,Name,Std Price
3060005320,Papillomavirus,$345.75
3060005323,Culture Typing,$56.75
3060005363,Chlamydia Culture,$193.75
3060005368,Bacterial Ag,$59.25
3060005378,Mycobacterium Pcr,$424.25
3060005383,Helicobacter Stool,$112.50
3060005394,Herpes Cult Studies,$257.25
3060005402,Afb Culture,$59.50
3060005420,Culture Anaerobic,$87.50
3060005455,Culture Stool E-Coli,$80.00
3060005460,Culture Blood,$79.75
3060005488,Culture G C,$100.25
3060005498,Gram Stain,$49.25
3060005515,Koh Prep,$52.75
3060005516,Hepatitis C Genotype,$903.50
3060005525,Amplif Na Probe Nos Agent,$308.00
3060005541,Ova & Parasites Conc,$97.25
3060005548,C-Diff Toxin,$89.50
3060005601,Hiv Dna Pcr,$590.25
3060005611,Neisseria Gonorr Amp Probe,$308.75
3060005626,Herpes Culture,$257.25
3060005632,Wet Mount,$54.25
3060005637,Streptococcus Screen,$94.00
3060005641,Sensitivity,$67.75
3060005680,Bacterial Ag Csf,$59.25
3060005689,Stool Culture Yersinia,$80.00
3060005698,Hep C Rna Quant,$499.50
3060005710,C Diff Amplified Probe,$234.50
3060005712,Hepatitis Be Ag,$110.25
3060005718,Scabies-Skin Scrap,$97.25
3060005736,Bacterial Ag Qual,$84.00
3060005739,Cmv Ag,$79.75
3060005740,Virus Id Cult Inoc,$192.25
3060005767,Gonorrhea Dna Probe,$308.75
3060005791,Pinworm Slide,$97.25
3060005845,Rotavirus,$147.50
3060005898,Malaria Smear/Stain,$95.75
3060005904,Culture Stool,$108.25
3060005905,Culture Throat/Nose,$101.25
3060005906,Culture Other,$101.25
3060005907,Culture Id Add Meth,$94.25
3060005908,Culture Urine,$78.00
3060005909,Culture Urine Id,$55.00
3060005961,Culture Aspirate,$101.25
3060005962,Culture Deep Abscess,$101.25
3060005963,Cult Superficial Wd,$101.25
3060005964,Culture Deep Wound,$101.25
3060005965,Culture Sputum,$101.25
3060005966,Culture Body Fluid,$101.25
3060005967,Culture Bronch Brush,$101.25
3060005968,Culture Bronch Wash,$101.25
3060005969,Culture Csf,$101.25
3060005970,Culture Ear,$101.25
3060005971,Culture Eye,$101.25
3060005972,Culture Genital,$101.25
3060005974,Culture Tissue,$101.25
3060005975,Culture Gp B Strep,$100.25
3060005976,Culture Gp A Strep,$100.25
3060005978,Culture Fungal Skin,$59.50
3060005980,Culture Id Add Meth,$101.00
3060006021,Helicobacter (Clo),$100.25
3060006024,Giardia Antigen,$118.75
3060006032,India Ink,$54.25
3060006044,Ehrlichia Panel Dna By Pcr,$308.00
3060006057,Polyomavirus By Pcr,$636.75
3060006058,Cmv Quantitative By Pcr,$524.00
3060006069,"Epstein Barr Virus, By Pcr",$624.75
3060006300,Ag Detect Nos Ia Mult,$84.00
3060006501,Enterovirus Rna By Rapid Pcr,$280.00
3060006502,Strep B Dna Amp Probe,$203.00
3060006504,Ag Detect Nos Ia Mult,$84.00
3060006507,Culture P Pathog-Screen,$100.25
3060006508,Culture P Pathog-Screen,$100.25
3060008012,Hepatitis B Surface Ag Ia,$112.75
3060008013,Hepatitis Be Agia,$110.25
3060087207,Smear Special Stain,$95.75
3070005621,Urine Dip & Micro,$61.25
3070005710,Preg Urine-Visual,$78.50
3070005903,Urine Collect-Timed,$42.25
3070005998,Urinalysis Dip,$41.75
3090001000,Misc Collection Fee,$62.75
3090001001,Misc Collection Fee,$31.75
3090005433,Blood Typings,$47.00
3090005434,Blood Crossmatch,$133.25
3090005471,Eos Nasal Smear,$43.50
3090005864,Blood Ab Screen,$107.00
3090005911,Blood Rh,$31.00
3090006083,Fecal Leukocyte Stool,$35.25
3090006952,Sterile Sputum Coll,$58.25
3100006501,Brca 1&2 Seq & Com Dup/Del,"$2,544.50"
3100006502,Brca 1&2 Uncom Deup/Del Var,$679.25
3100006503,Jak2 Gene,$563.50
3100081206,Bcr/Abl 1 Gene Major Bp,$378.00
3100081450,Targeted Genomic Seq Analys,"$1,411.25"
3100088300,Surg Path Level 1-Gross Only,$71.50
3100088302,Surg Path Level 2,$98.00
3100088304,Tissue Exam By Path Level 3,$165.00
3100088305,Tissue Exam By Path Level 4,$224.00
3100088307,Tissue Exam By Path Level 5,$487.75
3100088309,Tissue Exam By Path Level 6,$474.00
3100088311,Decalcification,$63.50
3100088312,Special Stains Group1,$147.75
3100088313,Special Stains Group 2,$156.00
3100088331,Sp Consult; 1St Tb W Fs Sgl Sp,$137.00
3100088332,Sp Consult: Ea Add Tb W Fs,$102.75
3100088333,Intraop Cyto Path Consult 1,$90.50
3100088334,Intraop Cyto Path Consult 2,$63.50
3100088341,Immunohisto Antibody Addl Slid,$196.00
3100088342,Immunohistochemistry Ea Ab,$219.25
3100089060,Exam Synovial Fluid Crystals,$89.50
3110005005,Chrom Analy:Addtl Hi Resoln,"$1,677.75"
3110005262,Chromosome Study Additional,"$1,677.75"
3110005312,Pap Smear Thin Prep,$90.75
3110005336,Tissue Culture Lymph,"$1,022.00"
3110005619,Chromosome Analysis,"$1,094.00"
3110005719,Tzanck Smear,$173.50
3110006063,Flow Cell Cytometry;1St Marker,$163.00
3110006064,Flow Cell Cytometry; Ea Addl,$138.50
3110006742,Pap Smear,$37.25
3110088104,Cytopath Fl Nongyn Smears,$89.25
3110088108,Cp Concentration Tech Smear,$143.50
3110088112,Cytopath Cell Enhance Tech,$135.00
3110088160,Cp Smr Other;Scrn & Int,$95.50
3110088173,Eval Of Fna; Int & Rep,$76.75
3110088237,Tissue Culture;Bm Bld Cells,$234.00
3110088264,Chrom Analy;20-25 Cells,$231.00
3110088280,Chrom Analy;Add'L Karyot Ea St,$81.25
3120005489,Pneumocystis Carinii Sp Stain,$100.50
3120088368,Insitu Hybridization Manual,$398.50
3120088369,M/Phmtrc Alysishquant/Semiq,$246.00
3120088377,M/Phmtrc Alys Ishquant/Semiq,$477.75
3200005630,Contrast X-Ray Urinary Tract,$510.50
3200005640,X-Ray Ankle 3Vws Bilaterial,$756.00
3200005641,X-Ray Foot (Comp) Bilateral,$726.50
3200005642,X-Ray Wrist W/Nav Bilaterial,$703.00
3200005643,X-Ray Hand 3 Vws Bilaterial,$752.50
3200005645,X-Ray Wrist Bilaterial,$596.00
3200005647,X-Ray Knee 2Vws Bilat,$631.50
3200005648,X-Ray Elbow 3Vws Bilat,$324.00
3200005649,X-Ray Tib/Fib 2Vw Bilat,$679.00
3200005650,X-Ray Shoulder Bilat,$371.75
3200005652,X-Ray Hand 2Vws Bilat,$466.50
3200005656,X-Ray Elbow 2 Vws  Bilateral,$270.00
3200005657,X-Ray Forearm 2Ws Bilaterial,$291.00
3200005658,X-Ray Humerus Bilaterial,$334.25
3200005659,X-Ray Femur Bilateral,$704.50
3200005660,X-Ray Finger Thumb  Bilaterial,$298.50
3200005661,X-Ray Knee 4Vws Bilateral,$859.50
3200005662,X-Ray Foot 2Vws Bilaterial,$589.00
3200005663,X-Ray Shoulder 1 Vw Bilat,$232.50
3200005664,X-Ray Leg-Infant Bilaterial,$580.50
3200005665,X-Ray Arm-Infant Bilaterial,$290.25
3200005666,X-Ray Ankle 2 Vws Bilaterial,$460.50
3200005668,X-Ray Finger Thumb Bilat,$298.50
3200006007,Surgical Specimen Xr,$210.25
3200006008,Nose To Rectum For Fb Child,$202.75
3200006009,Myelogram Lumbosacral,"$1,559.50"
3200006194,X-Ray Cystogram,$824.50
3200006196,X-Ray Venography Rt,"$1,660.00"
3200006198,Hysterosalpyngiogram,$714.00
3200006199,Fistulagram,$647.75
3200006201,Flu0Ro-Needle Local,$291.50
3200006202,X-Ray A-C Joint (Bi),$381.75
3200006203,X-Ray Abdomen (Kub),$299.25
3200006204,X-Ray Acute Abd-Comp,$550.25
3200006207,X-Ray Be,$933.25
3200006208,X-Ray Be & Air,"$1,244.25"
3200006209,X-Ray Bone Limited,$717.00
3200006210,X-Ray C Spine (2-3 Vws),$419.00
3200006211,X-Ray C Spine (5Vws),$429.00
3200006212,X-Ray C Spine (7Vws),$674.00
3200006217,Bone Density Study,$554.50
3200006220,X-Ray Esophagram,$587.75
3200006221,X-Ray Face Bones-3Vw,$534.75
3200006227,X-Ray Cholang T-Tube,$710.75
3200006228,X-Ray Gi W/Air/Kub,$929.25
3200006231,X-Ray Hip (Bilat)   4Vws,$484.00
3200006235,X-Ray Ivp,"$1,267.50"
3200006238,X-Ray L Spine (5Vws),$603.00
3200006239,X-Ray L Spine (2-3 Vw),$396.75
3200006240,X-Ray Mandible (4Vw),$422.00
3200006241,X-Ray Mastoids (3Vw),$385.25
3200006242,X-Ray Nasal Bones Min 3Vws,$379.50
3200006243,X-Ray Neck-Soft Tis,$302.00
3200006245,X-Ray Orbit(4Vws),$493.00
3200006247,X-Ray Pelvimetry,$514.75
3200006248,X-Ray Pelvis (1 Vw),$289.50
3200006251,X-Ray Pubic Rings,$296.25
3200006252,X-Ray Ret Pyelogram,$714.25
3200006253,X-Ray Ribs (Bilat),$405.75
3200006255,X-Ray S-I Jts (3 Vw),$357.25
3200006256,X-Ray S-I Jts (2 Vw),$252.00
3200006257,X-Ray Scapula,$395.25
3200006259,X-Ray Sinuses  Min 3Vws,$473.00
3200006260,X-Ray Skull (1-3Vws),$329.50
3200006261,X-Ray Skull (4-5Vws),$483.75
3200006263,X-Ray Small Bowel,$620.75
3200006264,X-Ray Sternum Min 2 Vws,$359.75
3200006265,X-Ray T Spine (3 Vw),$428.00
3200006266,X-Ray T-M Joints,$454.50
3200006269,X-Ray Tomo (4 Vws),"$1,133.00"
3200006271,Barium Enema Screen,"$1,090.00"
3200006277,X-Ray Hip In Or,$252.75
3200006280,Urethrocyst-Voiding,"$1,005.25"
3200006283,X-Ray Abd (2 Vws),$405.50
3200006289,Zygomatic Arches-3Vw,$534.75
3200006295,X-Ray T Spine 4Vw,$488.75
3200006300,X-Ray T Spine (2 Vw),$353.25
3200006301,X-Ray Pelvis (3 Vws),$296.25
3200006306,X-Ray Hips Bil & Pelvis 5 Vws,$949.50
3200006314,X-Ray Gi,$777.75
3200006315,Cholecyst/Gallbladde,$290.25
3200006317,Cholangiogram-Add,$519.75
3200006318,Fluoro Guided Device Placed,$719.00
3200006319,X-Ray Urography Inf,$950.75
3200006320,X-Ray Ivp W/Tomogram,"$1,594.00"
3200006321,X-Ray Teeth 1Vw,$202.25
3200006322,Scoliosis Series,$324.25
3200006325,Chg Perc Tube Or Dr Cath,"$1,030.50"
3200006326,X-Ray Mastoids (2Vw),$303.75
3200006330,Mamm Biopsy Specimen,$210.25
3200006335,Bone Age Study,$301.25
3200006341,Bone Length Studies,$473.75
3200006344,X-Ray L Spine (1 Vw),$243.00
3200006346,Infant Skeletal Surv,$436.00
3200006347,Mod Ba Swallow,$606.00
3200006353,X-Ray C Spine (1 Vw),$243.00
3200006357,X-Ray Rib Uni W/Ches Min 3 Vws,$345.00
3200006358,X-Ray Ribs Bi(3 Vws),$491.00
3200006361,Cholangiogram (Open),$829.50
3200006362,Fluoro-Or Assist,$553.50
3200006363,X-Ray Bone Complete,"$1,187.00"
3200006364,X-Ray Gi W/Sm Bowel,"$1,067.00"
3200006365,X-Ray Sacrum/Coccyx,$358.00
3200006366,X-Ray T Spine (1 Vw),$243.00
3200006379,X-Ray Genital,$552.75
3200006380,X-Ray Veno Jug Cath,"$2,221.25"
3200006510,Drainage Cath Under Xray,$598.50
3200006511,X-Ray Venography Lt,"$1,660.00"
3200006519,X-Ray Ankle 3Vws Rt,$378.00
3200006523,X-Ray Ankle 3Vws Lt,$378.00
3200006524,X-Ray Clavicle Rt,$363.50
3200006525,X-Ray Clavicle Lt,$363.50
3200006526,X-Ray Elbow 3Vws Rt,$324.00
3200006527,X-Ray Femur Rt Min 2 Vws,$352.25
3200006528,X-Ray Finger Rt Thumb,$278.75
3200006529,X-Ray Foot 2Vws Rt,$294.50
3200006530,X-Ray Forearm 2Vw Rt,$291.00
3200006531,X-Ray Hand 2Vws Rt,$233.25
3200006532,X-Ray Hip-Uni (1Vw) Rt,$252.75
3200006533,X-Ray Humerus Rt,$334.25
3200006534,X-Ray Elbow 3Vws Lt,$324.00
3200006535,X-Ray Femur Lt Min 2 Vws,$352.25
3200006536,X-Ray Finger Lt Thumb,$278.75
3200006537,X-Ray Foot 2Vws Lt,$294.50
3200006538,X-Ray Forearm 2Vws Lt,$291.00
3200006539,X-Ray Hand 2Vws Lt,$233.25
3200006540,X-Ray Hip-Uni (1Vw) Lt,$252.75
3200006541,X-Ray Humerus Lt,$334.25
3200006544,X-Ray Knee  2 Vws Lt,$315.75
3200006545,X-Ray Knee  2 Vws Rt,$315.75
3200006546,X-Ray Knee 4Vws Lt,$429.75
3200006547,X-Ray Knee 4Vws Rt,$429.75
3200006550,X-Ray Heel 2Vws Lt,$258.50
3200006551,X-Ray Heel 2Vws Rt,$258.50
3200006552,X-Ray Ribs (Unilat) Rt,$318.25
3200006553,X-Ray Ribs (Unilat) Lt,$318.25
3200006554,X-Ray Shoulder Rt,$371.75
3200006555,X-Ray Shoulder Lt,$371.75
3200006556,X-Ray Tib/Fib 2 Vw  Rt,$339.50
3200006557,X-Ray Tib/Fib 2 Vw  Lt,$339.50
3200006558,X-Ray Toes Rt Gr,$267.50
3200006559,X-Ray Toes Lt Gr,$267.50
3200006560,X-Ray Wrist Rt,$298.00
3200006561,X-Ray Wrist Lt,$298.00
3200006562,X-Ray Elbow 2 Vws  Rt,$270.00
3200006563,X-Ray Elbow 2Vws  Lt,$270.00
3200006564,X-Ray Arm-Infant Rt,$290.25
3200006565,X-Ray Arm-Infant Lt,$290.25
3200006566,X-Ray Hand 3 Vws Rt,$376.25
3200006567,X-Ray Hand 3 Vws Lt,$376.25
3200006568,X-Ray Knee 3Vws Rt,$394.50
3200006569,X-Ray Knee 3 Vws  Lt,$394.50
3200006570,X-Ray Knee 5 Vws Rt,$429.75
3200006571,X-Ray Knee 5 Vws Lt,$429.75
3200006572,X-Ray Foot (Comp) Rt,$363.25
3200006573,X-Ray Foot (Comp) Lt,$363.25
3200006574,X-Ray Ankle 2 Vws Rt,$230.25
3200006575,X-Ray Ankle 2 Vws Lt,$230.25
3200006576,X-Ray Eye-Fb Rt,$224.50
3200006577,X-Ray Eye-Fb Lt,$224.50
3200006578,X-Ray Hip-Uni 2-3 Vws Rt,$323.50
3200006579,X-Ray Hip-Uni 2-3 Vws  Lt,$323.50
3200006580,X-Ray Leg-Infant Rt,$290.25
3200006581,X-Ray Leg-Infant Lt,$290.25
3200006584,X-Ray Shoulder 1 Vw Rt,$232.50
3200006585,X-Ray Shoulder 1 Vw Lt,$232.50
3200006586,X-Ray Wrist Lt W/Nav,$351.50
3200006587,X-Ray Wrist Rt W/Nav,$351.50
3200006588,X-Ray Thoracolumbar Junc 2+Vw,$385.00
3200007303,Fluoro Loc Bx/Asp,$291.50
3200007304,X-Ray Bilat Knees  5Vws,$859.50
3200007307,X-Ray Face Bones<3Vw,$347.00
3200007308,X-Ray Knees Both,$340.00
3200007309,X-Ray Sinuses <3Vws,$220.50
3200007310,X-Ray Gastrograffin Enema,"$1,244.25"
3200007312,X-Ray Knee:3 Views-Bilateral,$789.00
3200007320,X-Ray L Spine Complete,$660.00
3200007407,Cholangiogram Inj Thru Ex Cath,$710.75
3200007451,X-Ray Hip-Uni 2-3Vw Lt W/Pelvi,$613.00
3200007452,X-Ray Hip-Uni 2-3Vw Rt W/Pelvi,$323.50
3200007460,X-Ray Hip (Bi) 4Vws W/ Pelv,$792.00
3200007950,X-Ray Guide Gu Dilation,$617.00
3200009871,Fluoroscopic Guidance,$805.50
3220006142,X-Ray Artho-Knee Rt,$714.50
3220006143,X-Ray Artho Sholdr Rt,$838.75
3220006165,X-Ray Artho-Knee Lt,$714.50
3220006296,X-Ray Artho Shldr Lt,$838.75
3230000278,Iliac Angio W Card Cath,$60.75
3230036251,"Angiography,Renal Unil","$3,039.25"
3230036252,"Angiography,Renal Bilat","$2,834.25"
3230075605,"Aortography,Thoraic","$3,854.00"
3230075625,"Aortography,Abdominal","$3,127.50"
3230075630,"Aortography, Iliofemoral","$2,916.25"
3230075710,"Angiography,Unil","$3,592.25"
3230075716,"Angiography,Bilat","$3,704.00"
3230075726,"Angiography, Sma/Ima","$3,421.00"
3230075741,"Angiography, Plum Unilateral","$1,556.75"
3230075743,"Angiography, Pulm Bilateral","$2,775.25"
3230075774,"Angiography, Selective","$2,088.00"
3230075898,Angiogram F/U Study,"$1,320.00"
3240006213,X-Ray Chest (1Vw),$244.25
3240006214,X-Ray Chest (2Vws),$311.00
3240006215,X-Ray Chest W/Fluoro,$311.00
3240006292,X-Ray Chest W/Apical,$216.25
3240006293,X-Ray Chest W/Obliqu,$216.25
3240006294,X-Ray Chest (4 Vws),$385.25
3400006137,Bowel Imaging Scan,"$1,007.50"
3400006138,Biliary Scan W/Cck,"$2,170.50"
3400006270,Biliary Scan W/O Cck,"$1,885.00"
3400006305,Liver-Spleen Scan,$985.25
3400006309,Renal Scan,$934.75
3400006402,Brain Scan,$951.75
3400006412,Cystogram (Radioact),$539.25
3400006417,Pulmonary Perfusion Imaging,$951.75
3400006422,Gastric Image Scan,"$1,048.00"
3400006433,Renogram,"$1,410.50"
3410006124,Bone Image 3 Phase,"$1,656.50"
3410006125,Myocard Avid Infarct,$839.25
3410006126,Kidney Image Combo,"$2,828.75"
3410006128,Kidney Image W/Med,"$1,795.00"
3410006136,Lung Vent Multl Imag,$895.25
3410006140,Bone Imaging Multi,"$1,168.50"
3410006141,Bone Imaging Total,"$1,495.00"
3410006144,Thyroid Image No/Up,$631.75
3410006145,Abscess Image Body,"$1,762.50"
3410006146,Liver/Spleen Image,"$1,109.50"
3410006148,Bone Imaging Spec,"$1,465.50"
3410006150,Perfusion Lung Image,"$1,662.25"
3410006163,Abscess Image Ltd,"$1,368.00"
3410006164,Abscess Image Spect,"$1,714.25"
3410006176,Parathyroid Imaging,$895.50
3410006181,Cardiac Motion Image,"$1,536.00"
3410006183,Thyroid Uptake,$470.25
3410006184,Liver Imaging,$698.25
3410006185,Liver Imaging Spect,"$1,735.25"
3410006186,Vascular Flow Image,$551.50
3410006187,Lung Vent/Perf Study,"$1,839.50"
3410006188,Kidney Image Spect,"$1,735.25"
3410006195,Cardiac Blood Pool,"$1,503.50"
3410006298,Bone Imaging Ltd,$966.00
3410006310,Gastric Emptyin Scn,"$1,422.75"
3410006407,Lung Perfusion Image,$951.75
3410006440,Kidney Function,$490.50
3410006457,Gi Blood Loss Image,$717.50
3410006466,Lumphatics/Lymph Nodes Imaging,"$1,645.75"
3410007243,Kidney Image W/O Med,"$1,398.75"
3410007250,Myocard Perf Spect Total,"$4,965.00"
3410007306,Myocard Viability,"$2,540.50"
3420006192,Provide Tx Radpharms,"$1,175.00"
3430005044,Florbetaben F18 Per Study Dose,"$4,155.25"
3430005045,Florbetaben F18 Per Study Dose,"$4,654.00"
3430005050,F18 Fdg,"$1,601.75"
3430005200,Sodium Fluoride F-18=<30Mci,"$1,601.75"
3430005600,Thallium Tl201 Per Mcu,$196.00
3430007227,Tc99M Medronate,$90.25
3430007230,Tc99M Ultratag Kit,$324.00
3430007250,Tc99M Tetrofosmin,$372.50
3430007251,Tc99 Tilmanocept Diag 0.5Mci,$924.25
3500001001,CT Drain Retroperitoneal,$598.50
3500007400,Ct-Limited Or Follow-Up Study,$720.00
3500007454,Ct Ldct For Lung Ca Screen,"$1,411.50"
3500007477,Ct Radiation Planning,$720.00
3500075989,Ct Guid For Perc Drainage Cath,$598.50
3510001010,CT Head/Brain wo/w con,"$2,654.50"
3510006003,Ct Angiography Neck,"$2,610.50"
3510006004,Ct Angiography Head,"$2,669.75"
3510006108,Ct Orbit W/O Cont Rt,"$1,953.75"
3510006517,Ct Orbit Combo Rt,"$3,068.00"
3510006970,Ct Maxilloface Combo,"$3,503.00"
3510006971,Ct Maxilloface W/Con,"$2,415.75"
3510007230,Ct Temporal Bones W/O Cont,"$1,953.75"
3510007249,Ct Orbit W/O Cont,"$1,953.75"
3510007250,Ct Orbit Combo,"$3,068.00"
3510007251,Ct Orbit W/Cont,"$2,117.50"
3510007252,Ct Head W/Contrast,"$2,070.50"
3510007254,Ct Head W/O Contrast,"$1,996.25"
3510007256,Ct Orbit W/O Cont Lt,"$1,953.75"
3510007268,Ct Head Combo,"$2,654.50"
3510007269,Ct Orbit W/Cont Lt,"$2,117.50"
3510007270,Ct Orbit Combo Lt,"$3,068.00"
3510007271,Ct Neck W/O Contrast,"$2,169.25"
3510007284,Ct Neck W/Contrast,"$2,528.75"
3510007285,Ct Sinuses W/O Cont,"$2,002.50"
3510007286,Ct Sinuses W/Cont,"$2,415.75"
3510007287,Ct Sinuses Combo,"$3,503.00"
3510007288,Ct Neck Combo,"$3,042.75"
3510007289,Ct Head/Post Fossa W/O Cont,"$1,953.75"
3510007290,Ct Orbit W/Cont Rt,"$2,117.50"
3510007298,Ct Maxilloface W/O C,"$2,002.50"
3510007474,Ct Temporal Bones W Cont,"$2,117.50"
3520005654,Ct U/E/ W/O Cont Bilat,"$3,552.00"
3520005655,Ct Le W/O Cont Bilaterial,"$3,573.50"
3520006002,Ct Angio Abdominal Arteries,"$3,730.75"
3520006307,Ct Angio Lwr Extr W/O&W/Dye Lt,"$2,461.50"
3520006308,Ct Angio Lwr Extr W/Obw/Dye Rt,"$2,461.50"
3520006309,Ct Angio Upr Extm W/O&W/Dye Rt,"$3,738.75"
3520006310,Ct Angio Upr Extr W/O&W/Dye Lt,"$3,738.75"
3520006367,Ct Abd & Pelvis W/O Contrast,"$4,060.75"
3520006368,Ct Abd & Pelvis W/Contrast,"$5,268.25"
3520006369,Ct Abd & Pelvis Combo(1+S/R),"$6,033.25"
3520006408,Ct Chest Pe W/Contrast,"$2,396.00"
3520006451,Ct Le W/O Cont Rt,"$1,786.75"
3520006452,Ct Le W/O Cont Lt,"$1,786.75"
3520006453,Ct Le W/Cont Rt,"$2,604.00"
3520006454,Ct Le W/Cont Lt,"$2,604.00"
3520006455,Ct Le Combo Rt,"$2,029.50"
3520006456,Ct Le Combo Lt,"$2,029.50"
3520006514,Ct U.E. Combo Rt,"$3,532.50"
3520006515,Ct U.E. W/O Cont Rt,"$1,776.00"
3520006516,Ct U.E. W/Cont Rt,"$1,961.50"
3520006972,Ct Angio Abd&Pelv W/O&W/Dye,"$4,806.50"
3520007257,Ct Chest W/O Cont,"$2,402.25"
3520007258,Ct Pelvis W/Contrast,"$2,412.00"
3520007259,Ct Abdomen W/O Cont,"$1,938.00"
3520007260,Ct Abdomen W/Cont,"$2,689.00"
3520007265,Ct L-Spine W/O Cont,"$2,324.25"
3520007266,Ct Chest W/Contrast,"$2,785.50"
3520007267,Ct Abdomen Combo,"$3,504.75"
3520007272,Ct Chest Combo,"$3,513.50"
3520007273,Ct Pelvis W/O Cont,"$2,015.25"
3520007274,Ct Pelvis Combo,"$3,567.50"
3520007275,Ct Kidney W/Contrast,"$2,689.00"
3520007276,Ct Kidney W/O Cont,"$1,938.00"
3520007277,Ct Kidney Combo,"$3,504.75"
3520007278,Ct T-Spine W/O Cont,"$2,269.50"
3520007279,Ct C-Spine W/O Cont,"$2,342.00"
3520007280,Ct L-Spine Combo,"$2,739.75"
3520007281,Ct U.E. Combo Lt,"$3,532.50"
3520007282,Ct U.E. W/O Cont Lt,"$1,776.00"
3520007283,Ct U.E. W/Cont Lt,"$1,961.50"
3520007296,Ct C-Spine Combo,"$2,326.00"
3520007297,Ct C-Spine W/Cont,"$2,803.75"
3520007299,Ct L-Spine W/Cont,"$2,783.75"
3520007300,Ct T-Spine W/Cont,"$2,791.00"
3520007301,Ct T-Spine Combo,"$2,166.00"
3520007371,Ct Angio Abdom W/O & W/Dye,"$2,423.50"
3520007402,Ct Angiography Chest,"$2,396.00"
3520007464,Ct Cardiac Scoring,$73.53
3590006278,3-D Reconstruction,$828.50
3590007290,Ct Guide Needle Bx,"$2,645.50"
3590007302,Ct Guide Cyst Asp,"$2,645.50"
3600003702,Abd Paracentesis W/Imaging,"$1,597.25"
3600003795,DECLOT VASC DEVICE,$489.50
3600003965,Insert PICC W/O Sub Port/Pump,$601.00
3600003987,Injection Wrist Arthrogram,$450.25
3600004060,VAGINAL DELIVERY,"$3,203.25"
3600004210,Drain Retroperi Abscess;Perc,"$3,722.50"
3600004403,Ng Tube Placement W Fluoro,$714.75
3600004497,Circumcision,$599.25
3600005600,Needle Biopsy,"$2,029.00"
3600005702,Bone Marrow,$358.50
3600006168,X-Ray Venography-Sur,$120.25
3600006169,X-Ray Cystogram-Surg,$349.75
