Procedure ID,Description,Amount
831187,PE PLUS (MR) 2.50MMX38MM,3500.00
831206,ROD DIA 5.5: L 40 MM PRE,2125.00
831214,TRAY PROC ONCNTRL CONN  ,233.67
831215,PROBE STROTCTC NXFRM SYS,1308.37
831220,TRAY SYS ON CNTRL 152MM ,607.38
831221,NDL STS ON CNTRL BN 152M,444.12
831232,DRILL SURG 2MM STP GLND ,292.60
831236,PLATE 4.5MM VA-LCP CRVD ,1830.75
831263,POUCH ENDO SPEC 12-15MM ,386.36
831276,GRAFT ST TIS 15MM 1-2MM ,1250.00
831279,GRAFT NRV AVANC 1-2X30M ,4625.00
831280,GRAFT ST TIS 30MM NRV   ,4625.00
831281,GRAFT SFT TIS 30MM 4-5MM,4625.00
831288,NEEDLE 10CM 4FR 4 SDPRT ,43.58
831296,CATH GD 4FR LEFT HEART  ,747.81
831298,LINER ACTB 3X60X36 XLPE ,1500.00
831300,ROD RM 1150MM 2.5MM BALL,478.63
831301,NAIL IM TI 440X12 FEM CN,4037.50
831306,EXTN LD KT 60CM NEURO   ,1875.00
831307,KIT NEURO STM 40CM 4.8MM,654.19
831315,KIT ARTHSCP FX 3MM PER  ,1043.25
831320,KO  ELASTIC W/JOINTS (TR,247.06
831321,HUMERAL HEAD 4300-40-24 ,2750.00
831323,IMMOB ORTHO SHLDR ELB WR,1548.25
831324,COLLAR ASPEN ADJUST HALO,178.70
831325,JURGAN BALL PIN 3MM .045,34.22
831326,SCREW NON-LOCK 5X2XMM   ,145.00
831334,PROTECTOR TISS J BL PIN ,34.22
831335,NEEDLE BX TRGD17GA 7.8CM,397.32
831336,GDWIRE VASC .035IN 145CM,67.66
831337,SET XTN LS IV REG MCBR  ,28.13
831342,GW CNFZ PRO12 .009 180CM,521.58
831345,GWIRE PILT 200 300      ,293.63
831347,CATH INTVN .014IN 3FR   ,2537.30
831363,CATH DRN SKTR 7FR 20CM  ,298.97
831401,NAIL IM TI 460X10 FEM CN,4239.50
831402,NAIL IM TI 300X10 FEM CN,4239.50
831403,NAIL FEMORAL RETRO 13 X ,4239.50
831413,DEV REVSC SOLTR 2-4X31  ,24445.79
831449,SCREW 5MM 2MM MXLFCL    ,262.50
831451,SCREW 4MM 2MM MXLFCL    ,262.50
831453,PLATE MINI MXLFCL 2MM 16,1912.50
831458,SCREW BN 5.5MM 40MM CD H,1712.50
831459,SCREW BN 5.5MM 45MM SOLE,1712.50
831461,ROD SPNL 240MM 3.5MM CHR,450.00
831462,REAMR ACL 10MM ACRN 1410,844.97
831474,THOROCAPORT  15MM       ,324.54
831486,SCREW CANN CNCL 3.7X44  ,418.13
831487,SCR BN 6.5MM 55MM SPNE  ,1712.50
831490,FLTR SMK EVAC LAPRSHLD  ,81.83
831491,STEM HUM 8MM MINI       ,15375.00
831492,NAIL 14 340 FEM NLEX IM ,3795.25
831498,LINER XLPE 10D 36X64    ,2290.00
831500,SUTURE MXN 0 GS-26 60IN ,83.00
831501,BALLN CTH SINUS 16X6MM  ,5534.85
831599,TUBE TRCH UNCUF 70X7MM  ,86.59
831662,ELECTRODE ESURG 15FT RM ,19.67
831664,IMPLANT SINUS 23MM W/ DE,1737.50
831679,ELECTRODE NDL NCLET TCEL,34.25
831701,EXPANDER TISS 16X15CM BR,3875.00
831715,CLAMP EX-FIX HFFMN III  ,1815.44
831717,COUPLNG ESFX DLTA 5X8MM ,2244.47
831718,CLAMP X-FX HFFMN 5HL PIN,1817.02
831720,CEMENT STIM RPD CURE 20G,4900.00
831721,REAMR CANN HEAD 8MM     ,803.67
831722,REAMR ACL 9MM ACRN 1409 ,803.67
831723,GRAFT EVAS 56MM 14F 16MM,7712.50
831726,LENS IOL SN60AT.330     ,372.50
831744,SCREW BN LCK SURG 3X16MM,692.50
831749,SCREW ASNS 3 TI 4X50MM  ,334.07
831762,NS 500 ML               ,17.71
831763,SOLUTION IV 0.9% NACL 1L,178.77
831764,SOLUTION IRR 0.9% NACL1L,200.22
831774,EXPANDER TISS 600ML STY ,3875.00
831775,EXPANDER TISS 700ML STY ,3875.00
831963,BLADE MNI RD TP SHRP 1SD,61.77
832027,PERMACOL IMP 1 SQ CM    ,63.41
832067,CATH INTVN.014X.063IN 5F,6263.01
832092,CTH VAN SCHIE4 5F 65    ,112.50
832111,CUP TM MODULAR 48MM MULT,4601.25
832134,PLATE MDFC MSH 80X80X.6 ,2830.50
832136,ROD SPNL 120MM 4.75MM SO,450.00
832153,BLN NANCRS 2X40X150     ,911.80
832195,SCREW RETAIN REPLACE    ,186.87
832214,LENS IOL+19.5DIOP 1.5CYL,1234.50
832225,CABLE TRAILNG EKG LD10MM,802.89
832252,PLATE SM STR 1MM 1.7MM S,1615.35
832258,STENT BIL 10X8.5X80MM   ,7497.50
832265,KIT VNTRC CATH 120CM .25,1422.49
832266,CATH THRMB REPRFSN 3MAXC,4593.10
832267,CATH THRMB REPRFXN 4MAXC,4593.10
832269,COIL EMBL 2CM 1.5MM TRGT,5321.25
832270,COIL EMBL 2CM 1.5MM TRGT,3712.50
832271,COIL EMBL 2CM 1MM TRGT D,5321.25
832274,COIL EMBL 3CM 1.5MM TRGT,5321.25
832275,COIL EMBL 3CM 1.5MM TRGT,3712.50
832276,COIL EMBL 3CM 1MM TRGT D,5321.25
832279,COIL EMBL 4CM 1.5MM TRGT,5321.25
832280,COIL EMBL 4CM 1.5MM TRGT,3712.50
832292,NIF 1001-E5545          ,450.00
832303,CONNECTOR ROD 5.5-6MM TR,1625.00
832305,TETHER ORTH TRANSLACE SP,2028.13
832348,STENT GFT VLNT 100X32X32,42487.50
832371,CATHETER DIL PTA ULT 8FR,726.96
832391,CATHETER GD 8FR .09IN LN,141.68
832395,CATHETER GD 100CM 8FR .0,141.68
832421,STEM HUM MDLR SZ 11MM   ,13757.50
832422,SCREW BN 4.75MM 40MM TI ,522.50
832423,BASEPLATE TIB CMPRH 25MM,6512.50
832426,ELECTRODE ESURG 25CM 14G,7851.08
832430,SCREW LGN 5 10DX10P KN  ,2295.00
832431,WEDGE FEM SCR 10D5P LGN5,2295.00
832456,GRAFT EVAS 16F 206MM    ,16000.00
832470,LINER ACTB HIP R3 52X36 ,1500.00
832474,PACEMKR ADVANTIO K062   ,8810.00
832479,NAIL IM TI 130DD L460MM ,4842.75
832480,POST EX FX 11MM 30D ANG ,413.44
832488,NAIL 14MM 46CM RT TROCH ,4842.75
832496,NAIL 14MM 46CM LT TROCH ,4842.75
832497,SELECTRA ACCSSRY KIT    ,584.17
832498,NAIL IM TI 130DD L460MM ,4842.75
832518,PLATE NAR 51MM SS 2.4MM ,2493.75
832519,STEM FEM HIP STD SZ 15  ,6250.00
832521,PLATE STRT MD 8H        ,668.68
832530,POUCH EAKIN 4.3 X 3.0   ,39.33
832531,POUCH FISTULA 6.9 X 4.3I,29.67
832539,NEEDLE BX COAX17G 13.8CM,79.46
832541,SPLINT ORTH PLSTR 5X30IN,3.54
832542,TRY CTH 5FR PCC PQCTH DL,389.45
832544,NDL PORT INFS HUBR 20GA ,36.98
832548,GRAFT EVAS 156MM 16-24MM,16000.00
832550,GRAFT EVAS 156M 16-20MM ,16000.00
832552,GRAFT EVAS 156MM 16-16MM,16000.00
832554,COMPNT GLND VRSA 36X6   ,5255.00
832557,LEAD SVC SNGL COIL 60CM ,11682.50
832559,PLATE 2.6MM  2MM/2.3MM  ,4887.50
832564,NAIL IM TI 12X340MM FEM ,4037.50
832570,CATH GD X BKUP 4D LT CRV,193.18
832571,CATH GD XB3.5 CRV 8FR   ,141.68
832582,STENT 166MM 32-16MM 20FR,24937.50
832591,GRFT EVAS 150MM 32MM 32M,29142.50
832592,STENT EVAS 100X26X26MM  ,42487.50
832619,CATHETER GD .014IN MIC 2,2345.53
832644,STENT GFT VLNT 100X30X30,29142.50
832645,REAMER SURG 6.5MM CANN H,803.67
832654,CATH DRAIN BILIARY  8FR ,246.66
832659,LINER ACTB HIP R3 50X32 ,1500.00
832661,HEAD HUM 24MM 42MM VRSA ,2250.00
832675,STEM HIP COLR POR 190X12,11328.75
832680,STENT CNTR 16X124MM 14FR,12437.50
832690,STENT EPIC ILIAC 8X40X75,2250.00
832692,STENT EPIC ILAC 10X40X75,2250.00
832693,STENT EPIC ILAC 10X60X75,2250.00
832705,MEPILEX 4X5 (10X12CM)   ,32.65
832708,WEDGE FEM SCRW 5D/P LGN5,2295.00
832713,SET REMOVAL ACTB CUP    ,3681.10
832715,KIT CATH 16CM 12FR .035I,241.79
832718,NEEDLE BX 18GA 20CM TRGD,77.88
832740,LOCATOR RAD 1CM VSCL LNR,412.50
832741,MARKER RAD 1CM 1.1MM 18G,475.00
832749,STENT GRFT CONTR 16X13CC,16000.00
832750,DRSSNG PETRO 18X3IN OVWR,11.40
832754,CATHETER IAB 15CM 8FR FI,1905.00
832766,SET INTRO 12CM 12FR ULT ,53.91
832778,NAIL 9MM 34CM SP CNDL FM,4841.60
832783,STENT GRFT ENDU 28X16MM ,24937.50
832789,CATH DX 150CM .035IN TRL,2694.26
832791,SCREW BN 7.3MM 155MM SS ,859.75
832807,CATHETER BLNDIL 4MM 80CM,672.67
832808,CATH BLNDIL 5M 80CM 6CM ,600.60
832809,CATH BLNDIL 6M 80CM PERP,600.60
832810,CATHETER BLNDIL 9MM 80CM,672.67
832826,SET XTN 5FR 3LUM PWR INJ,26.69
832827,CATH THRMB 145CM 4/3FR  ,6343.25
832837,NAIL LNG R1/5 11X360X125,4949.32
832854,PLATE 230X3.5MM SCR 10HL,4376.03
832868,CATH IAB KIT INS MEGA 8F,3140.36
832872,ANCHOR SUT 5.5MM 2 TWNFX,964.60
832874,CATH TRBOHAWK SS-CL     ,8836.30
832875,PLATE SHRT 72MM SS 2.7/3,2940.00
832876,SCREW 2.7X50 LCP 4FT MD ,376.00
832958,STNT EPIC ILAC 6X100X120,2500.00
832959,STENT EPIC ILAC6X120X120,2750.00
832961,STENT EPIC ILAC 6X40X120,2250.00
832962,STENT EPIC ILAC 6X61X120,2250.00
832963,STENT EPIC ILAC 6X80X120,2250.00
832977,STENT VASC 7MM 40MM 120C,2062.50
832988,STENT EPIC ILAC10X60X120,2250.00
832989,STENT EPIC ILAC 7X99X120,2500.00
832990,STENT EPIC 7X120X120    ,2750.00
832992,STENT VASC 7MM 60MM 120C,2062.50
832993,STENT VASC 7MM 80MM 159C,2062.50
832997,STENT VASC 8MM 40MM 155C,2062.50
832998,STENT VASC 8MM 60MM 157C,2062.50
833003,STENT GFT ENDR 124X16X14,12312.50
833079,BIT DRL SMRT TOE        ,892.96
833084,CATHETER XT27 150CMX18CM,3139.17
833097,LINER HIP ACTB 20D 62X40,1500.00
833108,SCREW BN THINFLAP       ,195.00
833115,CATHETER EXCLS XT27 S 1T,3139.17
833130,SCREW DRLFR MAX 1.5X7MM ,133.13
833141,SCREW INTFR 20MM 7MM UNV,228.32
833172,PACK INST ACL DISP STRL ,729.78
833176,STEM FEM 108MM HIP 35MM ,5000.00
833177,CATHETER BLNOCC 5MM 2.1-,3998.00
833191,COIL EMBL 15CM 10MM AZUR,3087.00
833198,COIL EMBL 20CM 20MM AZUR,3307.50
833220,PLUG AVP D6MM L125CM DEV,2875.00
833245,STENT VASC 10MM 30MM STR,5125.00
833311,TRAY BX 102MR CMPRH SYS ,482.94
833312,TRAY BX SYS CMPRH       ,482.94
833324,DEVICE V-LOC 90 SURGALLO,92.11
833366,SUTURE VLOC 180 0 GR 9 I,121.55
833371,PLATE UPFC 8HL 1.2MM SCR,659.75
833378,GRAFT EVAS 82MM 16-13MM ,12125.00
833383,PLATE LNG 62MM 2.4/2.7MM,2465.50
833385,PLATE XLNG3HL 92X2.4X2.7,2979.25
833387,PLUG AVP D8MM L125CM DEV,2875.00
833405,BIT DRL SPN 3.5         ,96.59
833470,GRAFT STENT 16MMX24MMX12,12437.50
833475,DEVICE PLYBTSTR V-LOC 1 ,117.99
833499,LINER ACTB NTRL JJ 54X35,2290.00
833571,SHLDR INVRS HUM 36X3MM  ,2000.00
833589,STEM HUM AN SHLD 130X10 ,9750.00
833590,STRAP T CORRECT VRS VLG ,138.25
833683,GRAFT ST TIS 16-19.4C AT,4218.75
833693,ELCTRD LCED 20GA NDL    ,1850.45
833697,RESERVOIR CATA CLT 40UM ,1384.69
833702,REAMR ACL 6MM ACRN 1406 ,803.67
833704,RHIG HUMAN 300 MCG IM   ,241.50
833716,PUMP CATH 9FR LV IMPELLA,73759.00
833721,CATH CV 3295108FD       ,798.95
833733,HEAD HUM DUAL RAD 45X21M,3581.45
833760,GFT VASC PRTN STDWL 6X60,5140.00
833761,SYS CRDPLG 1-2X3/32IN   ,45.45
833770,CELLULOSE OXC ABS 4X2IN ,435.48
833773,CMPNT ULN 115MM 5MM     ,13977.50
833780,ROD SPNL STR 3.5X80     ,450.00
833804,SCREW MTPHSL 2.7X40MM   ,125.37
833811,STENT AAA EXLDR TRK14CM ,26250.00
833851,STEM HUM MINI 16MM      ,14392.50
833856,SCREW BN TI TROCH 11X85 ,1605.55
833869,LINER HIP XLPE 48MM R3  ,1437.50
833870,STEM HIP ANTHLGY POR 3  ,5625.00
833875,BLDE CHSL 2.5INX10MM FLX,720.04
833876,SCREW BN 30MMX4.75MM TI ,187.50
833882,SCREW BN 3.5MM 18MM LCP ,69.60
833886,KIT LNG NAIL R1/5 TI LT ,4412.75
833895,DEVICE CLSR VASC 5FR    ,597.50
833903,SET XTN MBOR 5IN T SITE ,24.38
833911,STENT GRFT ENDU 13X166MM,24937.50
833926,NAIL GAMMA LONG KIT LT 1,4949.33
833967,SET NDL 152MM ONCONTROL ,405.34
833968,SET BX 102MM 11GA 2.54MM,405.34
833980,REAMER CROSS PLATE      ,2508.04
833981,WIRE KRSH OLV 65X1.2MM  ,455.12
833987,CATH 5FR JB1 BLU        ,75.91
834002,CATH FXCRS PTA 9X30X135 ,701.01
834003,CATHETER BLN 4.8FR 7MM 1,1084.15
834005,DRSSNG 1.9CM 17X6CM BRDG,231.71
834006,STENT GFT NDRNT 82X24X16,12312.50
834007,STENT GFT ENDRNT 166 18F,24937.50
834009,STENT GFT ENDR 16F 82X20,12125.00
834026,PROGRMR NEUROSTIM RESTOR,3287.87
834036,PLATE SS 7 HL LCP BN LT ,4442.85
834040,LINER ACTB HI XLPE 36MM ,2290.00
834043,RNG ANLPLS MTRL GFRM 28 ,8667.50
834044,PLATE 384MM 12HL LCP TIB,3648.00
834110,SEALER VESSEL SHEAR RBTC,1966.10
834111,STAPLER RELOAD VASC 30MM,1727.33
834112,NAIL LT R1/5 11X420X125 ,4949.32
834128,COMPNT ULN CNRD MRY XLNG,8125.00
834150,CMPNT NECK FEM HIP MOD  ,705.00
834154,GWIRE ORTH BLL70CM 2.4MM,499.59
834186,BIT DRL 200X2.8MM 3FLT  ,650.93
834191,RING INJECTR 7.0 PHACOEM,584.17
834197,SUTURE PE FBRLP 2-0 30IN,179.38
834199,PLT CR 266M SS 4.5M SCR ,1868.25
834204,RESERVOIR DRN LN LCK PLE,74.74
834214,STENT GFT 93X16-10MM 16F,12312.50
834222,GRAFT BN CANC 36X10MM   ,2291.00
834223,GRAFT BN CANC DWL 12MM  ,2352.25
834224,GRAFT BN HMN 36X14 REV  ,2411.50
834225,GRAFT BN CANC DOWEL 16MM,2473.00
834229,PIN STNM 2ND 2.3MM 9IN  ,153.81
834260,SET STNT 22CM 8.5FR AMPT,234.75
834264,BG ULTSND MTR DRV TPR DB,42.50
834271,CATHETER GD 2.6FR 150CM ,695.44
834275,LEAD PCNG 52CM 8FR STR  ,1000.00
834293,SEGMENT W/SCREW 98MM INT,21930.00
834305,STENT TRCHBR 10X38 7F   ,6437.50
834323,BODY DISTAL W/SCREW 70MM,14587.50
834340,SCREW LCK T7 2.7X10     ,271.18
834345,STEM FEM HIP XTN SZ 15  ,6250.00
834346,SRFC ARTC GRN G 23MM    ,4515.00
834352,SCREW MAS 5.5X35MM CC   ,1800.00
834402,COIL EMBL DEV DTCH HANDL,633.62
834419,COMPNT SEG B DIST FEM LT,20587.50
834488,PLATE T 58MM SS 2.4MM SC,1801.88
834496,TROCAR LAPSCP 100X12MM  ,137.68
834560,PLATE 128MM SS 3.5MM SCR,4116.00
834561,RESTRICTOR CMNT 8MM     ,200.00
834563,STEM MONOBLOCK 8X108MM  ,12500.00
834578,INTRODUCER CATH 12CM 14F,32.47
834580,LEAD PCNG 55CM RV DF-4 T,9250.00
834591,STEM FEM STD TPR SZ 6   ,6000.00
834600,ROD TNDN HNTR 5MM 2.4CM ,4062.50
834601,GRAFT ST TIS 10MM FLXGRF,6790.00
834605,BLADE MNI SHRP ALL AROUN,29.89
834684,STENT GFT ENDR 18X13X166,27930.00
834705,GFT BN DMNR CORT FBR 10C,7125.00
834712,SCREW ESC 2X4MM SLFDRL  ,312.50
834714,PLATE 6HL 142X2.7/3.5MM ,321.00
834740,SPACER SPNL 12MM PRIMTR ,5625.00
834755,PLATE ESCALATE EXPANDABL,2187.50
834756,STAPLER ECHLN PCE45A    ,1090.06
834777,GWIRE VASC 185CM STINGRA,800.53
834816,HEAD HUM OFFSET 27X46MM ,2750.00
834819,HANDPC 45D 14X.1MM VRSJT,1755.45
834820,GRAFT STNT AAA CNTRLATRL,16000.00
834835,STENT GFT ENDU 49X36 20F,11687.50
834836,GRAFT EVAS 36X36X70MM   ,19312.50
834837,STENT GFT ENDU 49X23 18F,10437.50
834838,STENT GFT ENDU 49X25 18F,10437.50
834839,STENT GFT ENDU 49X28 18F,10687.50
834840,STENT GFT ENDU 49X32 20F,11437.50
834841,STENT GFT NDRNT 23X23X70,18687.50
834854,GRFT EVAS 70MM 32MM 20FR,18937.50
834857,NEEDLE BIPSY 18X20      ,199.84
834860,SCREW BN AR-1403TC      ,805.00
834862,ADHES SKNCLS 2OCTYL     ,81.44
834868,CATH IV 18 X 1.25 # 4054,24.00
834869,NEEDLE BX COAX19GA 7.8CM,79.46
834870,SET XTN HPRS 7IN REM CLV,28.32
834872,STENT GFT ENDR 93X16X14 ,12437.50
834873,ADHSV DERMABOND MINI TOP,38.60
834876,CONN STR 6N1 360A STER  ,9.44
834878,PLT 210MM TILAL4V 10HL 2,1373.75
834882,COMPNT 30MM CMPRH PRX   ,23175.00
834884,STENT GRAFT 50MM 7MM XPD,6250.00
834885,CONNECTOR LOW PRESSURE  ,25.18
834886,HANDPIECE LSR 12MM OZIL ,241.15
834887,SOLUTION INHL H2O 2000ML,25.96
834889,CATH MALE INCONT LG     ,23.21
834891,INSTRUMENT BX 13.8CM 18G,243.11
834895,MRKR BX SMRK-CEL 1SHP   ,199.75
834899,PLATE RT PROX 2HL 90MM  ,3071.00
834903,SCREW 3.5X40 CORT CLVCL ,97.20
834905,SCREW CORT S/T 3.5X32MM ,98.40
834906,SCREW CORT S/T 3.5X36MM ,98.40
834909,SOLUTION IRR H2O 1.5L PL,340.67
834910,SOLUTION IRR H2O 3L URMT,357.99
834944,SOLUTION IV 5% DEX 0.45%,178.77
834946,GRFT EVAS 145MM 32/16MM ,24937.50
834948,STENT GFT ENDU16X16X82MM,1118.50
834958,SLTN INHL ADIPK 0.9% NCL,1.18
835086,NAIL 14MM 42CM RT TROCH ,5019.25
835087,ADAPTER UNIPOLAR NECK LE,705.00
835088,CMPNT FEM HIP UNIPLR 46 ,875.00
835119,ROD EX FIX 11MM 250MM CO,1279.45
835122,PLT CRV 266MM SS 4.5MM  ,4670.63
835133,IMPLANT NRSTM VNS ASPIRE,56057.50
835144,CATH IT 2 PC CONN PIN   ,3540.42
835145,STENT GFT VLNT 200X38X38,48737.50
835150,PLATE 230 10HL LT CNDRL ,5056.50
835151,KWIRE TOE 2.5X270MM     ,115.91
835157,NAIL FEM 15MM 42CM TI   ,4709.00
835166,NAIL IM TI 440X11 FEM CN,4037.50
835167,NAIL IM TI 400X11 FEM CN,4239.50
835184,PLATE 7 HL STR BN       ,1402.50
835207,STENT GFT ENDRT16X28X156,16000.00
835208,SHEATH ACC 12FR CONT WOR,488.47
835216,CATH INTVN XER S6 106CM ,6263.01
835217,USHER STRAIGHT 83CM     ,1103.03
835218,USHER ANGLED 83CM       ,1103.03
835220,PROS STM SZ3 12/14      ,3312.50
835223,PLATE 235XSS 3.5MM 10 HL,4813.43
835239,NDL 4CM 21GA THNWL ECHO ,36.19
835243,BOTTLE DRAINAGE PLEURX  ,168.37
835248,SCREW 4.75X35 YLW FX NLK,187.50
835271,KIT PORT ENDO SILS 12MM ,1962.96
835273,PLT 30-32MM TI 4.75MM SC,1125.00
835276,NAIL 14MM 32CM LT TROCH ,4529.25
835277,NAIL 14MM 30CM LT TROCH ,4529.25
835278,NAIL 14MM 32CM RT TROCH ,4529.25
835279,NAIL 14MM 30CM RT TROCH ,4529.25
835281,LINER ACTB NEUT +4 58X36,8894.30
835298,COVER BUR HL 13.5MM BNT ,600.00
835299,PLATE BURR HOLE 1.5MM   ,600.00
835320,PLATE THINFLAP DOGBONE  ,147.50
835329,SCREW 4MM 1.8MM MNDB CR ,195.00
835347,CANNULA OPTH 27GA ANG 90,31.09
835348,BLN EVRCRS 4X20X135     ,579.53
835351,CATH BLN EVRCRS 5X20X135,579.53
835352,CATH BLN EVRCRS 6X20X135,579.53
835354,BLN EVRCRS 7X20X135     ,649.07
835364,PLATE TIB 8MM 4 UNV     ,2500.00
835388,PLATE LCP LT 2HL 2.7/3.5,3070.75
835417,BALLN NANCRS 2X20X150   ,911.80
835418,BLN NANCRS 2X150X150    ,1019.97
835420,BLN NANCRS 2.5X150X150  ,1019.97
835421,BLN NANCRS 3X20         ,1019.97
835422,BLN NANCRS 3X150X150    ,1019.97
835427,CATH BLN 4MM 150CM 20MM ,911.80
835428,CATH BLN 4X150X150      ,1019.97
835431,CATH BLNDIL 2.5MM 210MM ,1019.97
835433,CATH BLN 3MM 210CM 150MM,1019.97
835435,CATH BLN 4MM 210CM 150MM,1019.97
835436,CATH BLN 360D .014IN 2MM,1019.97
835438,BLN NANCRS 2X80X150     ,911.80
835440,BLN NANCRS 2.5X40X150   ,911.80
835441,BALLN NANCRS 2.5X80X150 ,911.80
835443,CATH BLN NANCRS 3X40X150,911.80
835447,BALLOON NANCRS 4X40X150 ,911.80
835471,CATH BLNDIL 5FR 150MMX15,848.12
835473,CATH BLNDIL .018IN5FR6MM,848.12
835474,CATH BLN .018 6X150X200 ,848.12
835475,CATH BLN .018 5X150X80  ,709.65
835482,BALLN PWRCRS 5X40X150   ,709.65
835483,BALLN PWRCRS 5X100X150  ,709.65
835484,CATH BLNDIL 5FR 150X200 ,848.12
835486,BALLN PWRCRS 6X40X150   ,709.65
835487,CATH BLN 6FR 150CM 100M ,709.65
835554,LEAD SPT QUAT SEC S 62  ,10250.00
835606,TROCAR LAPSCP KII 150X12,137.68
835613,NAIL KIT R1/5 RT11X400MM,4949.32
835619,SCR BN 2.7M 30M LCP T8  ,125.81
835620,SCREW TRSL MTRSL 2.7X32 ,373.00
835637,STENT GFT CNTR 16X10X124,12437.50
835638,GRAFT EVAS 124MM 32X16MM,24937.50
835641,PLATE 286MM SS 5.5MM SCR,3251.50
835651,BIT DRILL ADJUSTABLE SPI,96.59
835654,SCREW UT GREEN RIBLOC PL,407.50
835666,DEVICE SCR TRCOT PD STRL,28.68
835677,ADHESIVE SKNCLS         ,203.38
835684,STENT GFT AFX 25-16X100 ,28950.00
835689,GRAFT EVAS 60MM 22X13MM ,28950.00
835694,STENT GRAFT BIFUR 22MMX7,28950.00
835699,GRAFT MAIN BODY 28MM EVA,28950.00
835827,GWIRE VASC 260CM .035IN ,69.85
835840,PIN TEMP FIX 1.4MM SM   ,419.73
835874,STENT VASC 8MM 20MM 80CM,1887.50
835876,STENT GFT C TAG 28X28X10,38750.00
835880,STENT EPRSTH THOR AOR 20,37250.00
835881,STENT GFT C-TAG 37X37X10,37800.00
835884,STENT EPRSTH THOR AOR 10,37250.00
835899,SPCR SPNL 7MM CLN LG ANT,2025.00
835900,SPACER SPNL 8MM CLN LG L,2025.00
835905,ANCHOR SUT 5.5MM F-T 1.3,887.50
835948,ENDOVENOUS ABLATION 1ST ,8879.65
835949,ENDOVNS ABL LASER VEINS ,4439.83
835958,BIT DRL 195MM 3.2MM QC S,576.95
835960,CATHETER BLNOCC 4MM 20MM,2239.10
835965,INTICA DX PROMRI HIGH EN,18389.23
835967,PLATE 117MM SS 3.5MM SCR,3995.62
835969,PLATE 90MM SS 2.7/3.5MM ,2716.88
835976,SET PUMP IMPELLA RP US H,65856.00
835978,SHEATH LD TORQMAX GRP   ,422.59
836079,BLADE SMALLER ALT TO #15,35.01
836096,SCREW S/T LCK T8 40MM   ,376.00
836127,CATH ABL 23MM ARTC FRNT ,14869.76
836128,CATH CRYOBLTN 28MM      ,14869.76
836143,PLATE TIB 8MM 3 UNV     ,2500.00
836207,DRESSING PETRO 18X3IN CR,61.36
836208,DRESSING PETRO 8X1IN CRD,48.79
836212,GRAFT ST TIS 7.9X7.9IN X,27282.50
836217,NAIL LNG LT 11X400X125  ,4412.75
836218,LONG NAIL KIT R1/5 TI RI,4412.75
836238,EXTENSION NRSTM 60CM 3.8,1875.00
836239,EXTENSION NRSTM 40CM DBS,1737.50
836242,PADDING 4YDX3IN CTN SFRL,6.69
836246,WICK EAR 16X2X2MM STRL  ,29.59
836258,GRAFT VG CANC VG2 CPAR7P,2250.00
836261,GRAFT BN VG2 CERV SZ6.22,2125.00
836271,CATH VIEWFLEX XTRA ICE  ,6939.22
836286,HEAD FEM CERM 32+7XB    ,1850.00
836321,ANKLE MOTION LIMITED    ,128.25
836322,SLING ARM ELVTR DRNG FOM,406.75
836338,CATHETER BLNDIL .035IN 8,702.00
836349,KIT INTRO 10CM 7FR 21GA ,186.35
836357,CATH ULTSND 0.35IN 8.5FR,3287.87
836426,NAIL R1/5 RT 11X360X125 ,5625.60
836427,STEM FEM 114MM MOD ACLD ,5625.00
836446,COMPONENT GLEN PEG 50MM ,2500.00
836467,NAIL LNG LT R1/5 11X340 ,4412.75
836483,STEM FEM 145MM 16MM NON ,3950.00
836487,TEMPLATE ROD 80MM SPNE D,96.59
836507,KIT SINGLE INCISION SLIN,2910.00
836518,CATHETER THRMB 125CM 6FR,424.30
836531,ROD EXFX HFMN3 450X11MM ,1500.14
836543,SCREW BN 2.7MM 16MM ORTH,610.00
836553,BRACE FRACTR RAD ULNAR  ,783.25
836559,ROD SPNL 95MM 5.5MM TI C,450.00
836560,ROD CNTRD 5.5X100       ,450.00
836587,SCREW 2.7MM X 16MM CORT ,357.50
836598,SCREW ORTHOLOK 2.7X18MM ,317.50
836608,BIT DRL 10MM 2.0MM U PLU,703.72
836624,PLATE 7200147 ATL VIS NW,2750.00
836692,NON-POROUS REVERSE HMERL,11625.00
836697,PROS SHLDR HUM STM 9M   ,1875.00
836698,SCREW BN 3.5MM 18MM DENA,1712.50
836723,HEAD FEM HIP+12X12/14X36,875.00
836724,INSERT ARTC 3-4 10MM KN ,1875.00
836725,INSERT ARTC 3-4 10MM KN ,1875.00
836760,STENT EPRSTH 15MM 6MM 8M,6052.50
836761,PLC ST LOC DVC 1ST LES  ,2027.92
836765,LINER ACTB R3 20D 60X40 ,1500.00
836779,GRAFT EVAS 14CM 14.5MM 1,10250.00
836792,HIP LINER ACTB 20D 60X40,1500.00
836811,CATHETER MAP 105CM 7.5FR,3653.69
836815,INTRODUCER SHTH 23FR 55.,1580.54
836821,STENT PANC 4FR 9CM PGTL ,187.50
836822,EDORA DR-T PROMRI       ,6615.38
836823,EDORA HF-T QP WITH CLS W,12073.18
836824,EDORA SR-T PROMRI       ,6615.38
836825,ILIVIA DR-T DF4 PROMRI H,18389.23
836826,ILIVIA VR-T DF1 PROMRI H,18389.23
836827,INTICA HF-T QP DF1 PROMR,25915.95
836828,LEAD ICD ILIVIA 7 QDPL H,25915.95
