Price List: SE Health Price List,,
Service Name,Procedure Code,Price ($)
83486-A - Allergen Specific Ige 83486-A,86003,15.99
Allergen Specific Ige Each   80856-A,86003,20.90
Allergen Specific Ige Each   82281-A,86003,22.70
Allergen Specific Ige Each   82702-A,86003,15.22
80130-A - Allergen Zone 80130-A,86003,47.66
Allergen Specific IgE Each  SH80052-B,86003,30.88
Allergen Specific IgE Each  SH80053-A,86003,37.81
Allergen Specific IgE Each  SH80071-B,86003,9.15
Allergen Specific IgE Each  SH80072-A,86003,10.77
IgE Cockroach German  SH80073,86003,55.73
IgE Alternaria alternata  SH80074,86003,55.73
Allergen Specific IgE ea SH80114-A,86003,21.66
Allergen Specific IgE each  SH80119-A,86003,55.78
Allergen Specific IgE each  SH80120-B,86003,34.87
IgE Mouse Urine  SH80121,86003,55.73
Allergen Specific IgE each  SH80136-A,86003,39.74
Allergen Specific IgE each  SH80141-B,86003,10.15
Allergen Specific IgE each  SH80144-A,86003,45.20
Common Silver Birch  SH80208,86003,55.73
IgE Duck Feathers  SH80214,86003,55.73
Allergen Specific IgE each  SH80220-A,86003,9.19
IgE Walleye Pike  SH80235,86003,55.73
Allergen Specific IgE Each  SH80238-A,86003,13.14
Allergen Specific IgE Each  SH80241-A,86003,22.61
Allergen Specific IgE Each  SH80242-A,86003,15.98
Allergen Specific IgE Ea  82436-A,86003,15.23
83542 - Rast Yellow Jacket 83542,86003,72.22
83543 - Rast Yellow Hornet 83543,86003,72.22
83544 - Rast White Hornet 83544,86003,72.22
83545 - Rast Paper Wasp 83545,86003,72.22
83426 - Rast Macadamia Nut 83426,86003,55.73
83062 - Rast Anchovy 83062,86003,65.59
Aspergillus Fumigatus IgE MML,86003,61.50
Alternaria Tenius IgE MML,86003,61.50
83486-B - Qualitative Multiallergen Scrn 83486-B,86005,15.99
Allergen Specific IgE Each  SH80201-A,86008,55.78
Functional Anti-fcer 80699,86021,109.81
Granulocyte Antibody,86021,238.86
Platelet Ab Heparin Induced 80409,86022,224.56
Platelet Antibodies   80612-A,86022,234.90
Antibody ID Platelet Antibodies  SH80045-A,86022,228.11
86050 - Ana Anti-nuclear Ab 86050,86038,272.76
82256-C - Ana 82256-C,86038,113.60
Antinuclear Antibody   85069-A,86038,34.74
Antinuclear Ab IgG ELISA Fluid  SH80216,86038,86.75
Anti-Nuclear AB Body Fluid  83495,86038,141.66
Mononucleosis Test Quant  SH80233,86039,59.74
89564 - Aso Titer 89564,86060,184.45
86060 - Aso Screen 86060,86063,139.49
C-Reactive Protein Quant,86140,58.56
C-Reactive Protein   80908-C,86140,46.39
Crp  C-Reactive Protein,86141,145.90
Beta 2 Glycoprotein I Ab Each   82640-A,86146,41.72
Iga   80132-C,86146,55.28
Igg   80132-A,86146,55.28
Igm   80132-B,86146,55.28
Anticardiolipin Ab Igm 81058,86147,209.71
Cardiolipin Ab Each Ig Class   80264-C,86147,121.86
Cardiolipin Ab Each Ig Class   84601-A,86147,64.95
Cardiolipin Antibody   81052-A,86147,176.40
CardioLipin Antibody  80542-H,86147,147.14
80820-A - Antiphosphatidylserine Abs 80820-A,86148,124.73
Cold Agglutinins,86157,184.45
Cold Agglutinin Titer  Quant  SH80279,86157,66.96
C1q Component 81135,86160,278.16
C3a 80804,86160,311.40
Complement C2,86160,164.64
Complement C3 82854,86160,256.81
Complement C4 82853,86160,229.91
Complement C3   85069-B,86160,34.74
Complement; Antigen each  SH80222-A,86160,49.36
Complement Factor B Level  SH80257,86160,136.85
Complement Factor I Level  SH80258,86160,139.94
C1 Est Inhibitor Func 86161,86161,148.65
C1 Esterase Inhibitor 81130,86161,224.46
C2 Complement Functional Ser  SH80259,86161,129.54
Ch50,86162,248.49
Anti Dnase B 84681,86215,216.80
Anti Dna Antibody 84682,86225,211.26
Anti-dna  Ds 86225,86225,168.48
Anti-Dna  Ds   85069-C,86225,34.74
Dna Antibody   80123-B,86225,23.21
Dna Antibody   80814-A,86225,98.50
Dna Antibody Native Or Ds   80899-A,86225,79.77
Anti-Ds DNA Antibodies  82246,86225,56.74
DNA Double-Stranded Ab IgG S  SH80182,86225,72.64
Anti Jo-1 Abs 86235,86235,240.34
Anti-Centromere Ab,86235,213.11
Anti-scl70 Ab 86252,86235,200.84
Ena Antibody  Each Ab   80123-C,86235,23.21
Ena Each Antibody   84114-A,86235,69.74
Extractable Nuclear Ab Ea Ab   80408-A,86235,44.63
Extractable Nuclear Ag Antibod   84073-A,86235,67.57
Extractable Nuclear Antigen   80814-B,86235,98.50
Extractable Nuclear Antigen   80894-A,86235,15.77
Extractable Nuclear Antigen   80899-B,86235,79.77
Extractable Nuclear Antigen   82616-A,86235,29.14
Smith Antibodies  82247,86235,109.15
Smith/RNP Antibodies  82248,86235,173.56
Antichromatin Antibodies  82249,86235,74.46
RNP Antibodies  82254,86235,73.58
Sjorgren's Anti-SS-A  82255,86235,121.06
Sjorgren's Anti-SS-B  82258,86235,121.06
Antiscleroderma-70 Antibodies  82259,86235,81.46
Anti-Jo-1  82260,86235,92.24
Anti-Centromere B Antibodies  82262,86235,96.35
SS-A/Ro Ab IgG S  SH80157,86235,81.46
SS-B/La Ab IgG S  SH80158,86235,81.46
Sm Ab IgG S  SH80159,86235,82.45
RNP Ab IgG S  SH80160,86235,82.45
Scl 70 Ab IgG S  SH80161,86235,78.60
Jo 1 Antibodies IgG Serum  SH80162,86235,78.60
Mi-2 Antibodies  82078,86235,94.36
LC Rflx Anti-Centromere B Abs LC160161,86235,60.25
82390 - Anti Smooth Muscle Antibodies 82390,86255,256.81
Antiadrenal Ab Quantitative 80384,86255,249.33
Anti-hu Antibodies 80524,86255,285.71
84792 - Antimitochondrial Antibody 84792,86255,103.46
86254 - Anti-parietal Ab 86254,86255,162.94
Anti-Ribosomal Ab Quant,86255,314.62
Endomysial Antibodies 82186,86255,82.63
Nmo Igg 82326,86255,602.11
Striated Muscle Antibodies 82391,86255,125.79
Flourescent Ab Ea   80133-A,86255,59.83
Flourescent Ab Ea   86255-B,86255,62.35
Fluorescent Ab Each   80276-B,86255,125.79
Fluorescent Ab Screen  Each   80865-C,86255,45.47
Fluorescnt Agent Screen Ea Ab   80408-B,86255,44.63
Fluorescent Noninfec Ab  80639-C,86255,48.94
82606 - Neuromyelitis Optica IgG 82606,86255,560.07
CASPR2 Antibody Test  SH80129,86255,593.49
LGI1 Antibody Test  SH80130,86255,593.49
AMPA-R Ab CBA CSF  SH80170,86255,581.52
GABA-B-R Ab CBA CSF  SH80171,86255,280.27
GABA-B-R Ab CBA Serum  SH80213,86255,607.76
NMO/AQP4-IgG CBA CSF  SH80223,86255,601.50
NMDA-R Ab CBA  SH80269,86255,544.08
AMPA-R AB CBA  SH80270,86255,503.73
GABA-B-R CBA  SH80271,86255,544.08
Reticulin IgA Antibodies  86257,86255,77.51
Fluorescent Noninfectious Agent Ab Each,86255,75.74
Fluorescent Noninfectious Agent Ab Each CSF,86255,62.48
Fluorescent Noninfectious Agent Ab Ea CSF MML,86255,68.67
MML Rflx NMO/AQP4 FACS Serum,86255,312.60
MML Rflx NMO/AQP4 FACS CSF,86255,312.60
Antibody Titer Each Analyte   81370-A,86256,78.37
Fluorescent Agent Titer  Ea Ab   80408-C,86256,44.63
Fluorescent Agent Titer EaAb  SH80163-A,86256,73.20
NMDA-R Ab IF Titer Assay CSF  SH80172,86256,280.27
AMPA-R Ab IF Titer Assay CSF  SH80173,86256,280.27
GABA-B-R Ab IF Titer Assay CSF  SH80174,86256,280.27
Fluorescent Ab Titer Each  SH80260-B,86256,103.27
AMPA-R Ab IF  Titer Assay  SH80265,86256,306.91
GABA-B-R Ab IF Titer Assay  SH80268,86256,306.91
NMDA-R AB IF Titer Assay  SH80272,86256,306.91
MML Rflx AMPA-Receptor Ab Titer IFA S,86256,147.75
MML Rflx AMPA-Receptor Ab Titer IFA CSF,86256,147.75
MML Rflx GABA-B-R Ab Titer IFA Serum,86256,147.75
MML Rflx GABA-B-R Ab Titer IFA CSF,86256,147.75
MML Rflx NMDA-Receptor Ab Titer IFA S,86256,129.00
MML Rflx NMDA-Receptor Ab Titer IFA CSF,86256,129.00
Ca 15-3,86300,278.16
Ca 27-29 86316,86300,173.95
Ca 19-9,86301,216.80
Ca-125,86304,218.91
Heterophil Antibodies 80483,86308,93.05
Mono Test,86308,131.17
Rhc Mono,86308,18.62
RHC WC MONO 82558,86308,18.62
Chromogranin A,86316,165.79
Neuron Specific Enolase  82267,86316,117.12
"ProPSA, S",86316,56.00
Tetanus Antitoxoid Abs,86317,130.42
Diphtheria Antitoxoid Ab   82432-A,86317,82.34
Immunoass Infect Agent Qnt Nos   80896-A,86317,13.29
Tetanus Antitooxoid Ab   82432-B,86317,82.34
Streptococcus Pnenmoniae Ag 84660,86318,238.15
Immunodiffusion  Nos   80141-A,86329,148.41
Pm-scl Antibodies 80794,86331,192.40
Chlamydia   80461-A,86331,39.76
Immunofixation Electrophoresis   80621-D,86334,15.69
Immunofixation Electrophoresis   82679-B,86334,84.49
Immunofixation Electrophoresis   84745-A,86334,28.57
82244-B - Immunofixation Electrphoresis 82244-B,86334,19.68
Cryoglobulin Rflx Immunofixation  SH80151,86334,161.34
Immunofixation Urine 84750,86335,171.68
81367-A - Immunofixation On Fluid 81367-A,86335,181.60
Immunofixation Oth Fluid   80783-C,86335,45.86
80860-C - Immunofixation Other Source 80860-C,86335,40.20
Beta-2 Transferrin  80795,86335,417.10
LC Rflx IFE Reflex Random Ur LC120725,86335,67.75
Inhibin A 86336,86336,488.75
82677-D - Inhibin A 82677-D,86336,92.42
Inhibin A,86336,107.96
Insulin Antibodies 82401,86337,341.85
Intrinsic Factor Blocking Ab,86340,312.18
Intrinsic Factor Blocking Ab S  SH80209,86340,84.27
Anti-pancreatic Islet Cell 80444,86341,122.27
83518 - Gad Antibody 83518,86341,123.60
Ia-2 Antibodies 82296,86341,145.77
GAD65 Ab Assay CSF  SH80166,86341,136.26
Glutamic Acid Decarb (GAD65) Ab  SH80275,86341,321.85
GAD65 Antibody Assay,86341,75.74
GAD65 Antibody Assay CSF,86341,62.48
GAD65 Antibody Assay MML,86341,86.09
Lymphocyte Proliferation to Mitogens MML,86353,1011.05
B Cells Total Count   80265-C,86355,249.83
B Cells Total Count  83529-A,86355,134.28
Mononuclear Cell Antigen   80888-C,86356,113.37
Natural Killer Cell Surface Ag   80888-A,86357,113.37
T Cells Total Count   80265-A,86359,249.83
T Cells Total Count   80888-B,86359,113.37
T Cells Total Count  SH80176-A,86359,64.86
Cd4/cd8 Ratio Profile 86360,86360,430.58
T Cells Absolute Cd4&Cd8 Count   80265-B,86360,249.83
Absolute CD4 & CD8 Count w/Ratio  SH80176-B,86360,64.86
Helper T-Lymph Marker Cd4,86361,243.37
Liver-Kidney Microsomal Ab,86376,125.21
86376 - Thyroid Peroxidase Ab 86376,86376,176.81
82417-A - Anti Microsomal 82417-A,86376,117.56
82256-D - Rhf 82256-D,86430,47.80
Ra Titer 80691,86431,162.94
Rheumatoid Factor  Quant   80123-D,86431,23.21
Quantiferon Tb Gold,86480,115.85
T-Spot TB  SH80250,86481,99.10
Skin Test Tb Intradermal,86580,98.82
86400 - Rpr Rapid Plasma Reagin 86400,86592,107.16
82406 - Vdrl With Fta-Abs,86592,91.19
Actinomyces Ab   80461-B,86602,39.76
Adenovirus Ab,86603,176.81
A Fumigatis #1 Abs 80786,86606,90.06
Aspergillus Niger Abs 80622,86606,81.13
Antibody Aspergillus   80849-A,86606,30.97
84620-A - Antibody-Aspergillus 84620-A,86606,74.13
Aspergillus Ab   80461-C,86606,39.76
Bartonella Ab   86611-A,86611,37.40
Blastomyces Antibodies 84812,86612,280.44
84620-B - Antibody-Blastomyces 84620-B,86612,59.41
Blastomyces Ab EIA CSF  SH80231-B,86612,61.43
B Pertussis  Igg Quant,86615,267.48
80775-A - Bordatella 80775-A,86615,50.65
Bordetella   80143-A,86615,204.87
Borrelia Burgdorferi   80498-A,86617,88.59
Lyme Disease Conf Test   80456-A,86617,60.34
B Burgdorferi Conf Test West Blot  SH80037-A,86617,34.56
Lyme Disease Ab Conf S  SH80195-A,86617,56.98
Lyme Disease Ab Conf  CSF  SH80230-A,86617,80.12
MML Rflx Lyme Disease Serology Confirm,86617,51.89
LC Rflx Lyme Western Blot LC163601,86617,62.94
Lyme Disease Antibodies,86618,267.14
Lyme Igg/igm Ab Total 80549,86618,91.38
Lyme Igm Antibody 83045,86618,73.84
Borrelia Burgdorferi   80797-A,86618,56.73
Borrelia Burgdorferi   83416-A,86618,163.37
Lyme IgM Early Test/Reflex  SH80036,86618,58.90
Lyme Total Ab Test/Reflex  SH80084,86618,77.56
C6 B Burgdorferi (Lyme)  SH80085,86618,267.24
Lyme Disease Serology S  SH80194-A,86618,74.48
Lyme Disease Serology CSF- MML  SH80229,86618,115.51
80398 - Brucella Abortus Igg 80398,86622,125.79
80399 - Brucella Abortus Igm 80399,86622,125.79
Brucella   82218-A,86622,62.35
Antibody Brucella  Sh80249-A,86622,111.36
Chlamydia Pneumoniae Igg 84401,86631,180.94
Antibody; Chlamydia   80032-A,86631,104.21
84620-C - Antibody-Coccidoides 84620-C,86635,61.02
Coccidioides Ab w/Reflex CSF  SH80227,86635,137.69
Coccidioides Antibody  SH80228-A,86635,50.48
Coccidioides AB  84640,86635,320.41
Q Fever Antibodies  Igg,86638,114.78
Antibody Coxiella Burnetii  Q   83528-A,86638,149.33
Cytomegalovirus Ab Igg 81215,86644,224.46
Cmv   80375-A,86644,91.60
Cytomegalovirus   80572-A,86644,25.76
Cmv Negative 86645,86645,137.65
Cytomegalovirus Igm 81220,86645,218.91
Cmv Igm   80375-B,86645,91.60
Cmv Igm   82024-A,86645,33.76
Encephalitis California   80784-A,86651,32.56
Encephalitis California   80790-A,86651,114.07
Encephalitis Antibody  SH80203-D,86651,22.93
Encephalitis East Equine   80784-B,86652,32.56
Encephalitis East Equine   80790-B,86652,114.07
Encephalitis Antibody  SH80203-C,86652,22.93
East Equine Encephalitis IgG  SH80211,86652,131.61
Encephalitis St Louis   80784-C,86653,32.56
Encephalitis St Louis   80790-C,86653,114.07
Encephalitis Antibody  SH80203-E,86653,22.93
Encephalitis West Equine   80784-D,86654,32.56
Encephalitis West Equine   80790-D,86654,114.07
Encephalitis Antibody  SH80203-F,86654,22.93
West Equine Encephalitis IgG  SH80212,86654,131.61
Antibody; Enterovirus   80550-A,86658,44.41
Enterovirus   80142-A,86658,34.78
Enterovirus Antibodies   80492-A,86658,25.20
Echovirus Ab  SH80180-A,86658,30.82
Ebv Early Ag Igg 80458,86663,136.73
Ebv Early Ag   80261-A,86663,72.36
84622-A - Epstein-Barr Ea 84622-A,86663,149.25
Ebv Nuclear Antigen Igg 82086,86664,85.79
Ebv Nuclear Ag   80261-B,86664,72.36
84622-B - Epstein-Barr Ebna 84622-B,86664,117.56
Ebv Viral Capsid Ag Igg 86665,86665,166.81
Epstein-barr Ab  Vca  Igm 80366,86665,136.73
Ebv Viral Capsid   80261-C,86665,72.26
84622-C - Epstein-Barr Vca 84622-C,86665,206.40
Antibody Ehrlicia   80272-A,86666,106.55
Ehrlicia   80136-A,86666,71.44
Anaplasma phagocyt Ab IgG  SH80194-C,86666,74.48
Ehrlichia Chaffeensis IgG  SH80194-D,86666,74.48
Anaplasma Phagocytophilum Ab MML,86666,142.17
Ehrlichia Chaffeensis IgG MML,86666,138.90
Tularemia Agglutinins,86668,362.94
Antibody Shigella  SH80260-A,86671,103.27
S Cerevisiae   81362-A,86671,97.91
S Cerevisiae   81362-B,86671,97.91
Sporothrix Ab CSF  SH80226,86671,167.18
H Pylori Iga 81401,86677,72.04
Helicobacter Pylori Abs Igg 86678,86677,138.31
Helicobacter Pylori Abs Igm 86677,86677,183.35
H Pylori Ab   84228-A,86677,72.03
H Pylori Ab   84228-B,86677,72.03
Cysticercosis  T Solium,86682,207.37
Haemophilis Influenza B  Igg,86684,139.32
HTLV I   SH80248-A,86687,130.84
HTLV II  SH80248-B,86688,130.84
Htlv 1/2 Blot Csf 82004,86689,299.22
HIV Western Blot Conf,86689,251.79
Hepatitis D Igm 82293,86692,349.17
Herpes I & II  Igm 83721,86694,121.76
Hsv 1/2 Antibody Igm Csf 85063,86694,141.66
Herpes Simplex   82024-B,86694,33.76
Herpes Simplex Non-Specific   80572-B,86694,25.76
Hsv Type I Specific Igg 81400,86695,150.75
Antibody Herpes Simplex Type I   80273-A,86695,89.34
Hsv 1 Igm   81363-A,86695,148.48
HSV 1 IgG  SH80006,86695,286.79
Herpes Simplex Test  SH80203-G,86695,22.93
Herpes Simplex Test  SH80203-I,86695,22.93
Herpes Simplex Test  SH80204-A,86695,45.36
Hsv II Ab Igg 86696,86696,173.95
Antibody Herpes Simplex Type 2   80273-B,86696,89.34
Hsv 2 Igm   81363-B,86696,148.46
HSV 2 IgG Type Specific  82245,86696,77.49
HSV 2 IgG  SH80007,86696,286.79
Herpes Simplex Type 2  SH80203-H,86696,22.93
Herpes Simplex Type 2  SH80203-J,86696,22.93
Herpes Simplex Type 2  SH80204-B,86696,45.36
HSV 2 IgM Titer  SH80205,86696,90.72
Histoplasma Antibodies,86698,267.14
84620-D - Histoplasma 84620-D,86698,57.14
Histoplasma Ab CSF  SH80231-A,86698,61.43
Histoplasma AB  80374-A,86698,78.03
86701 - Hiv Rapid Test Orlb Client,86701,117.56
HIV-1  SH80244-A,86701,125.90
HIV-2  SH80244-B,86702,125.90
Hiv   80070-B,86703,176.13
HIV 1/0/2 Antibodies with Conf,86703,57.62
84725 - Hepatitis B Core Ab 84725,86704,208.50
80787-A - Hbv Core Ab Total 80787-A,86704,55.84
Hep B Core Antibody   83547-A,86704,28.83
Hepatitis B Core Ab   80437-D,86704,56.73
Hepatitis B Core Ab Total   80278-A,86704,18.31
84515 - Anti Hbc Igm 84515,86705,147.14
Hep B Igm Antibody   83547-B,86705,28.83
Hepatitis B Core Igm Ab   80278-B,86705,18.31
80787-B - Igm Antibody 80787-B,86705,55.84
84730 - Hepatitis B Surface Ag-ab 84730,86706,229.91
Hep B Surface Antibody   83547-C,86706,28.83
Hepatitis B Surface Ab   80278-C,86706,18.31
Hepatitis B Surface Ab   80437-E,86706,56.73
84731 - Hepatitis Be Antibody 84731,86707,208.50
Hep Be Antibody   83547-D,86707,28.83
Hepatitis Be Ab   80278-D,86707,18.31
Hepatitis A Ab Total 84724,86708,101.01
Hepatitis A Ab   80437-B,86708,56.73
Hepatitis A Antibody Total   80575-A,86708,42.68
83150 - Anti Hav Igm 83150,86709,208.50
Hepatitis A Antibody Igm   80575-B,86709,42.68
Hepatitis Igm Ab   80437-A,86709,56.73
Legionella Ab 81234,86713,216.80
Leptospira Aggutination,86720,352.27
Leptospira Antibody 80895,86720,194.08
Listeria Antibodies CSF  82638,86723,254.88
Lymphocytic Choriomeningitis   80139-A,86727,154.89
Lymphocytic Choriomeningitis   80140-A,86727,166.98
Lymph Choriomeningitis Ab  SH80203-B,86727,22.93
Mumps Antibody  Igg 80346,86735,116.45
Mumps Antibody Igm 83755,86735,115.88
Mumps   80120-A,86735,45.88
Mumps Antibody  SH80203-A,86735,22.93
M PNEUMONIAE IgM 84107,86738,76.38
M PNEUMONIAE IgG 84106,86738,76.99
Mycoplasma   82228-A,86738,52.83
84507-A - Mycoplasma Ab Igg Igm 84507-A,86738,212.37
M pneumoniae Ab IgM by IFA MAYO  SH80153,86738,144.39
Parvovirus   80460-A,86747,56.55
Malaria Antibody,86750,216.21
Amoebic Ab Serum 84503,86753,229.91
Protozoa Ab Nos   80461-D,86753,39.76
Protozoa Nos   80807-A,86753,100.63
Babesia microti IgG Ab S  SH80194-B,86753,74.48
Trypanosoma Cruzi IgG  83064,86753,211.46
Rsv  Nasal Smear,86756,211.26
Rocky Mt Spotted Fever Igg,86757,294.13
ROCKY MT SPOTTED FEVER IgM 84019,86757,294.13
Rickettsia   82696-A,86757,44.35
Antibody Rickettsia  SH80249-B,86757,111.36
Rotazyme  Rotavirus/Enteritis,86759,227.23
RUBELLA IgM 80656,86762,72.03
Rubella Immune Status-Measles 83473,86762,131.17
Rubella   80120-B,86762,45.88
Rubella   80572-C,86762,25.76
Rubella   82024-C,86762,33.76
Rubeola Antibody  Igm 80347,86765,115.37
Ruebeola Antibody  Igg 83757,86765,116.45
Rubeola   80120-C,86765,45.88
Toxoplasma Igg By Ifa,86777,192.61
Toxoplasma   80572-D,86777,25.76
Toxoplasma Igm By Ifa,86778,229.91
Toxoplasma Igm   82024-D,86778,33.76
Mha-Tp,86780,150.41
Treponema Pallidum Ab  Fta-Abs 86781,86780,134.47
Varicella Zoster Ab  Igg,86787,125.12
VARICELLA ZOSTER IgM 82409,86787,229.91
VZV ANTIBODY IgG CSF 80845,86787,149.92
82127-A - West Nile Virus Igm 82127-A,86788,80.32
82610-A - West Nile Virus Igm 82610-A,86788,90.68
West Nile Virus Ab IgM SH80203-K,86788,22.93
82610-B - West Nile Virus 82610-B,86789,90.68
82127-B - West Nile Virus 82127-B,86789,80.32
West Nile Virus Antibody  SH80203-L,86789,22.93
HUMAN HERPES VIRUS 6 IgG 82215,86790,174.50
Virus Nos   80146-A,86790,188.74
Virus Not Elsewhere Specified  SH80108-A,86790,150.16
Chikungunya IgG Titration  SH80109,86790,221.25
Chikungunya IgM Titration  SH80110,86790,228.11
Antibody Virus Not Elsewhere Spec  SH80247-A,86790,104.45
Virus Not Specified  82223-A,86790,191.93
Immunoassay Multi Step  83500-A,86790,170.43
Thyroglobulin Ab,86800,56.55
84795 - Thyroglobulin Ab 84795,86800,262.35
Thyroglobulin Antibody Screen 85061,86800,188.74
82417-B - Anti Thyroglobulin 82417-B,86800,117.56
Thyroglobulin Antibody  SH80253,86800,58.99
Thyroglobulin Antibody 86800 child,86800,38.46
84294 - Hepatitis C Antibody 84294,86803,184.45
Hepatitis C Ab   80278-E,86803,18.31
Hepatitis C Ab   80437-C,86803,56.73
HCV Ab w/Rflx to Verification  SH80139,86803,58.61
HCV Ab Verification  SH80140,86804,81.93
Kleinhauer-Betke Test,86849,297.21
81387-A - Antiprothrombin 81387-A,86849,130.31
SH80278 - Prothrombin Antibodies IgG SH80278,86849,131.55
