Mnemonic,Name,  Std Price  , Self Pay Price 
4023948,CSR-GUIDEWRE SENSOR ST.035X150, $157.00 , $117.75 
4023949,CSR-KIT MED ALEXIS LAP SYTEM, $162.00 , $121.50 
4023950,CSR-FEMORAL CR INTERLOK RT 75M," $8,543.00 "," $6,407.25 "
4023951,CSR-TIBIAL TRAY MEDIAL RT STAN," $7,146.00 "," $5,359.50 "
4023952,CSR-BEARING MENISCAL MED RT 4M," $3,345.00 "," $2,508.75 "
4023953,CSR-BEARING TIBIAL DCM PS10X71," $3,013.00 "," $2,259.75 "
4023954,CSR-PAD RF GROUND, $108.00 , $81.00 
4023955,CSR-KIT STAPLE 10X10MM," $2,862.00 "," $2,146.50 "
4023956,CSR-KIT ACCESSORY 2.00MM, $540.00 , $405.00 
4023957,CSR-LINER ACETABULAR SZ 22 28M," $4,965.00 "," $3,723.75 "
4023958,CSR-DRESS MEDIHONEY ALGINA 2X2, $27.00 , $20.25 
4023959,CSR-BEARING TIBIAL CR 14X71/75," $3,561.00 "," $2,670.75 "
4023960,CSR-CUP FEMORAL 28X56MM," $3,373.00 "," $2,529.75 "
4023961,CSR-SUTURE VICRYL 3-0 CT-2 332, $6.00 , $4.50 
4023962,CSR-SCREW SOFT CANNULATED, $490.00 , $367.50 
4023963,CSR-KIT DISP TRANS-TIBIAL ACL," $1,160.00 ", $870.00 
4023964,CSR-E-1 LINER 32MM HIWALL," $8,481.00 "," $6,360.75 "
4023965,CSR-BEARING MENISCAL MED LT 6M," $1,844.00 "," $1,383.00 "
4023966,CSR-TIBIAL TRAY MEDIAL LT STA," $7,146.00 "," $5,359.50 "
4023967,CSR-LINER ACETABULAR 32MM SZ26," $8,481.00 "," $6,360.75 "
4023968,CSR-PULL-UPS SM/MED, $28.00 , $21.00 
4023969,CSR-PULL-UPS LARGE, $28.00 , $21.00 
4023970,CSR-PULL-UPS X-LARGE, $28.00 , $21.00 
4023971,CSR-TUBIN IRRIGATIO ENDO GATOR, $45.00 , $33.75 
4023972,CSR-BIT DRILL CALIBRATED 3.2MM," $1,178.00 ", $883.50 
4023973,CSR-ROD REAMING 2.5M BALL 650M, $605.00 , $453.75 
4023974,CSR-NAIL HUMERAL EX 9MMX230MM," $9,126.00 "," $6,844.50 "
4023975,CSR-SCREW LOCKING TITAN 4.0X32, $872.00 , $654.00 
4023976,CSR-SCREW LOCK TITANIUM 4.0X48, $872.00 , $654.00 
4023977,CSR-SCREW LOCK TITANIUM 4.0X26, $872.00 , $654.00 
4023978,CSR-BEARING LIPPED 10MMX71/75," $3,708.00 "," $2,781.00 "
4023979,CSR-STEM SHOULDER MINI 10X83," $14,456.00 "," $10,842.00 "
4023980,CSR-FEMORAL POROUS CR LT 75MM," $8,367.00 "," $6,275.25 "
4023981,CSR-BEARING TIBIAL CR 12X79/83," $3,560.00 "," $2,670.00 "
4023982,CSR-BITE BLOCK BITEGOARD, $3.00 , $2.25 
4023983,CSR-RESTRAINT ALLEN UNI HEAD, $72.00 , $54.00 
4023984,CSR-BEARING LIPPED 12MMX71/75M," $3,708.00 "," $2,781.00 "
4023985,CSR-SET SOLUTION CONTINU-FLO, $19.00 , $14.25 
4023986,CSR-SET CONTINU-FLO MINIDRIP, $12.00 , $9.00 
4023987,CSR-SET SOLUTION CO FLO FILTER, $26.00 , $19.50 
4023988,CSR-SET SOLUTION BURETROL/BURE, $41.00 , $30.75 
4023989,CSR-SET NITROGLYCERIN, $35.00 , $26.25 
4023990,CSR-SET SOLUTION BLOOD Y-TYPE, $35.00 , $26.25 
4023993,CSR-BEARING TIBIAL 16X71/75MM," $3,010.00 "," $2,257.50 "
4023994,CSR-SYS CAST CUTIMEDOFF LOAD S, $274.00 , $205.50 
4023995,CSR-FORCEP RADIAL COLD BX, $23.00 , $17.25 
4023996,CSR-FORCEP BX RADIAL LG, $310.00 , $232.50 
4023997,CSR-FORCEP BIOPSY HOT (R), $343.00 , $257.25 
4023998,CSR-SUTURE BS SM-644, $12.00 , $9.00 
4023999,CSR-DRESSING EZ-STABLIZER, $12.00 , $9.00 
4024000,CSR-FORCEP OPEN CURVED JA, $499.00 , $374.25 
4024001,CSR-FORCEP BIOPSY EGD CTD, $103.00 , $77.25 
4024002,CSR FORCEP BIO JUMBO OVAL, $84.00 , $63.00 
4024003,CSR FORCEP BIO HOT OLYMPU, $193.00 , $144.75 
4024004,CSR BRUSH CYTOLOGY ENDO, $66.00 , $49.50 
4024005,CSR-BUR OVAL 4.0X8, $168.00 , $126.00 
4024006,CSR-FAN SPRAY TIP, $51.00 , $38.25 
4024007,CSR-SET INTERPULSE HNDPCE, $138.00 , $103.50 
4024008,CSR-FEM CANAL TIP W/SUCT, $70.00 , $52.50 
4024009,CSR-SUT PLAIN 4/0 1828H, $44.00 , $33.00 
4024010,CSR-BLADE GUARD/NEEDLE GU, $6.00 , $4.50 
4024011,CSR-FLTR BLOOD LEUKO REDC, $84.00 , $63.00 
4024013,CSR-KIT INFUSION (2 DAY), $350.00 , $262.50 
4024014,CSR-KIT INTRAVISION, $743.00 , $557.25 
4024015,CSR-BRSH CYTOLO COLON LG, $79.00 , $59.25 
4024016,CSR-SCREW LAG 12.7X75MM, $573.00 , $429.75 
4024017,CSR-SCREW LAG 12.7X80MM, $573.00 , $429.75 
4024018,CSR-SCREW LAG 12.7X85MM, $573.00 , $429.75 
4024019,CSR-SCREW LAG 12.7X90MM, $573.00 , $429.75 
4024020,CSR-BLADE SAW HIP, $287.00 , $215.25 
4024021,CSR-BLADE SHAVE SCALL 4.0, $118.00 , $88.50 
4024022,CSR-BLADE SAW, $287.00 , $215.25 
4024023,CSR-SAW BLADE, $338.00 , $253.50 
4024024,CSR-BLADE SAW 5.5, $158.00 , $118.50 
4024025,CSR-SAW BLADE OSCILLATING, $216.00 , $162.00 
4024026,CSR-GIG BLADE R, $90.00 , $67.50 
4024027,CSR-BALLOON SINUPLASTY 6X20MM," $5,544.00 "," $4,158.00 "
4024029,CSR-SPORT POSTURE SAUND M, $112.00 , $84.00 
4024030,CSR-SPORT POSTURE SAUND L, $112.00 , $84.00 
4024031,CSR-LEAD TRIAL LINEAR 50CM," $4,369.00 "," $3,276.75 "
4024032,CSR-LEAD TRIAL 70CM," $4,369.00 "," $3,276.75 "
4024033,CSR-LEAD TRIAL 50CM," $4,369.00 "," $3,276.75 "
4024034,CSR-HEAD UNIVERSAL 44MMX26MM," $1,375.00 "," $1,031.25 "
4024035,CSR-HEAD UNIVERSAL 41MMX26MM," $1,375.00 "," $1,031.25 "
4024036,CSR-STEM HIP SZ2 30MMX99MM V40," $12,600.00 "," $9,450.00 "
4024037,CSR-NAIL TI ELASTIC 3.5MMX440M," $1,919.00 "," $1,439.25 "
4024038,CSR-SCREW CORTICAL 34MMX4.5MM, $190.00 , $142.50 
4024039,CSR-SCREW CORTICAL 36MMX4.5MM, $190.00 , $142.50 
4024040,CSR-SCREW CORTICAL 40MMX4.5MM, $190.00 , $142.50 
4024041,CSR-SCREW CORTICAL 44MMX4.5MM, $190.00 , $142.50 
4024042,CSR-SCREW LAG OMEGA 90MM," $1,699.00 "," $1,274.25 "
4024043,CSR-BIT DRILL 3.2MM, $897.00 , $672.75 
4024044,CSR-SCREW COMPRESSOIN, $426.00 , $319.50 
4024045,CSR-SCREW CANNU 4.0X24MM, $399.00 , $299.25 
4024046,CSR-SCREW CAN 4.0X18.0 MM, $374.00 , $280.50 
4024047,CSR-LOCK SCREW 3.5X20MM, $366.00 , $274.50 
4024048,CSR-LOCK SCREW 3.5X18MM, $366.00 , $274.50 
4024049,CSR-LOCK SCREW 3.5X14MM, $366.00 , $274.50 
4024050,CSR-LOCK SCREW 3.5X16MM, $366.00 , $274.50 
4024051,CSR-SCREW LOC 3.5X38MM, $358.00 , $268.50 
4024052,CSR-SCREW BONE CANC 4.0X3, $62.00 , $46.50 
4024053,CSR-UPHOLD VAGINAL SUPPORT SYS," $6,658.00 "," $4,993.50 "
4024054,CSR-KIT MULTILUMEN INJECT 16C, $483.00 , $362.25 
4024055,CSR-CATHETER P5.0B-38-65-P-NSO, $94.00 , $70.50 
4024056,CSR-CATH FOLEY SILVER 22FR, $32.00 , $24.00 
4024057,CSR-LINER ACETABULAR 32MM SZ23," $9,530.00 "," $7,147.50 "
4024058,CSR-CENTRALIZER DISTAL 9MM, $616.00 , $462.00 
4024059,CSR-BALLOON SINUPLASTY," $5,112.00 "," $3,834.00 "
4024060,CSR-NAIL HUMERAL CANN 9MMX270M," $9,126.00 "," $6,844.50 "
4024061,CSR-BLADE SPIRAL TITANIUM 40MM," $2,880.00 "," $2,160.00 "
4024062,CSR-SCREW TI LOCK 4.0MMX54MM, $872.00 , $654.00 
4024063,CSR-EXTENOIN END CAP 0MM, $209.00 , $156.75 
4024064,CSR-GUIDEWIRE 2.0M 240MM, $169.00 , $126.75 
4024065,CSR-DETACHOL ADHES REMOVER 1.6, $17.00 , $12.75 
4024066,CSR-LINER ACETAB HIWALL 22X28," $8,481.00 "," $6,360.75 "
4024067,CSR-FEMORAL CR RT 67.5MM VANGU," $10,788.00 "," $8,091.00 "
4024068,CSR-SCREW BONE TAP 6.5X50MM, $389.00 , $291.75 
4024069,CSR-MESH COMPOSIX LP 10X13," $5,363.00 "," $4,022.25 "
4024070,CSR-PLATANAT STD SRT 24.4X51.3," $2,344.00 "," $1,758.00 "
4024071,"CSR-Screw Cortic 3.5M, 20M", $252.00 , $189.00 
4024072,CSR-PEG FULL THREAD 2.5X12MM, $252.00 , $189.00 
4024073,CSR-PEG SCREW 2.5X12MM, $252.00 , $189.00 
4024074,CSR-BEARNG TIBL DCMPS+12X63/67," $3,013.00 "," $2,259.75 "
4024075,CSR-MOD LATERALIZED FEMO 9X137," $12,074.00 "," $9,055.50 "
4024076,CSR-BANDAGE ELASTIC 6 INCH, $3.00 , $2.25 
4024077,CSR-STEM SHOULDER MINI 9MM," $14,454.00 "," $10,840.50 "
4024078,CSR-BEAR HUMERAL STND 44X36 +3," $3,888.00 "," $2,916.00 "
4024079,CSR-GLENOSPHERE 36MM STANDARD," $4,698.00 "," $3,523.50 "
4024080,CSR-SCREW CENTRAL 6.5MMX25MM, $400.00 , $300.00 
4024081,CSR-SCREW NON LOCK4.75MMX20MM, $400.00 , $300.00 
4024082,CSR-SCREW FIXED LOCK 4.75MMX25, $400.00 , $300.00 
4024083,CSR-SCREW FIXED LOCK 4.75MM20M, $400.00 , $300.00 
4024084,CSR-TRAY HUMERAL LOCK RING 44M, $400.00 , $300.00 
4024085,CSR-GLENSPHERE MINI BASEPLAT25," $4,000.00 "," $3,000.00 "
4024086,CSR-PERIPHERAL SCREW DRILL 2.7, $533.00 , $399.75 
4024087,CSR-CENTRAL SCREW DRILL BIT3.2, $418.00 , $313.50 
4024088,CSR-MAL/HEAD ACET SHELL 3HL64M," $4,016.00 "," $3,012.00 "
4024089,CSR-NAIL TIBIAL TI EX/375MM," $7,200.00 "," $5,400.00 "
4024090,CSR-SCREW LOCK TITAN 5.0X32MM," $1,109.00 ", $831.75 
4024091,"CSR-Mesh Comp LP 26""X33"""," $6,803.00 "," $5,102.25 "
4024092,CSR-FEMORAL CR INTERLOK RT5.57," $8,543.00 "," $6,407.25 "
4024093,CSR-FEMORAL OPEN BOX PS RT 80.," $8,503.00 "," $6,377.25 "
4024094,CSR-MOD LATERALIZ FEMORA 6X132," $11,784.00 "," $8,838.00 "
4024095,CSR-LINER WALL HI SZ 23 32MM," $3,580.00 "," $2,685.00 "
4024096,CSR-FEMORAL CR INTER RT 62.5MM," $8,543.00 "," $6,407.25 "
4024097,CSR-BLADE SHAVER 2MM STR STN A, $418.00 , $313.50 
4024098,CSR-TUBESET MULTIDEBRIDER DECL, $159.00 , $119.25 
4024099,CSR-TUBESET MULTIDEBRIDER STAN, $116.00 , $87.00 
4024100,CSR-END CAP T40 SPIRAL TI," $1,055.00 ", $791.25 
4024101,CSR-NAIL FEMORAL TI SPIRAL 70M," $2,952.00 "," $2,214.00 "
4024102,CSR-NAIL RAFN 13X360MM," $8,219.00 "," $6,164.25 "
4024103,CSR-SCREW LOCKING TI 5.0X62," $1,109.00 ", $831.75 
4024104,CSR-MONITOR PT MYCAREDLINK, $900.00 , $675.00 
4024105,CSR-KIT IVAS 11/15," $4,381.00 "," $3,285.75 "
4024106,CSR-KIT PICC PRESSURE INJ 4FR, $582.00 , $436.50 
4024107,CSR-KIT PICC PRESSURE INJ 5FR, $582.00 , $436.50 
4024108,CSR-ADAPTER M8 15CM," $3,965.00 "," $2,973.75 "
4024109,CSR-SCREW CANN LOCK 7.3MMX70MM," $1,444.00 "," $1,083.00 "
4024110,CSR-SCREW LOCK SLF TPNG 5X50MM, $724.00 , $543.00 
4024111,CSR-SCREW LOCK SLF TPNG 5X60MM, $724.00 , $543.00 
4024112,CSR-HEAD MODUL SHOULD 50X21X57," $6,741.00 "," $5,055.75 "
4024113,CSR-STEM MINI HUM SHOULD 11X83," $14,456.00 "," $10,842.00 "
4024114,CSR-CUSTOM TITAN FEMORAL 62.5M," $21,464.00 "," $16,098.00 "
4024115,CSR-MONITOR PT MYCARELINK, $900.00 , $675.00 
4024116,CSR-PATELLA SERIESA THIN28X6.2," $1,887.00 "," $1,415.25 "
4024117,CSR-RELOAD BLUE 45MM ETS FLEX, $436.00 , $327.00 
4024118,CSR-RELOAD GRAY 45MM ETS FLEX, $436.00 , $327.00 
4024119,CSR-RELOAD WHITE 45MM ETS FLEX, $736.00 , $552.00 
4024120,CSR-CUTTER LINEAR 45MM, $875.00 , $656.25 
4024121,CSR-DRILL BIT FOB20, $278.00 , $208.50 
4024122,CSR-PLATE SMALL FRAG HF-Y," $1,678.00 "," $1,258.50 "
4024123,CSR-PEG SMOOTH 14, $252.00 , $189.00 
4024124,CSR-PEG THREAD 2.5 30MM, $252.00 , $189.00 
4024125,CSR-IBALANC UKA TIB BEAR SZ3 8," $2,880.00 "," $2,160.00 "
4024126,CSR-TRAY IBAL UKA TIBIALSZ3 LT," $6,480.00 "," $4,860.00 "
4024127,CSR-IBAL UKA FEM CEMENTED SZ5," $10,800.00 "," $8,100.00 "
4024128,CSR-RELOAD STAPLES GREEN, $941.00 , $705.75 
4024129,CSR-SERIE A STND PATELLA 37X10," $1,845.00 "," $1,383.75 "
4024130,CSR-PEG SCREW 2.5X16MM, $252.00 , $189.00 
4024131,CSR-DRILL 4MM CANNULATED," $1,005.00 ", $753.75 
4024132,CSR-DRILL 4.5MM CANNULATED," $1,005.00 ", $753.75 
4024133,CSR-BUTTON INSERTER, $720.00 , $540.00 
4024134,CSR-SUTURE LASSO MICRO MINOR B, $720.00 , $540.00 
4024135,CSR-SET INSTRUMENT, $720.00 , $540.00 
4024136,CSR-NAIL TI ELASTIC 2.5X440MM," $1,455.00 "," $1,091.25 "
4024137,CSR-BIT DRILL 2.9X150MM, $447.00 , $335.25 
4024138,CSR-BIT DRILL 3.5X195MM, $404.00 , $303.00 
4024139,CSR-GLIDESCOPE DISP 2.5 STAT, $76.00 , $57.00 
4024140,CSR-SERIES A STND PATEL 34X8.5," $2,913.00 "," $2,184.75 "
4024141,CSR-TIPS FEMORAL 67.5MM," $21,464.00 "," $16,098.00 "
4024142,CSR-SERIES A STND PATEL 34X7.8," $1,845.00 "," $1,383.75 "
4024143,CSR-ANCHOR BIOSWIVELOCK," $1,368.00 "," $1,026.00 "
4024144,CSR-SERIE APAT W/WIRETHN37X8.6," $1,845.00 "," $1,383.75 "
4024145,CSR-SCREW BONE LAG VHS 15X90MM," $1,174.00 ", $880.50 
4024146,CSR-DIVICE CAPSURE FIXATION," $1,062.00 ", $796.50 
4024147,CSR-GRAFT ACL GRAFTLINK ALLOGR," $8,640.00 "," $6,480.00 "
4024148,CSR-BEARING TIBIAL PS 14X63/67," $7,469.00 "," $5,601.75 "
4024149,CSR-BEARI TIBIA DCM PS12X71/75," $3,013.00 "," $2,259.75 "
4024150,CSR-KIT FOAM MEDIUM WDK-100, $144.00 , $108.00 
4024151,CSR-KIT FOAM WDK 200, $180.00 , $135.00 
4024152,CSR-CANNISTER 250 CPC-250, $72.00 , $54.00 
4024153,CSR-CANNISTER 500 CPC-500, $90.00 , $67.50 
4024154,CSR-CONNECTOR Y CWY-100, $36.00 , $27.00 
4024155,CSR-DRAPE CWD-100-GS, $36.00 , $27.00 
4024156,CSR-PAD PORT CSP-100-ES-B, $44.00 , $33.00 
4024157,CSR-NAIL TIBIAL TI 9MMX300MM S," $7,200.00 "," $5,400.00 "
4024158,CSR-SCREW LOCK TI4.0MM 56MM S," $1,109.00 ", $831.75 
4024159,CSR-PEG SMOOTH 10MM, $252.00 , $189.00 
4024160,CSR-PLATE WRIST STR FUSION," $8,302.00 "," $6,226.50 "
4024161,CSR-SCREW TI LOCK 2.7X16MM, $587.00 , $440.25 
4024162,CSR-SCREW TI CORTEX 2.7X12MM, $189.00 , $141.75 
4024163,CSR-SCREW TI CORTEX 2.7X14MM, $189.00 , $141.75 
4024164,CSR-SCREW TI LOCK 3.5X20MM, $623.00 , $467.25 
4024165,CSR-SCREW TI CORTEX 3.5X12MM, $126.00 , $94.50 
4024166,CSR-SCREW TI CORTEX 3.5X14MM, $126.00 , $94.50 
4024167,CSR-BIT DRILL W\DEPTH MARK 2.0, $738.00 , $553.50 
4024168,CSR-STAGRAFT DBM PLUS 5CC," $3,373.00 "," $2,529.75 "
4024169,CSR-PLATE STND CROSSLOCK LT DV," $3,597.00 "," $2,697.75 "
4024170,CSR-SCREW NON LOCK 2.7X14MM, $152.00 , $114.00 
4024171,CSR-SCREW NON LOCK 2.7X16MM, $152.00 , $114.00 
4024172,CSR-SCREW LOCKING 2.7X14MM, $422.00 , $316.50 
4024173,CSR-DRIVER SQUARE 1.7MM, $234.00 , $175.50 
4024174,CSR-STAGRAFT DBM PLUS 2CC," $1,937.00 "," $1,452.75 "
4024175,CSR-SINUS IMP STER PROPEL MI," $2,628.00 "," $1,971.00 "
4024176,CSR-SINUS IMP STEROID PROPEL," $3,060.00 "," $2,295.00 "
4024177,CSR-JUGGERKNOT 1.0 3-0," $1,124.00 ", $843.00 
4024178,CSR-JUGGERKNOT 1.0 2-0," $1,124.00 ", $843.00 
4024179,CSR-STAPLER WIDE PROXIMATE, $26.00 , $19.50 
4024180,CSR-STEM SHOULDER MINI 12X83," $14,454.00 "," $10,840.50 "
4024181,CSR-SCREW CENTRAL 6.5MMX35MM, $360.00 , $270.00 
4024182,CSR-SCREW FIXED LOCK 4.75MMX35, $360.00 , $270.00 
4024183,CSR-SCREW FIXED LOCK 4.75MMX30, $360.00 , $270.00 
4024184,CSR-SCREW FIXED LOCK 4.75MMX15, $360.00 , $270.00 
4024185,CSR-GLENOSPHERE COMPREHEN 36MM," $4,698.00 "," $3,523.50 "
4024186,CSR-TRAY HUMERAL LOCK RING 44M," $3,600.00 "," $2,700.00 "
4024187,CSR-JUGGERKNOT DISP SET," $1,458.00 "," $1,093.50 "
4024188,CSR-JUGGERKNO SINGLOAD ANCH1.5," $2,405.00 "," $1,803.75 "
4024189,CSR-CUP FEMORAL 28X60MM," $2,801.00 "," $2,100.75 "
4024190,CSR-FEMORAL FX HIP ECHO 13MM," $4,266.00 "," $3,199.50 "
4024191,CSR-PLATE LATER FIB RT 2.7/3.5," $3,121.00 "," $2,340.75 "
4024192,CSR-PAD CHAIR, $57.00 , $42.75 
4024193,CSR-XEROGEL NASAL PACK, $540.00 , $405.00 
4024194,CSR-LINEAR CUTTER RELOADS 75MM, $300.00 , $225.00 
4024195,CSR-THUNDERBEAT 5MM 10CM," $2,100.00 "," $1,575.00 "
4024196,CSR-HEART HUGGER SMALL, $342.00 , $256.50 
4024197,CSR-KIT INST BIOTENODESIS SCRE," $1,005.00 ", $753.75 
4024198,CSR-BUTTON CLAVICLE," $1,800.00 "," $1,350.00 "
4024199,CSR-BUTTON CORACOID," $1,800.00 "," $1,350.00 "
4024200,CSR-DRILL CANNULATED AC REPAIR," $1,415.00 "," $1,061.25 "
4024201,CSR-FIBERTAPE COLLAGEN COATED, $389.00 , $291.75 
4024202,CSR-BEAM SNARE SPIRAL BLADE," $1,022.00 ", $766.50 
4024203,CSR-BEAM SNARE MONOFILAMENT," $1,022.00 ", $766.50 
4024204,CSR-BLADE HARMONIC SYNERGY HOO, $827.00 , $620.25 
4024205,CSR-MOD HEAD W/VARIAB 42X18X46," $6,741.00 "," $5,055.75 "
4024206,CSR-GLOVE ENCORE ACCLAIM S6 PF, $3.00 , $2.25 
4024207,CSR-CATH FOLEY SIL 30CC 12F 2W, $14.00 , $10.50 
4024208,CSR-CATH FOLEY SIL 30CC 16F 2W, $16.00 , $12.00 
4024209,CSR-CATH FOLEY SIL 30CC 20FR 2, $14.00 , $10.50 
4024210,CSR-CATH FOLEY SIL 5CC 12FR 2W, $12.00 , $9.00 
4024211,CSR-CATH FOLEY SIL 5CC 14FR 2W, $12.00 , $9.00 
4024212,CSR-CATH FOLEY SIL 5CC 16FR 2W, $12.00 , $9.00 
4024213,CSR-CATH FOLEY SIL 5CC 18FR 2W, $12.00 , $9.00 
4024214,CSR-CATH FOLEY 5CC 20FR 2W, $12.00 , $9.00 
4024215,CSR-CATH COUNCIL 5CC 18FR, $44.00 , $33.00 
4024216,CSR-CATH COUNCIL 5CC 20FR, $44.00 , $33.00 
4024217,CSR-CUSTOM TI PS FEMORAL 70MMR," $21,464.00 "," $16,098.00 "
4024218,CSR-BEAR TIBIAL DCM PS+14X71/7," $3,593.00 "," $2,694.75 "
4024219,CSR-CUTTER LINEAR 45 ENDOSCOPI, $970.00 , $727.50 
4024220,CSR-PAD BED TABS, $69.00 , $51.75 
4024221,CSR-NAIL HUMERAL EX 7MX22M," $9,126.00 "," $6,844.50 "
4024222,CSR-SCREW LOCKING TITAN 4.0X22, $872.00 , $654.00 
4024223,CSR-SCREW LOCKING TITAN 4.0X36, $872.00 , $654.00 
4024224,CSR-SCREW LOCKING TITAN 4.0X42, $872.00 , $654.00 
4024225,CSR-MOD HEAD 32MM PLUS 9MM NEC," $2,173.00 "," $1,629.75 "
4024226,CSR-LINER WALL HI XL 32MM 24," $3,580.00 "," $2,685.00 "
4024227,CSR-WRAP COMPRESSION COMPRI2, $49.00 , $36.75 
4024228,CSR-THUNFERBEAT 5MM 35CM," $1,800.00 "," $1,350.00 "
4024229,CSR-BEARING TIBIAL PS 10X79/83," $7,471.00 "," $5,603.25 "
4024230,CSR-SERIES A THIN PATEL 31X6.2," $1,845.00 "," $1,383.75 "
4024231,CSR-SCREW CENTRAL, $359.00 , $269.25 
4024232,CSR-SCREW LOCKING TI 4.0X44, $933.00 , $699.75 
4024233,CSR-SCREW LOCKING TI.4.0X38, $933.00 , $699.75 
4024234,CSR-PLATE DVR ANA NARRO SHOR R," $2,344.00 "," $1,758.00 "
4024235,CSR-STEM SHOULDER MINI 7MM," $14,456.00 "," $10,842.00 "
4024236,CSR-DVR STND LEFT," $2,344.00 "," $1,758.00 "
4024237,CSR-SCREW PERI2.7 HEAD 3.5X18, $135.00 , $101.25 
4024238,CSR-SCREW PERI 2.7 HEAD 3.5X24, $135.00 , $101.25 
4024239,CSR-SCREW PERI 2.7 HEAD 3.5X30, $135.00 , $101.25 
4024240,CSR-SCREW PERI 2.7 HEAD 3.5X36, $135.00 , $101.25 
4024241,CSR-SCREW PERI 2.7 HEAD 3.5X38, $135.00 , $101.25 
4024242,CSR-SCREW PERI 2.7 HEAD 3.5X70, $135.00 , $101.25 
4024243,CSR-PROX ULNAR LK PLA 3 HOLELT," $2,774.00 "," $2,080.50 "
4024244,CSR-PROX ULNA P LK PLA 5 HL LT," $2,929.00 "," $2,196.75 "
4024245,CSR-DRILL STANDARD 2.7, $480.00 , $360.00 
4024246,CSR-BIT DRILL 2.0, $273.00 , $204.75 
4024247,CSR-BIT DRILL 2.7 QC, $273.00 , $204.75 
4024248,CSR-SCREW LOCKING 2.7X26, $402.00 , $301.50 
4024249,CSR-SCREW LOCKING 2.7X34, $811.00 , $608.25 
4024250,CSR-K-WIRE 1.6X150, $312.00 , $234.00 
4024251,CSR-STEM TIBIAL I-BEAM 40MM," $1,041.00 ", $780.75 
4024252,CSR-SCREW CORTICAL 3.5X18MM, $252.00 , $189.00 
4024253,CSR-KIT STAPLE 8X8MM," $2,862.00 "," $2,146.50 "
4024254,CSR-KIT SIZER, $360.00 , $270.00 
4024255,CSR-NAIL HUMERAL EX 9MMX260MM," $10,062.00 "," $7,546.50 "
4024256,CSR-NAIL TIBIAL CANNU 11X360MM," $7,704.00 "," $5,778.00 "
4024257,CSR-SCREW LOCKING 5.0X34MM," $1,199.00 ", $899.25 
4024258,CSR-GRF SKIN CARR F/BA720R 1:3, $162.00 , $121.50 
4024259,CSR-DRESS SILTEC SORBACT 5X5, $38.00 , $28.50 
4024260,CSR-SWAB SORBACT, $10.00 , $7.50 
4024261,CSR-TRAY LACERATION, $29.00 , $21.75 
4024262,CSR-ELECTRODE BALL END 24FR," $1,530.00 "," $1,147.50 "
4024263,CSR-CUTTING LOOP BIPOLAR 24/26," $1,530.00 "," $1,147.50 "
4024264,CSR-DRAPE/SENSITIVE SKIN, $72.00 , $54.00 
4024265,CSR-BEAR TIBIAL DCM PS12X79/83," $3,013.00 "," $2,259.75 "
4024266,CSR-SHOULDER STEM PRIMARY 13M," $14,456.00 "," $10,842.00 "
4024267,CSR-CATH FOLEY 14FR 5CC 2WAY S, $27.00 , $20.25 
4024268,CSR-CATH FOLEY 12FR 5CC 2WAY S, $27.00 , $20.25 
4024269,"CSR-Patties 1/2X3""""", $19.00 , $14.25 
4024270,CSR-TRAY PICC ARROW 4FR SINGLE, $485.00 , $363.75 
4024271,CSR-HEART HUGGER MED, $342.00 , $256.50 
4024272,CSR-CANNISTER SET VAC REG W/GE, $153.00 , $114.75 
4024273,CSR-IMPL DELIVERY SYS DISTAL B," $4,374.00 "," $3,280.50 "
4024274,CSR-TAPERES CRVD NDL 26MM 1/2C, $99.00 , $74.25 
4024275,CSR-SCREW BONE SELF TAP 6.5X20, $389.00 , $291.75 
4024276,CSR-PATELLA SERI A STND 31MMX8," $1,845.00 "," $1,383.75 "
4024277,CSR-MOD HEAD CONSTRAIN 36M-6MM," $5,055.00 "," $3,791.25 "
4024278,CSR-LINER CONSTRAIN 36MM SZ24," $8,255.00 "," $6,191.25 "
4024279,CSR-HEAD MOD CERAMIC 32MM," $5,915.00 "," $4,436.25 "
4024280,CSR-TAPER ADAPTER PLUS 3, $569.00 , $426.75 
4024281,CSR-HEAD CERAMIC 32 16/18," $4,904.00 "," $3,678.00 "
4024282,CSR-EXTRACTOR N CIRCLE MOD BAS, $794.00 , $595.50 
4024283,CSR-EXTRACTOR N CIRCLE DELTA W, $801.00 , $600.75 
4024284,CSR-CATHETER URETERAL FLEXI-TI, $45.00 , $33.75 
4024285,CSR-THUNDER BEAT 5MM 10CM," $1,800.00 "," $1,350.00 "
4024286,CSR-BEARING TIBIAL PS 16X63/67," $3,013.00 "," $2,259.75 "
4024287,CSR-SUTURE CHROMIC 3-0, $10.00 , $7.50 
4024288,CSR-SUTURE SILK 2-0, $4.00 , $3.00 
4024289,CSR-SONICBEAT 5MM 30CM FRONT G," $1,440.00 "," $1,080.00 "
4024290,CSR-KIT BASIC EVALUATION," $1,872.00 "," $1,404.00 "
4024291,CSR-MS PUMP PRECONNECT 15X12MM," $32,937.00 "," $24,702.75 "
4024292,CSR-CONCEAL RESERVOIR 100ML," $8,244.00 "," $6,183.00 "
4024293,CSR-ADAPT CELLULAR LATITUDE 3G, $900.00 , $675.00 
4024294,CSR-IBALAN UKA TIB BEARSZ2 8M," $2,880.00 "," $2,160.00 "
4024295,CSR-TRAY IBAL UKA TIB 2LT MEDI," $6,480.00 "," $4,860.00 "
