Price List: SE Health Stoddard County Price List,,
Service Name,Procedure Code,Price ($)
MOTRIN 600MG TABLET,,2.00
ISORDIL 10MG TABLET,,3.00
IMDUR ER 60MG TABLET,,2.00
KETAMINE 100MG/ML MDV PER 1ML,,29.00
TRANDATE 100MG VIAL,,12.00
LATANOPROST XALATAN 2.5ML OPHTH SOLN,,31.00
LEVAQUIN 500MG TABLET,,2.00
LIDODERM 5% PATCH,,50.00
ZYVOX 600MG TABLETS,,890.00
LISINOPRIL 10MG TABLET,,2.00
LISINOPRIL 20MG TABLET,,2.00
LISINOPRIL 5MG TABLET,,2.00
IMODIUM 2MG CAPSULE,,3.00
CLARITIN 10MG TABLET,,2.00
ATIVAN 0.5MG TABLET,,2.00
ATIVAN 1MG TABLET,,2.00
MAGNESIUM OXIDE 400MG TABLET,,2.00
ANTIVERT 25MG TABLET,,2.00
NAMENDA 5MG TABLET,,2.00
METFORMIN 500MG TABLET,,2.00
METFORMIN 850MG TABLET,,2.00
METFORMIN XL 500MG TABLET,,2.00
ROBAXIN 750MG TABLET,,2.00
LOPRESSOR 25MG TABLET,,2.00
LOPRESSOR 50MG TABLET,,2.00
TOPROL XL 50MG TABLET,,5.00
FLAGYL 500MG TABLET,,2.00
MILK OF MAGNESIA 30ML SUSPENSION,,3.00
MINERAL OIL 25ML,,22.00
REMERON 15MG TABLET,,2.00
MISOPROSTOL 200MCG TABLET,,5.00
SINGULAIR 10MG TABLET,,2.00
MORPHINE CONCENTRATE 20MG/ML 1ML,,3.00
MORPHINE SULFATE IR 15 MG TABLET,,2.00
NAPROXEN 500MG TABLET,,2.00
NATEGLINIDE 60MG TABLET,,7.00
NICOTINE PATCH 14MG,,6.00
NICOTINE PATCH 21MG,,6.00
NICOTINE PATCH 7MG,,6.00
PROCARDIA XL 30MG TABLET,,2.00
NITRO-DUR 0.1MG PER HR PATCH,,3.00
NITRO-DUR  0.2MG PER HR PATCH,,3.00
NITROGLYCERIN 0.4MG SL TABLET,,5.00
NYSTATIN 30GM CREAM,,19.00
NYSTATIN 5ML ORAL SUSPENSION,,4.00
DITROPAN 5MG TABLET,,2.00
OXYCODONE 5MG IR TABLET,,2.00
OXYCODONE 20MG ER TABLET,,20.00
PERCOCET 5MG 325MG TABLET,,2.00
PAXIL 20MG TABLET,,2.00
TRENTAL ER 400MG TABLET,,2.00
PERMETHRIN 5% CREAM,,271.00
DILANTIN 100MG CAPSULE,,2.00
MIRALAX 238GRAM BOTTLE,,25.00
POTASSIUM CHLORIDE 20MEQ TABLET,,2.00
PRIMIDONE 50MG TABLET,,2.00
PHENERGAN 25MG SUPPOSITORY,,30.00
RYTHMOL 150MG TABLET,,2.00
PROPRANOLOL 10MG TABLET,,2.00
SEROQUEL 100MG TABLET,,2.00
SEROQUEL 25MG TABLET,,2.00
RISPERDAL 1MG TABLET,,2.00
SENNA 8.6MG TABLET,,2.00
ZOLOFT 50MG TABLET,,2.00
SILVER NITRATE STICK,,2.00
SILVADENE 1% 50GM CREAM,,38.00
SIMETHICONE 80MG TABLET,,2.00
ZOCOR 10MG TABLET,,2.00
ZOCOR 20MG TABLET,,2.00
ZOCOR 40MG TABLET,,2.00
ALDACTONE 25MG TABLET,,2.00
CARAFATE 1GM TABLET,,13.00
BACTRIM DS 800MG 160MG TABLET,,2.00
FLOMAX CR 0.4MG CAPSULE,,2.00
TETRACAINE HCL 0.5% 4ML OPHTH DRPS,,41.00
THIAMINE HCL 100MG TABLET,,2.00
ZANAFLEX  4MG TABLET,,3.00
TRAMADOL HCL 50MG TABLET,,2.00
DESYREL 50MG TABLET,,2.00
DYAZIDE 37.5MG 25MG CAPSULE,,2.00
PPD 5TU INJECTION,,28.00
DIOVAN  80MG TABLET,,3.00
VASOPRESSIN 20UNITS/ML INJECTION,,523.00
CALAN 80MG TABLET,,2.00
CALAN 10MG INJECTION,,111.00
VITAMIN C 500MG TABLET,,2.00
VITAMIN E 400 UNIT CAPSULE,,2.00
COUMADIN 1MG TABLET,,2.00
COUMADIN 2.5MG TABLET,,2.00
COUMADIN 5MG TABLET,,2.00
ASPIRIN ENTERIC COATED 81MG TABLET,,2.00
SINEQUAN 10MG CAPSULE,,2.00
CYMBALTA 30MG CAPSULE,,4.00
TOPROL XL 25MG TABLET,,3.00
TRILEPTAL 150MG TABLET,,2.00
TYLENOL 160MG/5ML LIQUID,,2.00
TYLENOL 500MG TABLET,,2.00
AFRIN 0.5% NASAL SPRAY,,4.00
XANAX  1MG TABLET,,2.00
AMARYL  2MG TABLET,,2.00
AUGMENTIN 200-28.5MG/5ML SUSP,,46.00
AMOXICILLIN 250MG/5ML SUSP,,20.00
ANUSOL HC 25MG SUPPOSITORY,,49.00
ASPIRIN 300MG SUPPOSITORY,,5.00
LIPITOR 40MG TABLET,,2.00
BACITRACIN OINTMENT 28 GRAM,,7.00
DONNATAL ELIXIR PER 1 ML,,12.00
FIORICET 325/50/40MG TABLET,,6.00
CALCIUM ACETATE 667MG CAPSULE,,5.00
CARAFATE 1GM/10ML SUSPENSION,,24.00
CEFTIN 500MG TABLET,,13.00
CELEBREX 100MG CAPSULE,,5.00
KEFLEX 125MG/5ML,,46.00
CHLORASEPTIC 6/10MG LOZENGE,,36.00
CHLORASEPTIC SPRAY 1.4%,,22.00
CIPRO 500MG TABLET,,2.00
CELEXA  20MG TABLET,,2.00
CATAPRES-TTS 0.1 MG PATCH,,140.00
CLOTRIMAZOLE & BETAMETHASONE CR 15GM,,71.00
COREG 6.25MG TABLET,,2.00
NEOMYCIN POLY HYDROCORT OTIC 10ML,,175.00
DEPAKENE 250MG/5ML ELIXIR,,2.00
AMBIEN 5MG TABLET,,2.00
CARDIZEM 25MG INJECTION,,8.00
CARDIZEM 60MG TABLET,,2.00
CARDIZEM ER 120MG CAPSULE,,2.00
CARDIZEM ER 180MG CAPSULE,,2.00
ARICEPT 5MG TABLET,,2.00
CARDURA 2MG TABLET,,10.00
VASOTEC 1.25MG VIAL,,16.00
ENSURE PLUS 8OZ,,2.00
EPHEDRINE 50MG AMPULE,,167.00
ERYTHROMYCIN OPTHALMIC OINTMENT,,28.00
ESMOLOL 10MG/ML IV VIAL,,24.00
ETOMIDATE 20MG  INJECTION,,22.00
PEPCID 20MG TABLET,,2.00
FERREX 150MG CAPSULE,,2.00
NEUPOGEN 480 MCG VIAL,,1944.00
FLUMAZENIL 0.5MG INJECTION,,12.00
FOLIC ACID 5MG/ML IV INJECTION,,139.00
GEMFIBROZIL 600MG TABLET,,2.00
GI COCKTAIL,,2.00
GLUCOTROL 5MG TABLET,,2.00
MICRONASE 2.5MG TABLET,,2.00
GOLYTELY 4000ML SOLUTION,,77.00
ROBITUSSIN W CODEINE 200/20MG/10ML,,3.00
MUCINEX DM 600MG 30MG TABLET,,2.00
HCTZ 25MG TABLET,,2.00
HYDREA 500MG CAPSULE,,3.00
VISTARIL 25MG TABLET,,2.00
IBUPROFEN (MOTRIN) 100MG/5ML SUSP,,3.00
LOZOL 2.5MG TABLET,,2.00
ATROVENT 0.5MG NEBULIZER,,2.00
ARTIFICIAL TEARS SOLUTION 0.5% 15ML,,109.00
IMDUR ER 30MG TABLET,,2.00
JEVITY 1.0 CAL,,2.00
KEPPRA 500MG TABLET,,2.00
TRANDATE 100MG TABLET,,2.00
ARTIFICIAL TEARS OPTH OINTMENT,,42.00
LACTULOSE 20GM PER 30ML UD,,2.00
LAMICTAL 100MG TABLET,,2.00
XOPENEX 1.25MG/3ML NEBULIZER,,7.00
LEVOPHED 4MG INJECTION,,77.00
SYNTHROID 75MCG TABLET,,2.00
SYNTHROID 100MCG TAB,,2.00
SYNTHROID 112MCG TABLET,,2.00
SYNTHROID 25MCG TABLET,,2.00
LIDOCAINE 1% WITH EPINEPHRINE 30ML,,5.00
XYLOCAINE 2% 20ML INJECTION,,5.00
LIDOCAINE 2% W EPINEPHRINE 20ML INJ,,7.00
XYLOCAINE VISCOUS 2% LIQUID 15ML,,3.00
MYLANTA II 30ML ORAL SUSPENSION,,3.00
MAGNESIUM CITRATE 300ML LIQUID,,5.00
LOPRESSOR 5MG INJECTION,,5.00
MIACALCIN NASAL SPRAY 200UNITS,,139.00
MORPHINE SULFATE ER 15MG TABLET,,3.00
MULTI-VITAMIN 2VIAL INJECTION,,41.00
NEOSPORIN OINTMENT PACKET,,2.00
NEUTRA PHOS POWDER 250MG,,2.00
NITROGLYCERIN 2% OINTMENT 1 GRAM,,8.00
MACRODANTIN 50MG CAPSULE,,7.00
NITROGLYCERIN 25MG/D5W 250ML PREMIX,,68.00
OXYCODONE 10MG ER TABLET,,11.00
PROTONIX 40MG INJECTION,,14.00
PROTONIX 40MG TABLET,,2.00
PEDIALYTE 1000ML LIQUID,,12.00
PEN-VK 125MG/5ML,,45.00
PEN-VK 250MG TABLET,,2.00
PYRIDIUM 95MG TABLET,,2.00
PHENOBARBITAL 32.4MG TABLET,,3.00
DILANTIN 50MG CHEWABLE TABLET,,3.00
POTASSIUM CHLORIDE 10MEQ TABLET,,2.00
PROPRANOLOL LA 60MG CAPSULE,,8.00
PROPRANOLOL LA 80MG CAPSULE,,8.00
DIPHENHYD 12.5MG/5ML 120ML PER 5ML,,2.00
RACEPINEPHRINE 2.25% NEBULIZER,,8.00
ALTACE 2.5MG CAPSULE,,2.00
SENNA-S 8.6-50MG TABLET,,2.00
SODIUM BICARBONATE 650MG TABLET,,3.00
SODIUM BICARB 8.4% 50ML SYRINGE,,34.00
SODIUM BICARB 8.4%  1MEQ/ML 50ML VL,,35.00
BETAPACE 80 MG TABLET,,2.00
STERILE WATER FOR IRRIGATION 1000ML,,13.00
0.9% SODIUM CHLORIDE IRRIGATION 1L,,14.00
SULFACETAMIDE 10% OPTHALMIC SOLN,,191.00
TAMIFLU 75MG CAPSULE,,43.00
RESTORIL 15MG CAPSULE,,2.00
HYTRIN 1MG CAPSULE,,2.00
HYTRIN 5MG CAPSULE,,2.00
THEODUR 200MG 24H ER TABLET,,10.00
MULTIVITAMIN TABLET,,2.00
TOPAMAX 100MG TABLET,,2.00
TORSEMIDE 20MG TABLET,,2.00
DORZOLAMIDE 2% 10 ML OPTHALMIC SOL,,36.00
TWO-CAL HN,,2.00
CALAN SR 180MG TABLET,,7.00
CALAN SR 240MG TABLET,,7.00
COUMADIN 3MG TABLET,,2.00
ROCURONIUM 50MG/5ML  INJECTION,,16.00
ZETIA 10MG TABLET,,34.00
CATAPRES-TTS 0.2 MG PATCH,,173.00
NITRO-DUR  0.4MG PER HR PATCH,,4.00
SODIUM CHLORIDE NASAL SPRAY,,4.00
ZYPREXA 5MG TABLET,,2.00
RISPERDAL 0.25MG TABLET,,2.00
SODIUM CHLORIDE 4MEQ/ML VIAL,,11.00
TOPAMAX 25MG TABLET,,2.00
COLACE 50MG IN 5ML LIQUID,,3.00
NEO-SYNEPHRINE 0.25% NASAL SPRAY,,17.00
AZTREONAM 2 GRAM VIAL,,230.00
CALMOSEPTINE 113 GRAM OINTMENT,,15.00
SINEMET 25MG 250MG TABLET,,2.00
FENOFIBRATE 160MG TABLET,,10.00
FLORINEF  0.1MG TABLET,,2.00
MUCINEX ER 600MG TABLET,,4.00
HALDOL 5MG TABLET,,4.00
PLETAL 100MG TABLET,,3.00
POTASSIUM CHLORIDE 20MEQ/15ML SUSP,,39.00
EXELON 1.5MG CAPSULE,,14.00
REQUIP 0.25MG TABLET,,2.00
DETROL LA 2MG CAPSULE,,33.00
ABILIFY 5 MG TABLET,,28.00
BACITRACIN 50000 UNIT VIAL,,19.00
CALCITRIOL 0.25MCG CAPSULE,,4.00
TAMBOCOR 100MG TABLET,,2.00
GLUCOTROL XL 2.5MG TABLET,,3.00
MEGESTROL 400MG 10ML SUS,,10.00
OXYCODONE/ACETAMINOPHEN 10/325MG TAB,,7.00
GEODON 20MG CAPSULE,,2.00
ACETAMINOP W COD 120MG 12MG  5ML ELXR,,5.00
ISOPROPYL RUBBING ALCOHOL 70% LIQ,,10.00
BACITRACIN 500UNITS/GRAM PACKET,,2.00
POVIDONE-IODINE 10% SOLUTION,,7.00
GENTAMICIN 0.3% OPHTH 5ML SOLUTION,,28.00
GLUCERNA 1.2 CAL,,3.00
HIBICLENS 4% 15ML SOLUTION,,4.00
HYDROCOD/APAP(NORCO) TAB 10/325MG,,2.00
XYLOCAINE 1% 20ML INJECTION,,4.00
XYLOCAINE 2% 5ML MPF VIAL,,6.00
LIDOCAINE 1% 5ML MPF VIAL,,7.00
EMLA CREAM 2.5%  5GM,,34.00
MELATONIN 3MG TABLET,,2.00
NEOMYCIN POLMYX GRAM OPHTH 10ML SOL,,204.00
PENICILLIN VK 250MG/5ML,,28.00
MEPHYTON 5MG TABLET,,235.00
PILOCARPINE 1% OPTHALMIC SOLN,,315.00
PROBIOTIC LACTOBACILLUS CAPSULE,,2.00
WOUND WASH SALINE SPRAY,,18.00
NIX  1% CREME RINSE,,92.00
SIMETHICONE INFANT 20MG/0.3ML SUSP,,6.00
SODIUM BICARB 4.2% INFANT SYRINGE,,38.00
BACTRIM 800-160MG/20ML SUSP,,17.00
SURGILUBE 56.7 GRAM,,10.00
TAMIFLU 6MG/ML SUSPENSION,,573.00
TRIPLE ANTIBIOTIC OINTMENT 15 GRAM,,18.00
TUCKS 50% PADS,,17.00
JEVITY 1.2 CAL,,2.00
BUDESONIDE 0.5MG/2ML NEB,,22.00
EYE WASH 118ML SOLUTION,,16.00
DIASTAT 2.5MG RECTAL GEL,,562.00
DIBUCAINE OINTMENT 1%,,32.00
DORZOLAMIDE/TIMOLOL 22.3-6.8MG/ML,,52.00
ETHYL CHLORIDE 103.5ML,,134.00
SODIUM CHLORIDE 1 GRAM,,2.00
CLOTRIMAZOLE 1% CR 30GM,,19.00
DEMEROL 100MG SYRINGE,,21.00
ALBUTEROL 90MCG INHALER - BH USE ONLY,,79.00
CEFDINIR 250MG/5ML SUSPENSION,,165.00
BABY SHAMPOO 3OZ,,8.00
DUONEB 0.5MG/2.5MG/3ML NEBULIZER,,2.00
OFLOXACIN 0.3% 10ML DROPS,,60.00
FENTANYL 12MCG/HR PATCH,,54.00
LYRICA 75MG CAPSULE,,28.00
KEPPRA 500MG/5ML ORAL SUSP UD,,25.00
LYRICA 25MG CAPSULE,,26.00
PROTONIX 40MG PACKET,,48.00
LEFLUNOMIDE 10MG TABLET,,20.00
EXELON 9.5MG PATCH,,80.00
JANUVIA 50MG TABLET,,51.00
LOVAZA 1000MG CAPSULE,,2.00
UNNA BOOT 3IN X 10 YARD,,31.00
HYDROCODONE HOMATROPINE 5-1.5MG/5ML,,11.00
VITAMIN D3 1000UNITS TABLET,,2.00
PRISTIQ 50MG TABLET,,43.00
ARFORMOTEROL 15 MCG/2ML NEB SOL,,58.00
MIDODRINE 5MG TABLET,,4.00
SOLIFENACIN 10MG TABLET,,42.00
POTASSIUM PHOSPHATE 3MMOL/ML VIAL,,59.00
RANEXA ER 500MG TABLET,,23.00
REQUIP 1MG TABLET,,2.00
LACOSAMIDE 50MG TABLET,,36.00
BACTROBAN 2% OINTMENT,,34.00
EXELON 4.6MG PATCH,,80.00
JEVITY 1.5 CAL,,2.00
MIRALAX 17GM ORAL SOLUTION,,6.00
GLUCOSE GEL 37.5 GRAMS,,14.00
TRIHEXYPHENIDYL 2MG TABLET,,2.00
EFFEXOR XR 37.5MG CAPSULE,,2.00
TUMS EX 750MG TABLETS,,2.00
DESFLURANE 240ML INH,,655.00
OSMOLITE 1.5 CAL,,2.00
MOBIC 15MG TABLET,,2.00
IMITREX 25MG TABLET,,4.00
PRADAXA 75MG TABLET,,23.00
KAYEXALATE 15GM/60ML SUSPENSION,,31.00
NEOMYCIN POLYMYX DEXAMETH OPTH,,58.00
TOBRADEX 3.5GM OPTH OINTMENT,,810.00
GLUCERNA SHAKE,,2.00
GLYCERIN PEDIATRIC SUPPOSITORY,,2.00
XEROFORM GAUZE DRESSING,,3.00
A & D OINTMENT,,12.00
"VITAMIN D 50,000 UNITS CAPSULE",,2.00
HYDROCOD/APAP(NORCO) TAB 5/325MG,,2.00
THROMBIN TOPICAL/EPISTAXIS KIT,,209.00
ZITHROMAX 100MG/5ML ORAL SUSP.,,49.00
PRIMIDONE 250MG TABLET,,2.00
XYLOCAINE 2% JELLY 5ML,,12.00
LAMICTAL 25MG TABLET,,2.00
REGLAN 10MG TABLET,,3.00
STERILE WATER 20ML FOR INJECTION,,5.00
STERILE WATER FOR INJECTION 50ML,,9.00
DAKINS SOLUTION .125% 1/4 STRENGTH,,37.00
LIDOCAINE 2% UROJECT 10ML,,24.00
EFFEXOR  50MG TABLET,,3.00
NEO-SYNEPHRINE 1% NASAL SPRAY,,19.00
DANTRIUM 20MG VIAL,,373.00
SURGILUBE 120.49 GRAM,,18.00
LIDOCAINE 1% 2 ML VIAL,,4.00
TRANDATE 20MG SYRINGE,,26.00
SILVASORB GEL,,75.00
COZAAR 25MG TABLET,,2.00
COZAAR 100MG TABLET,,3.00
ABILIFY 10 MG TABLET,,85.00
AZTREONAM 1 GRAM VIAL,,115.00
DALIRESP 500MCG TABLET,,43.00
DEPAKOTE ER 250MG TABLET (24HR),,4.00
CALCIUM VITAMIN D 500MG 200MG TAB,,2.00
APIXABAN 2.5 MG TABLET,,27.88
BENTYL 10MG CAPSULE,,2.00
HALDOL 0.5MG TABLET,,2.00
MINOXIDIL 2.5MG TABLET,,2.00
LANOLIN 7 GRAM LIP OINTMENT,,8.00
MEDROXYPROGESTERONE 5MG TABLETS,,2.00
FIXODENT DENTURE ADHESIVE,,14.00
POLIDENT DENTURE CLEANER 40 TABLETS,,15.00
LETS SOLUTION 5ML,,11.00
PILL CRUSHER,,12.00
PILL SPLITTER,,9.00
ADACEL VACCINE,,129.00
LITHIUM  150MG CAPSULE,,2.00
NITRO-DUR 0.3MG PER HR PATCH,,21.00
SILVADENE 1% 25GM CREAM,,22.00
SURGILUBE 5 GRAM PACKET,,2.00
SYRINGE FOR INJECTION,,2.00
VANCOMYCIN 50MG/ML ORAL SUSP,,290.00
ONDANSETRON/NS IVPB : 16MG/100ML,,2.00
ROBITUSSIN 200MG/10ML SYRUP UD,,2.00
COGENTIN 0.5MG TABLET,,2.00
HYDROGEN PEROXIDE 3%,,4.00
B&O 30-16.2MG SUPPOSITORIES,,83.00
THERAGESIC CREAM 142 GRAM,,15.00
VASELINE LIP CARE,,6.00
DEXTROSE 5% 0.2%NS 1000ML,,35.00
ZOVIRAX 200MG CAPSULE,,2.00
CORDARONE 200MG TABLET,,2.00
ELAVIL 10MG TABLET,,2.00
AMOXIL 500MG CAPSULE,,2.00
ATROPINE 1% DROPS 15ML,,305.00
MARCAINE 0.5% WITH EPI 30ML,,16.00
BUSPAR 5MG TABLET,,2.00
SINEMET 25MG 100MG TABLET,,2.00
CLEOCIN 150MG CAPSULE,,2.00
OXYCODONE CONCENTRATE 20MG/ML 1ML,,23.00
COLCHICINE  0.6MG TABLET,,28.00
COUMADIN 2MG TABLET,,2.00
TYLENOL 160MG 5ML SUSPENSION,,4.00
SALINE NASAL SPRAY 0.65%,,4.00
TAMIFLU 6MG/ML SUSPENSION,,573.00
REGLAN 10MG SUSPENSION,,2.00
THEOPHYLLINE  TAB ER 300MG,,9.00
CEFOXITIN SODIUM IV 2GM,,39.06
OCTREOTIDE 100MCG/ML VIAL,,1109.00
HYALURONIDASE 150UNITS/ML,,223.00
OCTREOTIDE 100MCG/ML VIAL,,1109.00
METOLAZONE 5MG,,9.90
BUSPIRONE 15MG TABLET,,13.60
DEXAMETHASONE 0.5MG TABLET,,2.00
PRAMIPEXOLE 0.25MG TABLET,,8.23
ACETAZOLAMIDE 250MG TABLET,,10.96
SACUBITRIL/VALSARTAN 24/26MG TAB,,159.47
INDOMETHACIN 25MG TABLET,,2.00
HYDROXYCHLOROQUINE 200MG TAB,,9.88
TOBRAMYCIN 80MG VIAL,,3.50
TRIAMCINOLONE 0.1% CREAM,,24.00
EUCERIN 113 GRAM,,27.25
ACETAMINOPHEN RECTAL SUPP 120,,2.00
METAMUCIL FIBER 3.4GM/1DOSE,,2.00
CARVEDILOL 25MG TAB,,2.00
SUGAMADEX 200MG VIAL,,378.00
0.9% NORMAL SALINE 30ML/KG BOLUS,,35.00
METHOTREXATE 250MG IV VIAL,,48.68
NEOSTIGMINE 10MG/10ML VIAL,,305.26
NUBAIN 20MG INJECTION,,23.86
NORTRIPTYLINE 10MG CAPSULE,,2.00
NORTRIPTYLINE 25MG CAPSULE,,2.00
NICOTROL INHALER CARTRIDGE 4MG,,10.00
PERPHENAZINE 4MG TABLET,,4.66
DOXEPIN 25MG CAPSULE,,2.25
CLOMIPRAMINE 25MG CAPSULE,,41.00
ASENAPINE 5MG SUBLINGUAL TABLET,,81.00
MEPILEX BORDER 4X4,,13.00
HYDROGEL 4X4 DRESSING,,13.00
MEPILEX AG 6X6,,340.00
INTERDRY MOISTURE WICKING FABRIC,,350.00
CETIRIZINE 10MG TABLET,,2.00
HYDROXYZINE 10MG TABLET,,2.00
SEROQUEL ER 200MG TABLETS,,4.65
LATUDA 80MG TABLET,,157.90
LATUDA 40MG TABLET,,157.90
LATUDA 20MG TABLET,,157.90
BENZTROPINE MESYLATE 1 MG TABLET,,2.00
BENZTROPINE MESYLATE 2 MG AMPULE,,186.80
MIRTAZAPINE 15MG ODT,,2.56
MIRTAZAPINE 30MG ODT,,2.63
OLANZAPINE ODT 5MG TABLETS,,57.60
OLANZAPINE ODT 10MG TABLET,,84.83
METHADONE 5MG TABLET,,2.00
METHYLPHENIDATE 10MG TABLET,,3.53
TRAZODONE 100MG TABLET,,2.00
VIMPAT 200MG TABLET,,62.60
TRAZODONE 150MG TABLET,,2.00
FLUPHENAZINE 1 MG TABLET,,2.00
EFFEXOR XR 150MG CAPSULE,,2.00
BUPROPRION SR 100MG TABLETS,,2.00
NALTREXONE 50MG TABLET,,2.00
PRAZOSIN 2MG CAPSULE,,2.00
PALIPERIDONE 3MG TABLET,,84.59
CLOZAPINE 50MG TABLETS,,2.91
CLOZAPINE 100MG TABLET,,2.80
METHADONE 10MG TABLET,,2.00
ADVAIR 100/50 MG DISKUS - BH USE ONLY,,557.25
ADVAIR 250/50MG DISKUS - BH USE ONLY,,557.25
SANDOSTATIN 100MCG VIAL,,11.17
VRAYLAR 1.5MG CAPSULE,,160.69
ADDERALL 10MG XR,,28.60
ATROVENT INHALER - BH USE ONLY,,1448.28
AZITHROMYCIN 500MG TABLET,,3.74
METHOTREXATE 2.5MG TABLET,,9.48
MIACALCIN 400 I.U. VIAL,,10894.25
PRIMARY SET,,46.00
SECONDARY SET,,32.00
TRANS DRESS SM,,12.00
FLOLINK,,26.00
HUBER 20G,,25.00
ZITH500MGIVPB,,5.00
AZITH500IVPB,,0.01
CEFTRIAXONE1GMIVPB,,0.01
LEVOFLOXACIN 250MG T,,8.00
ZOSYN 2.25GM IVPB,,0.01
ZOSYN2.25GMIVPB,,0.01
ZOSYN3.375IVPB,,0.01
AVASTIN,,0.01
VELCADE,,0.01
CARBOPLATIN,,0.01
CISPLATIN,,0.01
CYCLOPHOSPHAMIDE,,0.01
PRIVIGEN 5GM,,112.20
AMBU BAG,,83.00
BIPAP DISP FACE MASK,,75.80
CANNULA PED,,6.00
CATH SUCTION INLINE,,37.00
MUCOUS TRAP,,26.00
TRACH TUBE,,161.00
DEVICE PEP TX,,121.00
INTUBATION KIT ER,,148.00
MASK NON-REBREATHER,,6.00
MASK PED,,7.00
MASK VENTURI,,6.00
PEAK FLOW METER,,40.00
PEP VALVE,,121.00
AEROSOL SET UP,,94.80
ET TUBE ANCHOR,,42.50
OXYGEN 0-8 HRS,,52.00
OXYGEN 16-24 HRS,,155.00
OXYGEN 8-16 HRS,,103.00
PB CT SC CT GUIDED PROC,,666.00
PB CT SC INTRATHECAL INJ,,515.00
DIETARY CONSULT,,67.20
SKIN STAPLE,,287.00
STOCKINETTE,,37.00
SUTURE MATERIAL,,29.00
18MM MAX VPC CANNULATED DRILL,,6284.00
2.5MM CANULATED PROFILE DRILL,,1073.00
MICRO DRILL,,269.00
DENTAL DRILL,,269.00
Bard Hernia Patch,,3600.00
PERFIX LIGHT PLUG MEDIUM,,424.00
PERFIX LIGHT PLUG LARGE,,429.25
VENKALIGHT ST MESH POSITIONING,,4920.00
TOURNIQUET KIDDE,,123.00
SHOE POST OP,,41.00
SAW OSCILLATING,,686.00
K WIRE,,73.00
EPF BLADE,,73.00
DRILL HALL,,630.00
BUNIONECTOMY HARDWARE,,3657.00
BOOT ANKLE,,266.00
