"SVCCD","Description","PRICE1","As of Date"
"41418110","US LIVER WO                   ",368.86,"2/5/2019"
"41418128","U/S GALLBLADDER               ",368.86,"2/5/2019"
"41419027","RD3-HE-SINUSES LIMITED CR     ",170.24,"2/5/2019"
"41419081","BREAST BX FIRST LESION STEREO ",3060.75,"2/5/2019"
"41419085","RD3-CH-RIBS UNI-PA CHEST CR   ",213.16,"2/5/2019"
"41419134","RD3-SP-LS SPINE 2-3V CR       ",170.24,"2/5/2019"
"41419283","NEEDLE LOC FIRST LESION STEREO",1408.21,"2/5/2019"
"41419285","NEEDLE LOC FIRST LESION US    ",690.87,"2/5/2019"
"41419605","RD3-CH-RIBS BILATERAL CR      ",213.16,"2/5/2019"
"41423182","RD3-SP-SI JOINTS 2V CR        ",170.24,"2/5/2019"
"41424145","U/S PELVIC LIMITED            ",236.85,"2/5/2019"
"41425005","US ABDOMEN COMPLETE WO        ",368.86,"2/5/2019"
"41425006","US ABDOMEN LIMITED WO         ",368.86,"2/5/2019"
"41425014","US PELVIC COMPLETE            ",368.86,"2/5/2019"
"41425016","US RETRO COMP                 ",368.86,"2/5/2019"
"41425018","U/S TESTICULAR                ",368.86,"2/5/2019"
"41425019","US THYROID                    ",368.86,"2/5/2019"
"41425020","U/S TRANSVAGINAL NON OB       ",368.86,"2/5/2019"
"41425022","RD3-LE-ANKLE 2V CR            ",170.24,"2/5/2019"
"41425023","RD3-LE-ANKLE 3V CR            ",170.24,"2/5/2019"
"41425027","BONE DENSITY DEXA             ",222.28,"2/5/2019"
"41425029","RD3-CH-CHEST 1V CR            ",170.24,"2/5/2019"
"41425041","RD3-UE-ELBOW 2V CR            ",170.24,"2/5/2019"
"41425042","RD3-UE-ELBOW 3V CR            ",170.24,"2/5/2019"
"41425046","RD3-LE-FEMUR 2V CR            ",170.24,"2/5/2019"
"41425047","RD3-UE-FINGER (S) 2V CR       ",170.24,"2/5/2019"
"41425049","RD3-LE-FOOT 2V CR             ",170.24,"2/5/2019"
"41425050","RD3-LE-FOOT 3V CR             ",170.24,"2/5/2019"
"41425051","RD3-UE-FOREARM 2V CR          ",170.24,"2/5/2019"
"41425052","RD3-UE-HAND 2V CR             ",170.24,"2/5/2019"
"41425053","RD3-UE-HAND 3V CR             ",170.24,"2/5/2019"
"41425054","RD3-LE-CALCANEUS 2V CR        ",170.24,"2/5/2019"
"41425056","RD3-UE-HUMERUS CR             ",170.24,"2/5/2019"
"41425061","RD3-LE-KNEE 3V CR             ",170.24,"2/5/2019"
"41425075","RD3-LE-TIBIA-FIBULA 2V CR     ",170.24,"2/5/2019"
"41425076","RD3-LE-TOES(S) 2V CR          ",170.24,"2/5/2019"
"41425086","RD3-UE-WRIST 2V CR            ",170.24,"2/5/2019"
"41425087","RD3-UE-WRIST 3V CR            ",170.24,"2/5/2019"
"41425089","CT ABDOMEN W/CONTRAST         ",1126.14,"2/5/2019"
"41425090","CT ABDOMEN W/O CONTRAST       ",739.57,"2/5/2019"
"41425091","CT ABDOMEN W/W/O CONT         ",1264.48,"2/5/2019"
"41425093","CT CERVICAL W/CONTRAST        ",1126.14,"2/5/2019"
"41425094","CT CERVICAL W/O CONTRAST      ",739.57,"2/5/2019"
"41425096","CT CHEST W/CONTRAST           ",1126.14,"2/5/2019"
"41425097","CT CHEST W/O CONTRAST         ",739.57,"2/5/2019"
"41425099","CT HEAD/BRAIN W/O CONTRAST    ",739.57,"2/5/2019"
"41425100","CT HEAD/BRAIN W/W/O CONT      ",1264.48,"2/5/2019"
"41425101","CT IAC W/O CONTRAST           ",739.57,"2/5/2019"
"41425103","CT IAC W/W/O CONTRAST         ",1264.48,"2/5/2019"
"41425104","CT LOWER EXT W/CONTRAST       ",1126.14,"2/5/2019"
"41425105","CT LOWER EXT W/O CONTRAST     ",739.57,"2/5/2019"
"41425106","CT LOWER EXT W/W/O CONT       ",1264.48,"2/5/2019"
"41425108","CT LUMBAR W/CONTRAST          ",3371.65,"2/5/2019"
"41425109","CT LUMBAR W/O CONTRAST        ",739.57,"2/5/2019"
"41425110","CT LUMBAR W/W/O CONTRAST      ",1190.57,"2/5/2019"
"41425111","CT MAXILLOFACIAL W/CONT       ",1126.14,"2/5/2019"
"41425112","CT MAXILLOFACIAL W/O CONT     ",739.57,"2/5/2019"
"41425114","CT NECK W/CONTRAST            ",1126.14,"2/5/2019"
"41425115","CT NECK W/O CONTRAST          ",739.57,"2/5/2019"
"41425117","CT ORB/SELL/FOSS W/O CONT     ",739.57,"2/5/2019"
"41425119","CT PELVIS W/CONTRAST          ",1126.14,"2/5/2019"
"41425120","CT PELVIS W/O CONTRAST        ",739.57,"2/5/2019"
"41425121","CT PELVIS W/W/O CONTRAST      ",1264.48,"2/5/2019"
"41425126","CT THORACIC W/O CONTRAST      ",739.57,"2/5/2019"
"41425129","CT UPPER EXTREM W/CONT        ",1126.14,"2/5/2019"
"41425130","CT UPPER EXTREM W/O CONT      ",739.57,"2/5/2019"
"41428014","BR-DIG MAMMO BILAT            ",234.83,"2/5/2019"
"41428015","BR-DIG MAMMO UNILAT           ",189.89,"2/5/2019"
"41428016","BR-DIG MAMMO SCRN BI          ",194.38,"2/5/2019"
"41428017","BR-DIG MAMMO SCRN UN          ",165.17,"2/5/2019"
"41435000","ECHO W/DOPPLER & COLOR FLOW   ",1182.90,"2/5/2019"
"41440003","MRI LOW EXTREM JT WO CONT     ",1325.18,"2/5/2019"
"41440004","MRI LOW EXTREM JT W&WO CONT   ",2029.95,"2/5/2019"
"41440795","RD3-BONE SRVY COMP-METS CR    ",285.21,"2/5/2019"
"41463594","RD3-LE-HIP PELV UNI 2 R 3 V CR",170.79,"2/5/2019"
"41463597","RD3-LE-BI HIPS PELV 3 OR 4 VCR",339.40,"2/5/2019"
"41470005","CT-LOW DOSE CNCR SCR          ",505.58,"2/5/2019"
"41470110","RD3-HE-MANDIBLE 4V CR         ",213.16,"2/5/2019"
"41470150","RD3-HE-FACIAL BONES 3V CR     ",213.16,"2/5/2019"
"41470160","RD3-HE-NASAL BONES CR         ",170.24,"2/5/2019"
"41470220","RD3-HE-ORBITS 4V CR           ",213.16,"2/5/2019"
"41470250","RD3-HE-SKULL LIMITED CR       ",170.24,"2/5/2019"
"41470260","RD3-HE-SKULL 4V CR            ",285.21,"2/5/2019"
"41470360","RD3-SP-NECK; SOFT TISSUE CR   ",170.24,"2/5/2019"
"41470551","MRI BRAIN WO CONT             ",1325.18,"2/5/2019"
"41470552","MRI BRAIN W/CONT              ",1607.49,"2/5/2019"
"41470553","MRI BRAIN W&WO CONT           ",2029.95,"2/5/2019"
"41471020","RD3-CH-CHEST 2V CR            ",170.24,"2/5/2019"
"41471100","RD3-CH-RIBS UNILATERAL CR     ",170.24,"2/5/2019"
"41471120","RD3-CH-STERNUM CR             ",170.24,"2/5/2019"
"41472040","RD3-SP-CERVICAL SPIN2-3V CR   ",170.24,"2/5/2019"
"41472052","RD3-SP-CERV SPI 4 TO 5V CR    ",285.21,"2/5/2019"
"41472110","RD3-SP-LS SPINE 4V CR         ",285.21,"2/5/2019"
"41472146","MRI T-SPINE WO CONT           ",1325.18,"2/5/2019"
"41472148","MRI L-SPINE WO CONT           ",1325.18,"2/5/2019"
"41472158","MRI L-SPINE W&WO CONT         ",2029.95,"2/5/2019"
"41472170","RD3-LE-PELVIS CR              ",170.24,"2/5/2019"
"41472196","MRI PELVIS WO CONT            ",1325.18,"2/5/2019"
"41472220","RD3-SP-SACRUM-COCCYX 2V CR    ",170.24,"2/5/2019"
"41473000","RD3-UE-CLAVICLE CR            ",170.24,"2/5/2019"
"41473010","RD3-UE-SCAPULA CR             ",170.24,"2/5/2019"
"41473020","RD3-UE-SHOULDER 1V CR         ",160.60,"2/5/2019"
"41473721","MRI LOW EXTREM WO CONT        ",1325.18,"2/5/2019"
"41474000","RD3-CH-ABDOMEN 1V CR          ",170.24,"2/5/2019"
"41474020","RD3-CH-ABDOMEN COMPLETE CR    ",170.24,"2/5/2019"
"41476517","RD3-LE-KNEE 3VIEW BILAT CR    ",340.48,"2/5/2019"
"41482141","MRI C-SPINE WO CONT           ",1325.18,"2/5/2019"
"41482303","US UNLISTED PROCEDURE         ",236.85,"2/5/2019"
"41485381","US SOFT TISS HEAD/NECK        ",368.86,"2/5/2019"
"41496001","MRA HEAD WO CONT              ",1325.18,"2/5/2019"
"41497011","RD3-CH-RIBS BILAT-PA CHE CR   ",285.21,"2/5/2019"
"41497018","MRI UP EXTREM JT WO CONT BIL  ",2650.37,"2/5/2019"
"41497025","MRI LOW EXTREM JT WO CONT BIL ",2650.37,"2/5/2019"
"41497046","RD3-SP-THORACIC SPINE 3V CR   ",213.16,"2/5/2019"
"41497047","RD3-LE-LOWER EXTREM INFA CR   ",138.27,"2/5/2019"
"41497101","RD3-UE-CLAVICLE BILAT CR      ",340.48,"2/5/2019"
"41497102","RD3-UE-ELBOW 2VIEW BILAT CR   ",170.24,"2/5/2019"
"41497104","RD3-LE-FEMUR 2VIEW BILAT CR   ",170.24,"2/5/2019"
"41497105","RD3-LE-FOOT 3VIEW BILAT CR    ",340.48,"2/5/2019"
"41497106","RD3-UE-HAND 3VIEW BILAT CR    ",340.48,"2/5/2019"
"41497107","RD3-UE-HAND 2VIEW BILAT CR    ",170.24,"2/5/2019"
"41497109","RD3-LE-KNEE 12VW BILAT CR     ",340.48,"2/5/2019"
"41497112","RD3-UE-SHLDR 2 VWS BILAT CR   ",340.48,"2/5/2019"
"41497114","RD3-LE-TIBIA-FIBLA 2V BI CR   ",340.48,"2/5/2019"
"41497117","RD3-UE-WRIST 3VW BILAT CR     ",340.48,"2/5/2019"
"41497119","RD3-SP-THORACIC SPINE 2V CR   ",170.24,"2/5/2019"
"41498584","CT ABD & PELVIS W/O CONTRAST  ",1479.16,"2/5/2019"
"41498585","CT ABD & PELVIS W/CONTRAST    ",2252.27,"2/5/2019"
"41498586","CT ABD&PELV 1+SECTION/REGNS   ",2528.99,"2/5/2019"
"41498588","US XTR NON-VASC LMTD          ",222.43,"2/5/2019"
"41500100","CONTINUOUS REPLACEMENT THERAPY",3683.46,"2/5/2019"
"41512000","UNSCHEDULED ESRD DIALYSIS     ",2302.69,"2/5/2019"
"41515930","RENAL DIALYSIS INPATIENT      ",1845.57,"2/5/2019"
"41600080","AMINO ACIDS 10% IV SOL 500ML  ",1174.81,"2/5/2019"
"41600089","LIDOCAINE 4MG/ML D5W 500ML    ",514.73,"2/5/2019"
"41600090","AMINO ACIDS 10% IV SOL 1000ML ",903.98,"2/5/2019"
"41600660","D5 LR IV SOL 500ML            ",168.20,"2/5/2019"
"41600670","D5 LR IV SOL 1000ML           ",463.17,"2/5/2019"
"41600710","D5 1/4 IV SOL 500ML           ",457.20,"2/5/2019"
"41600720","D5 1/4 IV SOL 1000ML          ",393.45,"2/5/2019"
"41600750","D5 1/2 IV SOL 1000ML          ",446.21,"2/5/2019"
"41600770","5 1/2 IV SOL 500ML            ",503.72,"2/5/2019"
"41600800","D5 NS IV SOL 1000ML           ",455.43,"2/5/2019"
"41600810","D10W IV SOL 250ML             ",375.55,"2/5/2019"
"41600830","D10W IV SOL 1000ML            ",429.51,"2/5/2019"
"41600890","D50W IV SOL 500ML             ",821.79,"2/5/2019"
"41600920","D5W IV SOL 50ML               ",317.31,"2/5/2019"
"41600940","D5W IV SOL 250ML              ",342.72,"2/5/2019"
"41600950","D5W IV SOL 500ML              ",428.57,"2/5/2019"
"41600960","D5W IV SOL 1000ML             ",474.57,"2/5/2019"
"41602560","MANNITOL 20% IV SOL 500ML     ",293.61,"2/5/2019"
"41602670","LR IV SOL 500ML               ",249.21,"2/5/2019"
"41602680","LR IV SOL 1000ML              ",539.22,"2/5/2019"
"41602720","SODIUM CHLORIDE 0.45%  500ML  ",331.02,"2/5/2019"
"41602730","SODIUM CHLORIDE 0.45% 1000ML  ",466.50,"2/5/2019"
"41602740","SODIUM CHLORIDE 0.9% 25ML     ",62.89,"2/5/2019"
"41602750","SODIUM CHLORIDE 0.9% 50ML     ",285.11,"2/5/2019"
"41602760","SODIUM CHLORIDE 0.9% 100ML    ",341.87,"2/5/2019"
"41602770","SODIUM CHLORIDE 0.9% 250ML    ",340.08,"2/5/2019"
"41602790","SODIUM CHLORIDE 0.9% 500ML    ",399.20,"2/5/2019"
"41602820","SODIUM CHLORIDE 0.9% 1000ML   ",494.87,"2/5/2019"
"41602830","SODIUM CHLORIDE 3% 500ML      ",88.90,"2/5/2019"
"41602840","SODIUM CHLORIDE 5% 500ML      ",355.92,"2/5/2019"
"41602980","WATER FOR INJ STERILE 1000ML  ",469.44,"2/5/2019"
"41604340","D70 WATER IV SOL 500ML        ",834.60,"2/5/2019"
"41604702","D5 1/3 IV SOL 1000ML          ",464.15,"2/5/2019"
"41608131","D5W IV SOL 100ML              ",14.58,"2/5/2019"
"41608622","DOBUTAMINE 500MG/D5W 250ML    ",419.99,"2/5/2019"
"41610001","HEPARIN 25000U/250ML D5W      ",486.60,"2/5/2019"
"41610008","SODIUM CHLORIDE 0.45% 250ML   ",34.26,"2/5/2019"
"41610020","WATER FOR IRR 1000ML BAG      ",302.23,"2/5/2019"
"41610078","D5W 0.9% NS 20MEQ KCL 1000ML  ",438.46,"2/5/2019"
"41625855","DOBUTAMINE 250MG/D5W 250ML RTU",10.17,"2/5/2019"
"41644556","HEPARIN 1000U .9% NS 500ML    ",447.21,"2/5/2019"
"41649025","NITROGLYCERIN 50MG/D5W 250ML  ",23.73,"2/5/2019"
"41649140","WATER STERILE 10ML IV         ",25.26,"2/5/2019"
"41649160","WATER STERILE 30ML IV         ",71.00,"2/5/2019"
"41678791","DOPAMINE 1.6MG/ML/D5W 250ML   ",672.96,"2/5/2019"
"41681006","FAT EMULSIONS 20% IV SOL 100ML",144.18,"2/5/2019"
"41681109","HEPARIN 2000U/NS 1000ML       ",429.34,"2/5/2019"
"41681118","CLINIMIX-E 4.25/5 1000ML      ",597.39,"2/5/2019"
"41681127","CLINIMIX 5/20 2000ML          ",411.81,"2/5/2019"
"41681143","CLINIMIX 4.25/5 1000ML        ",168.16,"2/5/2019"
"41681146","CLINIMIX 5/20 1000ML          ",213.54,"2/5/2019"
"41681150","CLINIMIX-E 5/20 1000ML        ",223.60,"2/5/2019"
"41681158","CLINIMIX-E 5/20 2000ML        ",445.98,"2/5/2019"
"41697039","FAT EMULSIONS 20% IV SOL 250ML",789.22,"2/5/2019"
"41697075","HEPARIN 20;000U/D5W 500ML     ",484.54,"2/5/2019"
"41697090","WATER STERILE 100ML IV        ",25.15,"2/5/2019"
"41698625","REPERFUSATE 4:1 LOW-K 478ML   ",311.75,"2/5/2019"
"41698626","INDUCTION 4:1 HIGH-K 500ML    ",300.50,"2/5/2019"
"41698627","MAINTENANCE 4:1 LOW-K 1000ML  ",235.00,"2/5/2019"
"42000144","IR-TRANSEPI INJ L S           ",2870.40,"2/5/2019"
"42000187","IR-ARTHROGRM SHLDR CR         ",1236.56,"2/5/2019"
"42000189","IR-ARTHROGRAM KNEE            ",1236.56,"2/5/2019"
"42000199","IR-ARTHROGRAM ELBOW           ",1519.31,"2/5/2019"
"42000200","IR-ARTHROGRAM WRIST           ",1236.56,"2/5/2019"
"42000800","IR-CAT DIAL DIAG ANG          ",6987.67,"2/5/2019"
"42000801","IR-CAT DIAL TRAN BAL          ",21379.86,"2/5/2019"
"42000802","IR-CAT DIAL TRAN STN          ",7040.48,"2/5/2019"
"42000804","IR-THRMBC TRAN BAL            ",30914.73,"2/5/2019"
"42000805","IR-THRMBC TRAN STENT          ",16574.22,"2/5/2019"
"42000806","IR-TLUM BAL ANG 1STV          ",28084.38,"2/5/2019"
"42000807","IR-TLUM BAL ANG 1STA          ",32563.05,"2/5/2019"
"42000911","S-PERQ SAC UNI INJ            ",7703.17,"2/5/2019"
"42000912","IR-PERC SACRPSLTY BI          ",7703.00,"2/5/2019"
"42000914","IR-THORCNT W TUB IMG          ",6543.99,"2/5/2019"
"42000936","IR-ENDOVENUS ABL ADD          ",1260.76,"2/5/2019"
"42000938","S-PRQ STENT-CH VERT           ",46640.00,"2/5/2019"
"42003229","INS CATH REN ART 1ST BILAT    ",9349.22,"2/5/2019"
"42010005","TXCATH STENT DIS EMBO PROT SUR",29030.69,"2/5/2019"
"42010018","VENO SINUS/JU S&I             ",12219.51,"2/5/2019"
"42012004","FLUORO NEEDLE PLACEMENT S&I   ",649.05,"2/5/2019"
"42012016","CVC TUNN/W REMOVE SURG        ",3449.40,"2/5/2019"
"42012023","VENO CAVAL SUPERIO S&I        ",3200.16,"2/5/2019"
"42012030","AORTOGRAPHY THORACIC S&I      ",9349.22,"2/5/2019"
"42012036","ANGIOGRAPHY EXTREMITY UNI S&I ",10199.43,"2/5/2019"
"42012040","ANGIO PELVIC SEL/SUP SEL S&I  ",9349.22,"2/5/2019"
"42012041","VENO EXTREMITY UNI S&I        ",3021.61,"2/5/2019"
"42012042","IR-VENOGRAM EXT BI            ",2969.38,"2/5/2019"
"42012056","ANGIO SELEC ADD VESSEL S&I    ",4503.34,"2/5/2019"
"42012057","ANGIO VISCERAL S&I            ",19442.45,"2/5/2019"
"42012064","GASTRO TUBE REPLACEMENT       ",1782.11,"2/5/2019"
"42012065","DUODENUM/JEJUNAM TUBE REPLACE ",1831.67,"2/5/2019"
"42012067","GASTRO TUBE EXISTING INJECTION",551.33,"2/5/2019"
"42012069","THROMBECTOMY VEIN(S) CPT      ",13592.20,"2/5/2019"
"42012071","THROMBECTOMY NONCOR INIT CPT  ",11760.76,"2/5/2019"
"42012083","CHOLECYSTOSTOMY PERC CPT      ",7447.62,"2/5/2019"
"42012104","FEM/POPL REVAS W/ATHER        ",57521.71,"2/5/2019"
"42012105","FEM/POPL REVASC STNT & ATHER  ",54091.84,"2/5/2019"
"42012106","TIB/PER REVASC W/ATHER        ",87575.14,"2/5/2019"
"42012110","ILIAC REVASC                  ",28192.99,"2/5/2019"
"42012111","ILIAC REVASC W/STENT          ",62349.76,"2/5/2019"
"42012114","FEM/POPL REVAS W/TLA          ",28165.30,"2/5/2019"
"42012115","FEM/POPL REVASC W/STENT       ",69726.05,"2/5/2019"
"42012116","TIB/PER REVASC W/TLA          ",64457.13,"2/5/2019"
"42012117","TIB/PER REVASC W/STENT        ",54210.86,"2/5/2019"
"42012390","IR-ENDOVENO RF 1VIEN          ",10604.98,"2/5/2019"
"42012422","IR-ENDOVENUS ABL 1ST          ",19139.65,"2/5/2019"
"42014002","IR-PERC CERVITHR INJ          ",12068.08,"2/5/2019"
"42014003","IR-PERC LUMBSCRL INJ          ",12068.08,"2/5/2019"
"42014005","IR-PERC VRT AUG THOR          ",24753.36,"2/5/2019"
"42014006","IR-PERC VRT AUG LUMB          ",24753.36,"2/5/2019"
"42020101","PLACE CATH INOM ART W CCA     ",11216.40,"2/5/2019"
"42020103","PLACE CATH INOM ART W CCA/EC  ",9349.22,"2/5/2019"
"42020107","PLACE CATH SUBCLAVIAN ART     ",9349.22,"2/5/2019"
"42020109","PLACE CATH VERTEBRAL ART      ",19442.45,"2/5/2019"
"42020115","THROMBOLYTIC ARTERIAL THERAPY ",8293.52,"2/5/2019"
"42020116","THROMBOLYTIC VENOUS THERAPY   ",8895.69,"2/5/2019"
"42020117","THROMB ART/VEN THERAPY SUBSEQ ",8165.60,"2/5/2019"
"42020118","CESSATION ART/VEN THROMB THER ",8165.60,"2/5/2019"
"42020119","REMOVE INTRAVASCULAR FB       ",8165.60,"2/5/2019"
"42020121","PLACE CATH CAROTID ARTERY BI  ",19442.45,"2/5/2019"
"42021202","INJ FACET L-S SNGL LVL        ",2453.98,"2/5/2019"
"42021207","INSERT TUN IP CATH PERC       ",8665.25,"2/5/2019"
"42035656","FL-INJ PERC CHOLANGM          ",2620.01,"2/5/2019"
"42035667","FL-INJ NEPH URT NEW           ",5229.94,"2/5/2019"
"42035668","FL-INJ NEPH URT EXST          ",5262.30,"2/5/2019"
"42035669","IR-PLC NPHROSTMY CTH          ",7612.68,"2/5/2019"
"42035670","IR-PLC NPHRURTRL CTH          ",4843.97,"2/5/2019"
"42035672","IR-EXCHG NPHSTMY CTH          ",2469.41,"2/5/2019"
"42035673","IR-PLC URTL STNT EXS          ",8177.18,"2/5/2019"
"42035674","IR-PLC URTL ST NW WO          ",8177.18,"2/5/2019"
"42035675","IR-PLC URTL ST NEW W          ",8177.18,"2/5/2019"
"42037236","STENT TRUNK/UPP EXT INIT ART  ",35155.54,"2/5/2019"
"42037238","STENT PLACE INIT VEIN         ",35155.54,"2/5/2019"
"42037241","VASC EMB/OCC VENOUS           ",35155.54,"2/5/2019"
"42037243","VASC EMB/OCC TUMOR/ISCHEMIA   ",35155.54,"2/5/2019"
"42037244","VASC EMB/OCC VEN/ART HEMORR   ",35155.54,"2/5/2019"
"42049446","CHANGE G-TUBE TO G-J PERC     ",3888.29,"2/5/2019"
"42049452","JEJUNAM/GASTRO TUBE REPLACE   ",1782.11,"2/5/2019"
"42050030","FLUID DRAIN SOFT TIS PERC GUID",3249.89,"2/5/2019"
"42068080","IR-DI C-T INJ W IM            ",3398.36,"2/5/2019"
"42069080","IR-DI L-S INJ W IM            ",3335.66,"2/5/2019"
"42070000","ANGIO PUL UN SELECT S&I       ",9349.22,"2/5/2019"
"42070080","IR-DI C-T INJ-IN WIM          ",2850.04,"2/5/2019"
"42074200","INS CATH REN ART IST UNILAT   ",9349.22,"2/5/2019"
"42087356","IR-MYELO LUMBAR               ",2238.07,"2/5/2019"
"42092366","IR-ANEURYSM REPAIR            ",3664.97,"2/5/2019"
"42092369","REM/REPL URET STENT CPT       ",4766.07,"2/5/2019"
"42092372","IR-THORACNTSIS W IMG          ",6781.11,"2/5/2019"
"42093757","IR-REMVLOBSTR VENOUS          ",602.69,"2/5/2019"
"42093758","IR-REMVLOBSTR LUMEN           ",593.66,"2/5/2019"
"42097154","RETRIEVE/REMOVE IVC FILTER    ",8165.60,"2/5/2019"
"42097514","ABD PARACENTESIS W IMAGING    ",1786.84,"2/5/2019"
"42097516","ANGIO EXTREME BI S&I          ",9349.22,"2/5/2019"
"42097519","INS ENDOVAS VENA CAVA FILTER  ",17848.24,"2/5/2019"
"42097521","PERCUT PLACEMENT GI TUBE S&I  ",3888.29,"2/5/2019"
"42097525","TRANSCATHETER BIOPSY          ",2164.39,"2/5/2019"
"42098001","IR-ARTHROGM SHLDR DR          ",1236.56,"2/5/2019"
"42098002","IR-ARTHROGRAM HIP DR          ",1504.14,"2/5/2019"
"42098006","IR-FISTULOGRAM DR             ",1230.65,"2/5/2019"
"42099419","DILATE NEPHRO/URETER/URETH S&I",4480.16,"2/5/2019"
"42099421","AORTOGRAM ABDOMINAL S&I       ",9349.22,"2/5/2019"
"42099434","ANGIOGRAPHY SPINAL S&I        ",19442.45,"2/5/2019"
"42099436","VENO CAVAL INF W/SERIAL S&I   ",9349.22,"2/5/2019"
"42099438","GUID FLUORO SPINE             ",881.68,"2/5/2019"
"42099440","FLUORO CENT VEN ACCESS DEV    ",963.81,"2/5/2019"
"42099442","US GUIDE VASCULAR ACCESS IN RA",550.43,"2/5/2019"
"42099443","US GUIDED NEEDLE PLACEMENT    ",551.86,"2/5/2019"
"42099463","TIPS-VEN ANASTOM; PORTOCAVAL  ",50011.21,"2/5/2019"
"42099468","INTRO MILLER-ABBOTT SURG      ",551.33,"2/5/2019"
"42099471","S&I RAD GUID PERC DRN/CATH PLT",470.57,"2/5/2019"
"42099492","REMOVE TUNNELD CVC SURG       ",1833.55,"2/5/2019"
"42099493","NEPHROSTOMY TUBE REMOVAL SURG ",2004.40,"2/5/2019"
"42099494","INJ EXIST CENTRAL VAD SURG    ",863.40,"2/5/2019"
"42099495","REVISE TIPS                   ",36001.71,"2/5/2019"
"42231111","ANES LV 1 INI 15 MIN          ",1583.71,"2/5/2019"
"42231112","ANES LV 2 INI 15 MIN          ",1909.97,"2/5/2019"
"42231113","ANES LV 3 INI 15 MIN          ",2407.31,"2/5/2019"
"42231114","ANES LV 4 INI 15 MIN          ",2768.40,"2/5/2019"
"42231121","ANES LV 1 EA ADD MIN          ",105.59,"2/5/2019"
"42231122","ANES LV 2 EA ADD MIN          ",127.33,"2/5/2019"
"42231123","ANES LV 3 EA ADD MIN          ",160.48,"2/5/2019"
"42231124","ANES LV 4 EA ADD MIN          ",184.57,"2/5/2019"
"42238501","LABOR EPIDURAL                ",449.44,"2/5/2019"
"42624000","NEG PRES WND MECH </ 50CM     ",1314.57,"2/5/2019"
"42628219","NEW PATIENT LEVEL 1           ",530.17,"2/5/2019"
"42628221","NEW PATIENT LEVEL 2           ",629.64,"2/5/2019"
"42628222","NEW PATIENT LEVEL 3           ",854.51,"2/5/2019"
"42628223","NEW PATIENT LEVEL 4           ",781.51,"2/5/2019"
"42628224","NEW PATIENT LEVEL 5           ",918.17,"2/5/2019"
"42628225","ESTAB PATIENT LEVEL 1         ",452.74,"2/5/2019"
"42628226","ESTAB PATIENT LEVEL 2         ",447.72,"2/5/2019"
"42628227","ESTAB PATIENT LEVEL 3         ",531.71,"2/5/2019"
"42628228","ESTAB PATIENT LEVEL 4         ",770.78,"2/5/2019"
"42628229","ESTAB PATIENT LEVEL 5         ",1127.52,"2/5/2019"
"42655000","DEBRIDE SELECT < OR = 20 CM RN",548.44,"2/5/2019"
"42655001","REMVL DEVITAL TIS EA ADDL 20CM",607.23,"2/5/2019"
"42655002","DEBRIDE NON-SELECTIVE RN      ",548.44,"2/5/2019"
"42655003","NEG PRESS WOUND TX < 51 CM RN ",466.19,"2/5/2019"
"42655004","NEG PRESS WOUND TX >50 CM RN  ",620.92,"2/5/2019"
"42670222","PROC WND CARE SIMPLE          ",1577.52,"2/5/2019"
"42670223","PROC WND CARE MINOR           ",648.87,"2/5/2019"
"42670224","PROC WND CARE INTERM          ",1505.21,"2/5/2019"
"42670225","PROC WND CARE MAJOR           ",3298.24,"2/5/2019"
"42800074","CH-ABD PERITONEUM CR          ",2436.91,"2/5/2019"
"42801646","ERCP PANCREATIC DUCT S&I      ",1355.48,"2/5/2019"
"42802047","EXAM SURG SPECIMEN CR         ",1362.56,"2/5/2019"
"42802903","UPPER GI SERIES&SM BOWEL      ",2001.59,"2/5/2019"
"42803154","FL-UCG RETRO CR               ",1037.59,"2/5/2019"
"42806408","ERCP BILIARY DUCT             ",516.47,"2/5/2019"
"42807020","FL-UROGRAPHY ANTE CR          ",981.88,"2/5/2019"
"42807662","UE-SHOULDER 2V PLUS CR        ",673.05,"2/5/2019"
"42808984","MYELOGRAM CERVICAL S&I        ",4511.11,"2/5/2019"
"42810086","LE-KNEE 1-2V CR               ",436.43,"2/5/2019"
"42811180","CH-CHEST 1V CR                ",545.06,"2/5/2019"
"42812789","LE-ANKLE 2V CR                ",491.34,"2/5/2019"
"42812890","MYELOGRAM 2 OR 3 LEVELS S&I   ",4942.26,"2/5/2019"
"42812987","UE-ELBOW 2V CR                ",491.34,"2/5/2019"
"42813589","LE-FOOT 2V CR                 ",366.99,"2/5/2019"
"42813688","UE-HAND 2V CR                 ",366.99,"2/5/2019"
"42813886","LE-HIP UNILATERAL 1V CR       ",381.47,"2/5/2019"
"42813900","FLUORO CENT VEN ACCESS DEV    ",963.81,"2/5/2019"
"42814686","UE-SHOULDER 1V CR             ",405.61,"2/5/2019"
"42815089","UE-WRIST 2V CR                ",391.73,"2/5/2019"
"42819027","HE-SINUSES LIMITED CR         ",483.49,"2/5/2019"
"42819085","CH-RIBS UNI-PA CHEST CR       ",592.77,"2/5/2019"
