Code,Description,Price,,,
102798,Nf Sub Level 1,$79.00,,,
102799,Nf Sub Level 2,$132.00,,,
102021,Xray, Endovasc Thor Ao Repr,$784.00,,
102022,Si Of Tran Balloon AnGIopl,$95.00,,,
102023,Rad Si Pta Renal/Visceral Art,$217.00,,,
102024,Tlba Addtl Visc Artery Rad Sup,$78.00,,,
102025,Si Of Balloon AnGIoplas Venous,$73.00,,,
102026,Prof Abscess Drain Under X-Ray,$240.00,,,
102027,Fluoroscopy,$291.00,,,
102028,Prof Fluoroscopy,$112.00,,,
102029,Prof Cine/Video X-Rays Add-On,$113.00,,,
102030,3D Render W/O Postprocess,$454.00,,,
102031,Us Exam, Abdom, Complete,$369.00,
102032,Ultrasound Of Abdomen Limited,$265.00,,,
102033,Ultrasound Renal Complete,$406.00,,,
102034,Renal Ultrasound Limited,$270.00,,,
102035,Ob Us Transabd, <14 Weeks, 1St,$387.00,
102541,Dissolve Clot, Heart Vessel,"$1,073.00",,
102542,Dissolve Clot Heart Vessel(22),"$1,342.00",,,
102543,Prof Intravas Us, Heart Add-On,$302.00,,
102544,Prof Intravas Us, Heart Add-On,$224.00,,
102545,Ekg With Interpretation,$65.00,,,
102546,Ekg Tracing Only,$39.00,,,
102547,Ekg Interpretation & Rpt Only,$26.00,,,
102548,Stress Test Winterpretation,$299.00,,,
102549,Physician Supervision wo Int,$73.00,,,
102550,Stress Intrep Report Only,$69.00,,,
102551,Microvolt T-Wave Assess,$509.00,,,
102552,Ekg Rhythm 13 Leads W Interp,$37.00,,,
102553,Holter Mon W Report Up To 48Hr,$349.00,,,
102554,Holter Mon Hookup And Disconn,$100.00,,,
102555,Ecg Monitor/Report, 24 Hrs,$162.00,,
102556,Holter Monitor 24 Hr Int  Rvw,$88.00,,,
102557,Cardionet,$63.00,,,
102558,Event Monitor Hookup Discon,$98.00,,,
102559,Event Recorder 30 Day Int Rvw,$73.00,,,
102560,Prof Pacemaker Single Lead,$63.00,,,
102561,Prof Pacemaker Dual Lead,$76.00,,,
102562,Prof Multi Chamber Pm Check,$87.00,,,
102563,Prof Single With Programming,$89.00,,,
102564,Prof Dual With Programming,$110.00,,,
102565,Prof Multi With Programming,$127.00,,,
102566,Ilr Device Eval Progr,$98.00,,,
102567,Prof Sgl/Dual/Multi Lead Pacer,$41.00,,,
102568,Sngle/Ual/Mult Lead Implantab,$146.00,,,
102569,Prof Sgl/Dual/Mlt Lead Implant,$87.00,,,
102570,Ilr Device Interrogate,$90.00,,,
102571,Prof Ilr Device Interrogate,$44.00,,,
102572,Prof Pm Phn R-Strp Device Eval,$25.00,,,
102573,Home Monitoring Pacemaker,$84.00,,,
102574,Home Monitoring Defibrillator,$149.00,,,
102575,Pm/Icd Remote Tech Serv,$79.00,,,
102576,Icm Device Interrogat Remote,$59.00,,,
102577,Ilr Device Interrogat Remote,$68.00,,,
102578,Full Echo W/Dopp/Color Flow,$713.00,,,
102579,*Full Echo W/Dopp/Color Flow,$692.00,,,
102580,Prof Full Echo W/Dopp/Color,$158.00,,,
102581,Tech Full Echo W/Dopp/Color,$555.00,,,
102582,Echo 2D M Mode Limited,$280.00,,,
102583,Prof Echo 2D M Mode Limited,$102.00,,,
102584,Tech Echo 2D M Mode Limited,$178.00,,,
102585,Prof Echo Transesophageal Tee,$352.00,,,
102586,Add On Dopper Echo Wave,$270.00,,,
102587,Prof Add On Dopper Echo Wave,$101.00,,,
102588,Doppler Echo Limited,$169.00,,,
102589,Prof Doppler Echo Limited,$65.00,,,
102590,Tech Doppler Echo Limited,$104.00,,,
102591,Add On Doppler Echo Color Flow,$253.00,,,
102592,Prof Add On Dplr Echo Colr Flw,$105.00,,,
102593,Prof Echo Rest&Card Stres Tes,$231.00,,,
102594,Prof Echo During Rest & Cardio,$177.00,,,
102595,Echo During Rest&Cardio Stress,$674.00,,,
102596,Rhc,$439.00,,,
102597,Lhc W/Lv,$782.00,,,
102598,Lhc/Rhc/Lv,"$1,025.00",,,
102599,Corinary Artery AnGIo Si,$788.00,,,
102600,Corinary Artery AnGIo Si(22),$985.00,,,
102601,Cors/Lima/Graft,$912.00,,,
102602,Rhc W/Cors,$999.00,,,
102603,Rhc/Cors/Lima/Grafts,"$1,134.00",,,
102604,Lhc/Cors/Lv,$963.00,,,
102605,Lhc/Cors/Lv/Lima/Graft,"$1,088.00",,,
102606,Lhc/Rhc/Lv/Cors,"$1,211.00",,,
102607,Lhc/Rhc/Lv/Cors/Lima Grafts,"$1,335.00",,,
102608,Insertion  Place Of Swanganz,"$1,281.00",,,
102609,Aortography During Cath,$432.00,,,
102610,Dopp Pressure Flow In Coron,$401.00,,,
103113,Ha Dig Mona 90 Cic 3 Series,"$2,434.00",,,
103114,Ha Dig Mona 90 Iic Soundlens 2,"$5,311.00",,,
103115,Ha Dig Mona 110 Cic 3 Series,"$3,208.00",,,
103116,Ha Dig Mona I110 Cic Z Series,"$3,208.00",,,
103117,Ha Dig Mona I1600/1600 Cic Mse,"$2,323.00",,,
103118,Ha Dig Mona I20 Cic 3 Series,"$1,215.00",,,
103119,Ha Dig Mona I20 Cic Z Series,"$1,215.00",,,
103120,Ha Dig Mona I2000/2000 Cic Mse,"$2,766.00",,,
103121,Ha Dig Mona I2400/2400 Cic Mse,"$2,795.00",,,
103122,Ha Dig Mona I30 Cic 3 Series,"$1,437.00",,,
103123,Ha Dig Mona I30 Cic Z Series,"$1,437.00",,,
103124,Ha Dig Mona I70 Cic 3 Series,"$2,323.00",,,
103125,Ha Dig Mona I70 Cic Z Series,"$2,323.00",,,
103126,Ha Dig Mona I90 Cic 3 Series,"$2,766.00",,,
103127,Ha Dig Mona I90 Cic Z Series,"$2,766.00",,,
103128,Ha Dig Mona I110 Itc Z Series,"$3,098.00",,,
103129,Ha Dig Mona I1600 Itc Muse,"$1,398.00",,,
103130,Ha Dig Mona I20 Itc Z Series,"$1,105.00",,,
103131,Ha Dig Mona I2000 Itc Muse,"$2,150.00",,,
103132,Ha Dig Mona I2400 Itc Muse,"$2,795.00",,,
103133,Ha Dig Mona I30 Itc Z Series,"$1,327.00",,,
103134,Ha Dig Mona I70 Itc Z Series,"$2,212.00",,,
103135,Ha Dig Mona I90 Itc Z Series,"$2,655.00",,,
103136,Ha Dig Mona 110 Ite 3 Series,"$2,766.00",,,
103137,Ha Dig Mona 20 Ite 3 Series,$884.00,,,
103138,Ha Dig Mona 30 Ite 3 Series,"$1,105.00",,,
103139,Ha Dig Mona 70 Ite 3 Series,"$1,880.00",,,
103140,Ha Dig Mona 90 Ite 3 Series,"$2,323.00",,,
103141,Ha Dig Mona I110 Ite 3 Series,"$3,098.00",,,
103142,Ha Dig Mona I110 Ite Z Series,"$3,098.00",,,
103143,Ha Dig Mona I1600 Ite Muse,"$1,398.00",,,
103144,Ha Dig Mona I20 Ite 3 Series,"$1,105.00",,,
103145,Ha Dig Mona I20 Ite Z Series,"$1,105.00",,,
103146,Ha Dig Mona I2000 Ite Muse,"$2,150.00",,,
103147,Ha Dig Mona I2400 Ite Muse,"$2,795.00",,,
103148,Ha Dig Mona I30 Ite 3 Series,"$1,327.00",,,
103149,Ha Dig Mona I30 Ite Z Series,"$1,327.00",,,
103150,Ha Dig Mona I70 Ite 3 Series,"$2,212.00",,,
103151,Ha Dig Mona I70 Ite Z Series,"$2,212.00",,,
103152,Ha Dig Mona I90 Ite 3 Series,"$2,655.00",,,
103153,Ha Dig Mona I90 Ite Z Series,"$2,655.00",,,
103154,Ha Dig Mona 110 Bte 3 Series,"$2,766.00",,,
103155,Ha Dig Mona 20 Bte 3 Series,$884.00,,,
103156,Ha Dig Mona 30 Bte 3 Series,"$1,105.00",,,
103157,Ha Dig Mona 70 Bte 3 Series,"$1,880.00",,,
101739,Colposcopy W Bx Of Cervix,$391.00,,,
101740,Endocerv Curettage W/Scope,$390.00,,,
101741,Bx Of Cervix W/Scope, Leep,$909.00,,
101742,Bx Cervix Single Or Multiple,$317.00,,,
101743,*Bx Cervix Single Or Multiple,$308.00,,,
101744,Endocervical Curettage,$264.00,,,
101745,Cautery Cervix,Electro / Therm,$371.00,,
101746,Cautery Of Cervix Cryocautery,$358.00,,,
101747,Laser Surgery Of Cervix,$888.00,,,
101748,Conization Of Cervix,"$1,107.00",,,
101749,Leep, Conization Of Cervix,"$1,015.00",,
101750,Leep,Conization Of Cervix,"$1,015.00",,
101751,Removal Of Cervix,$956.00,,,
101752,Removal Of Residual Cervix,"$1,416.00",,,
101753,D&C Of Cervical Stump,$430.00,,,
101754,Dilation Of Cervical Canal,$176.00,,,
102611,Heart Flow Reserve Measure,$321.00,,,
102612,Prof Electrophysiology Eval,$866.00,,,
102613,Prof Tilt Table Test Monitor,$335.00,,,
102614,Bioimpedance, Thoracic,$118.00,,
102615,Ambulatory Bp Monitoring,$252.00,,,
102616,Duplex Scan Extracran Art Bil,$550.00,,,
102617,Prof Bil Duplex  Extracran Art,$164.00,,,
102618,Tech Bil Duplex  Extracran Art,$386.00,,,
102619,Non Invas Study Upp/Low Artbi,$205.00,,,
102620,Prof Non Invas Upp/Low Artbi,$64.00,,,
102621,Prof Dplr Arterial Upper Lower,$101.00,,,
102622,Duplex Scan Low Ext Artery Bil,$699.00,,,
102623,Prof Duplx Scn Low Ext Art Bil,$181.00,,,
102624,Tech Duplx Scn Low Ext Art Bil,$518.00,,,
102625,Duplex Scan Unilat Lextrem Art,$457.00,,,
102626,Prof Duplx Scn Unilat Low Ext,$103.00,,,
102627,Tech Duplx Scn Unilat Low Ext,$354.00,,,
102628,Duplex Scan Upper Ext Art Bil,$561.00,,,
102629,Duplex Scan Ext Veins Bilat,$560.00,,,
102630,Prof Duplex Scan Ext Veins Bil,$171.00,,,
102631,Tech Duplex Scan Ext Veins Bil,$389.00,,,
102632,Duplex Scan Ext Veins Unilat,$362.00,,,
102633,Prof Duplx Scn Ext Veins Unilt,$93.00,,,
102634,Tech Duplx Scn Ext Veins Unilt,$269.00,,,
102635,Duplex Scan Artven Abd Comp,$789.00,,,
102636,Duplex Scan Aorta Complete,$529.00,,,
102637,Prof Duplex Scan Aorta Complt,$135.00,,,
102638,Spirometry Pft,$91.00,,,
102639,Prof Spirometry Pft,$45.00,,,
102640,Pft Pre And Post Bronchodialat,$150.00,,,
102641,Prof Pft Pre&Post Bronchodialt,$60.00,,,
102642,Vital Capacity Test,$64.00,,,
102643,Respiratory Flow Volume Loop,$90.00,,,
103180,Ha Dig Bi 20 Cic 3 Series,"$1,989.00",,,
103181,Ha Dig Bi 30 Cic 3 Series,"$2,432.00",,,
103182,Ha Dig Bi 70 Cic 3 Series,"$3,982.00",,,
103183,Ha Dig Bi 70 Iic  Soundlens 2,"$8,849.00",,,
103184,Ha Dig Bi 90 Cic 3 Series,"$4,868.00",,,
103185,Ha Dig Bi 90 Iic Soundlens 2,"$10,620.00",,,
103186,Ha Dig Bi I110 Cic Z Series,"$6,418.00",,,
103187,Ha Dig Bi I1600/1600 Cic Muse,"$2,580.00",,,
103188,Ha Dig Bi I20 Cic 3 Series,"$2,432.00",,,
103189,Ha Dig Bi I20 Cic Z Series,"$2,432.00",,,
103190,Ha Dig Bi I2000/2000 Cic Muse,"$3,870.00",,,
103191,Ha Dig Bi I2400/2400 Cic Muse,"$5,376.00",,,
103192,Ha Dig Bi I30 Cic 3 Series,"$2,875.00",,,
103193,Ha Dig Bi I30 Cic Z Series,"$2,875.00",,,
103194,Ha Dig Bi I70 Cic 3 Series,"$4,646.00",,,
103195,Ha Dig Bi I70 Cic Z Series,"$4,646.00",,,
103196,Ha Dig Bi I90 Cic 3 Series,"$5,532.00",,,
103197,Ha Dig Bi I90 Cic Z Series,"$5,532.00",,,
103198,Ha Dig Bi 110 Itc 3 Series,"$5,532.00",,,
103199,Ha Dig Bi 20 Itc 3 Series,"$1,767.00",,,
103200,Ha Dig Bi 30 Itc 3 Series,"$2,210.00",,,
103201,Ha Dig Bi 70 Itc 3 Series,"$3,761.00",,,
103202,Ha Dig Bi 90 Itc 3 Series,"$4,646.00",,,
103203,Ha Dig Bi I110 Itc 3 Series,"$6,196.00",,,
103204,Ha Dig Bi I110 Itc Z Series,"$6,196.00",,,
103205,Ha Dig Bi I1600 Itc/Hs Muse,"$2,796.00",,,
103206,Ha Dig Bi I20 Itc 3 Series,"$2,210.00",,,
103207,Ha Dig Bi I20 Itc Z Series,"$2,210.00",,,
103208,Ha Dig Bi I2000 Itc/Hs Muse,"$4,300.00",,,
103209,Ha Dig Bi I2400 Itc/Hs Muse,"$5,590.00",,,
103210,Ha Dig Bi I30 Itc 3 Series,"$2,653.00",,,
103211,Ha Dig Bi I30 Itc Z Series,"$2,653.00",,,
103212,Ha Dig Bi I70 Itc 3 Series,"$4,425.00",,,
103213,Ha Dig Bi I70 Itc Z Series,"$4,425.00",,,
103214,Ha Dig Bi I90 Itc 3 Series,"$5,311.00",,,
103215,Ha Dig Bi I90 Itc Z Series,"$5,311.00",,,
103216,Ha Dig Bi 110 Ite 3 Series,"$5,532.00",,,
103217,Ha Dig Bi 20 Ite 3 Series,"$1,767.00",,,
103218,Ha Dig Bi 30 Ite 3 Series,"$2,210.00",,,
103219,Ha Dig Bi 70 Ite 3 Series,"$3,761.00",,,
103220,Ha Dig Bi 90 Ite 3 Series,"$4,646.00",,,
103221,Ha Dig Bi I110 Ite 3 Series,"$6,196.00",,,
103222,Ha Dig Bi I110 Ite Z Series,"$6,196.00",,,
103223,Ha Dig Bi I1600 Ite Muse,"$2,796.00",,,
103224,Ha Dig Bi I20 Ite 3 Series,"$2,210.00",,,
103225,Ha Dig Bi I20 Ite Z Series,"$2,210.00",,,
103226,Ha Dig Bi I2000 Ite Muse,"$4,300.00",,,
103227,Ha Dig Bi I2400 Ite Muse,"$5,590.00",,,
103228,Ha Dig Bi I30 Ite 3 Series,"$2,653.00",,,
103229,Ha Dig Bi I30 Ite Z Series,"$2,653.00",,,
103230,Ha Dig Bi I70 Ite 3 Series,"$4,425.00",,,
103231,Ha Dig Bi I70 Ite Z Series,"$4,425.00",,,
103232,Ha Dig Bi I90 Ite 3 Series,"$5,311.00",,,
103233,Ha Dig Bi I90 Ite Z Series,"$5,311.00",,,
103234,Ha Dig Bi 110 Bte 3 Series,"$5,532.00",,,
103235,Ha Dig Bi 20 Bte 3 Series,"$1,767.00",,,
103236,Ha Dig Bi 30 Bte 3 Series,"$2,210.00",,,
103237,Ha Dig Bi 70 Bte 3 Series,"$3,761.00",,,
103238,Ha Dig Bi 90 Bte 3 Series,"$4,646.00",,,
103239,Ha Dig Bi I110 Bte 3 Series,"$6,196.00",,,
103240,Ha Dig Bi I110 Bte Z Series,"$6,196.00",,,
103241,Ha Dig Bi I110 Bte/Ric Halo,"$6,418.00",,,
103242,Ha Dig Bi I1600 Bte/Mric Muse,"$2,796.00",,,
103243,Ha Dig Bi I1600 Ric Halo 2,"$3,010.00",,,
103244,Ha Dig Bi I20 Bte 3 Series,"$2,210.00",,,
103245,Ha Dig Bi I20 Bte Z Series,"$2,210.00",,,
103246,Ha Dig Bi I2000 Mric/Bte Muse,"$4,300.00",,,
103247,Ha Dig Bi I2000 Ric Halo 2,"$4,516.00",,,
103634,Xray Sternoclavicular Jnt Bil,$114.00,,,
103635,Xray Sacroiliac Joints,$111.00,,,
103636,Xray Skeletal Survey,$424.00,,,
103637,Xray Skull <4View,$114.00,,,
103638,Xray Skull Min 4V,$136.00,,,
103639,Xray Cervical Spine 1V,$75.00,,,
103640,Xray Cervical Spine 2V Routine,$98.00,,,
103641,Xray Cervical Spine 4V,$164.00,,,
103642,Xray Cervical Spine 5V,$164.00,,,
103643,Xray Cervical Spine W/Flex-Ext,$188.00,,,
103644,Xray Cervical Spine Flex-Ext 2,$98.00,,,
103645,Xray Lumbar Spine 5V,$187.00,,,
102165,Assay Of Gastrin,$131.00,,,
102166,IH Lab Blood Glucose Quantita,$24.00,,,
102167,IH Gestational Glucose,$43.00,,,
102168,IH Lab Gtt 3 Specimens,$91.00,,,
102169,IH Lab Gtt Each Addl,$30.00,,,
102170,IH Lab Blood Sugar,$22.00,,,
102171,Lab Ggt Ggtp,$31.00,,,
102172,Lab Fructosamine Glyc Protein,$75.00,,,
102173,Lab Gonadotropin Fsh,$115.00,,,
102174,Lab Luteinizing Hormone Lh,$113.00,,,
102175,Lab Growth Hormone Human Hgh,$118.00,,,
102176,Lab Hemoglobin Fraction  Qua,$187.00,,,
102177,IH Lab Glycohemoglobin,$58.00,,,
102178,Lab Homocystine Serum,$91.00,,,
102179,Assay Of Progesterone,$139.00,,,
102180,Lab Antichromatin Antibod Igg,$90.00,,,
102181,Thyrotropin Receptor Antibody,$195.00,,,
102182,Lab Lipoprotein A,$166.00,,,
102644,Pulmonary Stress Test/Simpl,$87.00,,,
102645,Nebulizer,$48.00,,,
102646,Cpap Int And mgmt Contin Posit,$138.00,,,
102647,Demonstration Eval Of Nebuliz,$46.00,,,
102648,Pulm Funct Tst Plethysmograp,$36.00,,,
102649,C02/Membane Diffuse Capacity,$24.00,,,
102650,Pulse Oximetry,$21.00,,,
102651,Pulse Ox Multi Determin,$33.00,,,
102652,Allergy Skin Testing,Per Extrt,$14.00,,
102653,Allergy Inj, Single Shot,$30.00,,
102654,Allergy Inj Multiple,$40.00,,,
102655,Immunotherapy Superv Prep,$31.00,,,
102656,Unlisted Allergy Service,$31.00,,,
102657,Sleep Study Unattended,$888.00,,,
102658,Multiple Sleep Latency Testing,$256.00,,,
102659,Sleep Study, Unattended,$252.00,,
102660,Sleep Study, Attended,$422.00,,
102661,Polysom Sleep Stag >= 6Yrs,$527.00,,,
102662,Polysom Init Of Pos Air >= 6Yr,$561.00,,,
102663,Eeg Extended Monit 4160 Minut,$370.00,,,
102664,Eeg Over 1 Hour,$567.00,,,
102665,Eeg Awake And Drowsy,$361.00,,,
102666,Eeg Incl Record Awake  Asleep,$441.00,,,
102667,Eeg Record In Coma/Sleep Only,$371.00,,,
102668,Eeg, Cerebral Death Only,$258.00,,
102669,Eeg All Night Recording,$435.00,,,
102670,Needle Electromyography 1 Ex,$249.00,,,
102671,Emg Two Extremities,$357.00,,,
102672,Muscle Test 3 Limbs,$443.00,,,
102673,Emg Four Extremities,$554.00,,,
102674,Emg Thoracic Paraspinal Muscls,$217.00,,,
102675,Muscle Test, Nonparaspinal,$122.00,,
102676,Prof Musc Tst W/Ner Tst Lim,$190.00,,,
102677,Prof Musc Test  W/N Test Comp,$271.00,,,
102678,Prof Nvr Cndj Tst 1-2 Studies,$160.00,,,
102679,Prof Nrv Cndj Tst 3-4 Studies,$197.00,,,
103248,Ha Dig Bi I2400 Mric/Bte Muse,"$6,418.00",,,
103249,Ha Dig Bi I2400 Ric Halo 2,"$5,806.00",,,
103250,Ha Dig Bi I30 Bte 3 Series,"$2,653.00",,,
103251,Ha Dig Bi I30 Bte Z Series,"$2,653.00",,,
103252,Ha Dig Bi I70 Bte 3 Series,"$4,425.00",,,
103253,Ha Dig Bi I70 Bte Z Series,"$4,425.00",,,
103254,Ha Dig Bi I70 Bte/Ric,"$4,646.00",,,
103255,Ha Dig Bi I90 Bte 3 Series,"$5,311.00",,,
103256,Ha Dig Bi I90 Bte Z Series,"$5,311.00",,,
103257,Ha Dig Bi I90 Bte/Ric Halo,"$5,532.00",,,
103258,Ear Mold/Insrt Not Dispbl Any,$73.00,,,
103259,Batt Use In Hear Dev Pk Of 6,$6.00,,,
103260,Battery Tester,$6.00,,,
103261,Dry And Store Refills,$10.00,,,
103262,Dry And Store Zephyr,$81.00,,,
103263,Hearing Aid Care Kit,$26.00,,,
103264,Ha Cleaning Brushes 5 Brushes,$5.00,,,
103265,Hearing Aid Dehumidifier,$9.00,,,
103266,Otoclips,$8.00,,,
103267,Otoease,$6.00,,,
103268,Surflink Media 2,$950.00,,,
103269,Surflink Mobile 2,$595.00,,,
103270,Surflink Remote Control,$285.00,,,
103271,Surflink Remote Microphone,$330.00,,,
103272,Tubing Air Blower,$8.00,,,
103273,Asst List Dev Tv Amp Ears,$237.00,,,
103274,Ear Impression Each,$48.00,,,
103275,Baha Implant Programming,$618.00,,,
103276,Hearing Aid Restocking Fee,$155.00,,,
103277,Venipuncture,$0.00,,,
103278,Carotid Duplex Scan Unil/Limit,$393.00,,,
103279,Prof Carotid Duplex Unil/Limit,$112.00,,,
103280,Tech Carotid Duplex Unil/Limit,$281.00,,,
103281,Ligament Augm Knee IA&EA,"$4,571.00",,,
103282,Hepatitis A Antibody,$70.00,,,
103283,Bilat Explor Maxillary Sinus,"$1,722.00",,,
103284,Tissue Grafts Other,"$1,105.00",,,
103285,Bil Place Cath Carot/Inom Art,"$1,582.00",,,
103286,Bilat Place Cath Carotid Art,"$1,720.00",,,
103287,Bilat Nasal/Sinus Endos, Surg,"$2,142.00",,
103288,Cysto W/ Resect of Ext Spinct,"$1,024.00",,,
103289,Inhouse Repair/Modif - Siemens,$206.00,,,
103290,Replace Cath Only of VAD,"$1,900.00",,,
103291,RA Tracer ID/Sentinl Node,$155.00,,,
103292,Bilat RA Tracer ID/Sentinl Nod,$309.00,,,
103293,Bilat FX Bimalleolar Ankl Open,"$4,835.00",,,
103294,Closed TX Nasal Septal FX,$956.00,,,
103295,Exc Thyroglossal Duct Cyst Rec,"$2,068.00",,,
103296,Neg Press Wnd Tx <=50 Sq Cm,$556.00,,,
103297,Post Operative Visit,$0.00,,,
103298,EXC  Bone Cyst/Tumor Superf,"$1,085.00",,,
103299,Bil EXC  Bne Cyst/Tumor Superf,"$2,169.00",,,
103300,OB US < 14 Wks Addl Fetus,$249.00,,,
103301,Nail/Pin/Plate/Wire Clavicle,"$2,986.00",,,
103302,Bilat Nail/Pin/Plate/Wire Clav,"$5,972.00",,,
103303,Tx Super Wnd Dehis W Pack,$277.00,,,
103304,Induce Abort, 1orMore Vag Sup,"$1,750.00",,
103305,Closed Tx IC Spine Ortuberosit,"$1,255.00",,,
103306,Bilat Clsd Tx IC Spine Ortuber,"$2,509.00",,,
103307,Bilat Iliac REvasc W/Stent,"$2,602.00",,,
103308,Cl Tx Aclav Disloc WO Manip,$512.00,,,
103309,Bil Cl Tx Aclav Dislc WO Manip,"$1,024.00",,,
103310,BX Nasopharynx Lesion Simple,$485.00,,,
103311,Repair Umbil Hernia Reduc<5 YR,"$1,306.00",,,
103312,Chem 8 (I-Stat),NULL,,,
103313,Microalb/Creat Ratio, Randm Ur,NULL,,
103314,Glucose Tolerance 2 hr,NULL,,,
103700,Cl Tx Metatarsal FX W/Manip,$550.00,,,
103701,Mod Sed Same Phys/Qhp 5/>Yrs,$118.00,,,
103702,Mod Sed Same Phys/Qhp Ea,$25.00,,,
103703,Resection Of Ribs Extrapl All,"$3,680.00",,,
103704,Unlisted Procedure Maternity C,"$2,757.00",,,
103705,Bronchoscopy Treat Blockage,$947.00,,,
103706,Arterial Cath/Sampling Monitor,$708.00,,,
103707,Opn Ax/Subcla Art Expos Cndt,$954.00,,,
103708,Expl Postop Hemor/Thromb/Inf;,"$1,599.00",,,
103709,Specimen Collection,$0.00,,,
103710,Medical Supplies,$5.00,,,
103711,Inc of Vagus Nerves,"$2,391.00",,,
102240,IH Lab Ast Sgot,$24.00,,,
102241,Lab Uric Acid, Other Source,$23.00,,
102242,Lab Urine 24 Hr Vma,$56.00,,,
102243,Lab Vitamin A Serum,$85.00,,,
102244,Lab Zinc Serum,$69.00,,,
102245,Lab Cpeptide Serum,$98.00,,,
102246,Lab Gonadotropin,(Hcg),$91.00,,
102247,Lab Pregnancyserum Qualitative,$41.00,,,
102248,Lab Blood Smear Manual Diff,$26.00,,,
102249,IH Lab Hct,$18.00,,,
102250,IH Lab Hemoglobin,$20.00,,,
102251,IH Lab Cbc Wcmplt Diff Wbc,$41.00,,,
102252,Lab Cbc wo Diff,$38.00,,,
102253,Lab Reticulyte Count Automated,$30.00,,,
102254,Lab Automated Wbc,$26.00,,,
102255,Lab Platelet Automated,$28.00,,,
102256,Lab Peripheral Blood Smear,$80.00,,,
102257,Lab Factor Ii Serum,$59.00,,,
102895,Remv Imp Cerumn Same Date,$103.00,,,
102896,Iliac AnGIography W Lhc,"$2,787.00",,,
102897,Arthroscop Knee Surg Diff Com,"$2,145.00",,,
102898,Colorectal Cancer Screening 13,$31.00,,,
102899,Physician Serv Req Doc Pmd,$37.00,,,
102900,Hst Type III Prtble Mon Mn 4Ch,$469.00,,,
102901,Welcome To Medicare,$209.00,,,
102902,Ekg As Comp Of Initial Physic,$65.00,,,
102903,Ecg Rtn  W/12 Lead Trac Only,$41.00,,,
102904,Ecg Rtn  W/12 Leads I&R Only,$24.00,,,
102905,Annual Wellness Visit, Inital,$246.00,,
102906,Annual Wellness Visit Subsq,$207.00,,,
102907,Annual Depression Screen 15Min,$42.00,,,
102908,Molecular Path ;Phys Int Rpt,$65.00,,,
102909,Adrenalin Epinephrine 0.1 mg,$1.00,,,
102910,Epinephrine .5mg,$1.00,,,
102911,Epinephrine .7mg,$1.00,,,
102912,Alprostadil,$7.00,,,
102913,Alprostadil 1.25 Mcg,$7.00,,,
102914,Bicillin Cr 1,$200.00,000 Units,$7.00,
102915,Bicillin Cr 600,000 Units,$7.00,,
102916,Pcn G Benz & Procaine/100000 U,$7.00,,,
102917,Bicillin La 1,$200.00,000 Units,$8.00,
102918,Bicillin La 375,000 Units,$8.00,,
102919,Bicillin La 600,000 Units,$8.00,,
102920,Bicillin La 750,000 Units,$8.00,,
102921,Bicillin La Per 100,000 Units,$8.00,,
102922,Botulinum Toxin Type A Per Unt,$9.00,,,
102923,Onabotulinumtoxina(Botox)200Un,$9.00,,,
102924,Botulinum Toxin Type B-100Unit,$19.00,,,
102925,Cefazolin Sodium 1gm,$20.00,,,
102926,Cefazolin Sodium 500mg,$20.00,,,
102927,Cefazolin Sodium Per 500 mg,$20.00,,,
102928,Ceftriaxone 1 Gram,$23.00,,,
102929,Ceftriaxone 500mg,$23.00,,,
102930,Ceftriaxone Sodium Per 250mg,$23.00,,,
102931,Rocephin 1.5gm (Ceftriaxone),$23.00,,,
102932,Rocephin 1gm (Ceftriaxone Na),$23.00,,,
102933,Rocephin 2 gm (Ceftriaxone Na),$23.00,,,
102934,Rocephin 250mg (Ceftriaxone),$23.00,,,
102935,Rocephin 500mg (Ceftriaxone),$23.00,,,
102936,Rocephin 750mg (Ceftriaxone),$23.00,,,
102937,Betamethasone 6mg/ml,$11.00,,,
102938,Betamethasone Phosphate 3mg,$11.00,,,
102939,Celestone Soluspan 3 mg,$11.00,,,
102940,Celestone Soluspan 6 mg,$11.00,,,
102941,Inj Collagenase Chc 0.01 mg,$41.00,,,
102942,Xiaflex (J0775),$41.00,,,
102943,Denosumab 1 mg,$22.00,,,
102944,Xgeva 120mg,$22.00,,,
102945,Depo Estradiol Up To 5mg,$15.00,,,
102946,Depoestradiol 5mg/ml,$15.00,,,
102947,Depo-Medrol 20 mg,$10.00,,,
102948,Depomedrol20mg Methylprdnisln,$10.00,,,
102949,Depo Medrol  40 mg,$14.00,,,
102950,Depo-Medrol 40mg,$14.00,,,
102951,Depo-Medrol 80mg,$23.00,,,
102952,Methylprednisolone 80mg,$23.00,,,
102953,Decadron 2mg,$4.00,,,
102954,Decadron 4mg,$4.00,,,
102955,Decadron 6mg,$4.00,,,
102956,Decadron 8mg,$4.00,,,
102957,Decadron Per 1mg,$4.00,,,
102958,Dexamethasone 10mg/ml 10mg,$4.00,,,
102959,Dexamethasone 10mg/ml 20mg,$4.00,,,
102960,Dexamethasone 120mg/30ml,$4.00,,,
102961,Benadryl 50mg/ml,$6.00,,,
102962,Dmso Dimethyl Sulf,$0.50, 50 ml,"$1,385.00",
102963,Delestrogen 10mg/ml,$18.00,,,
102964,Gentamicin 40mg,$12.00,,,
